sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	AR2466_SP	AR2467_SP	AR2468_SP	AR2469_SP
BRDN0007695572	Kpna4	597.2147716519212	591.2816453978393	543.8665036848998	568.1095105066851	587.9584299247049	551.4915962986622	700.3466231146072
BRDN0007691947	Kmt2d	478.9083852260648	454.642994175396	437.30093582782735	249.9681846229414	326.45366312679835	268.1564642553128	117.37652901362132
BRDN0007691946	Kmt2d	784.2318541242356	786.4095034385227	779.4995322134864	426.8937178950233	529.8462595251701	232.73957274989417	485.1563199229681
BRDN0007691945	Kmt2d	697.9560177350739	545.5715930104752	600.3335177286872	321.3876659437818	307.65266682106653	583.5354505178506	602.5328489365894
BRDN0007691944	Kmt2d	524.8877231819654	519.030272269425	515.4207146553227	160.6938329718909	189.7191445396577	258.03735239662177	166.2834161026302
BRDN0007691943	Kmt2d	643.1941096078217	581.4515266048578	558.7262442227386	63.30363117074491	80.33152966994514	155.1597151665961	158.45831416838877
BRDN0007691942	Kmt2d	592.0485539040671	536.7244860967918	565.9438324839746	243.47550450286502	350.38220387954794	558.237670871123	715.99682698309
BRDN0007691941	Klra10	349.7529415297151	318.9873548322508	336.67926418589036	89.27435165105051	87.16825559930217	123.11586094740778	82.16357030953492
BRDN0007691940	Klra10	872.0575558377534	768.715289611156	738.7413867382714	462.6034585554435	651.1981447712575	1082.7449688799425	1007.4818740335829
BRDN0007691939	Klra10	749.6181952136138	708.2600590343196	682.274372694484	1678.3578110397495	2009.9974232309678	1195.741717968659	1676.5280894112245
BRDN0007691938	Klra10	627.1788345894744	615.8569423802932	698.8323692937901	850.5410957300085	417.04028169077907	411.51054892010274	684.6964192461244
BRDN0007691937	Klra10	961.4331228756274	937.3018269107894	1009.6132285423042	1288.7970038351655	2425.3285234394075	1210.9203857566956	1224.6284527087823
BRDN0007691936	Klra10	727.4034588978417	754.4616173613327	759.5450234912457	1608.561499748928	326.45366312679835	868.5571012043151	559.4947882982616
BRDN0007691935	Klf6	681.9407427167266	693.5148808448473	709.4464696779606	845.6715856399511	1235.7382117312839	2953.0941440946717	1349.8300836566452
BRDN0007691934	Klf6	891.1725615048132	893.5577982820215	962.0620588212201	644.3985019175827	914.4120930515032	1693.2647176876358	739.4721327858143
BRDN0007691933	Klf6	526.954210281107	508.70864753679444	557.4525521766382	723.9338333885187	423.87700762013606	505.9555929345525	387.34254574495037
BRDN0007691932	Klf6	589.4654450301402	594.2306810357338	658.9233518493088	822.9472052196837	734.9480374058811	394.645362488951	958.5749869445741
BRDN0007691931	Klf6	594.1150410032088	544.5885811311771	529.0067631470611	417.1546977149087	329.87202609147687	441.86788449617586	305.17897543541545
BRDN0007691930	Klf6	842.0934929002003	772.6473371283487	757.8467674297784	954.4239776512309	893.9019152634321	812.9019859815144	770.77254052278
BRDN0007694083	Klf15	1034.793414895154	1107.36288202937	1094.101467600302	1973.7747565032257	1463.0593488824052	1937.809920939336	2146.03420546571
BRDN0007694082	Klf15	23.247979865342952	30.473368258242758	19.52994470687384	0.0	0.0	0.0	0.0
BRDN0007694081	Klf15	875.1572864864659	901.4218933164068	897.1037644700963	894.3666865405241	1223.773941354909	829.7671724126661	937.0559566254102
BRDN0007694080	Klf15	586.3657143814278	581.4515266048578	632.6003828965657	397.67665735467955	897.3202782281106	387.89928791649027	579.0575431338651
BRDN0007694079	Klf15	795.5975331695143	723.0052372237919	730.6746704463018	1043.6983293022813	697.3460447944174	521.1342607225891	862.7174882501167
BRDN0007694078	Klf15	1188.2300820064177	1154.5474522356812	1187.505550981003	1988.3832867733977	1777.5487416328288	1054.0741519469843	1629.577477805776
BRDN0007691929	Kirrel3	752.7179258623263	771.1728193094013	677.6041685254489	577.8485306867997	504.2085372900812	806.1559114090537	833.3733559967113
BRDN0007691928	Kirrel3	773.3827968537422	774.1218549472959	852.5245428565798	946.3081275011353	1316.0697414012288	833.1402096988965	1154.2025353006097
BRDN0007691927	Kirrel3	691.7565564376492	656.6519353711665	714.5412378623626	509.6753894259974	324.7444816444591	489.0904065034008	483.20004443940775
BRDN0007691926	Kirrel3	716.5544016273483	671.3971135606388	682.274372694484	949.5544675611735	969.1059004863595	988.2999248654926	1240.2786565772653
BRDN0007691925	Kirrel3	749.1015734388285	752.9870995423855	746.808103030241	1428.3896264168081	728.1113114765241	534.6264098675105	1162.027637234851
BRDN0007691924	Kirrel3	583.2659837327154	549.9951464673169	563.3964483917737	796.9764847393782	955.4324486276454	3840.2029503732538	465.59356508736454
BRDN0007691923	Kifc3	417.43039402660236	362.2398775213696	416.92186309021986	282.4315852233234	528.1370780428308	192.26312531512997	224.97168060944085
BRDN0007691922	Kifc3	884.456478432603	847.3562399550083	803.2751170740285	1360.2164851560058	953.7232671453062	1251.39683319146	1533.7199791113185
BRDN0007691921	Kifc3	1007.4124608315279	999.7230812462221	966.3076989748884	1171.9287616737902	928.0855449102173	1016.9707417984506	1314.6171249525587
BRDN0007691920	Kifc3	628.2120781390452	627.161578992222	606.2774139438227	957.670317711269	1030.6364338505728	323.81157947811363	1085.7328933759973
BRDN0007691919	Kifc3	611.1635595711269	622.7380255353802	681.0006806483835	613.5582713472198	803.3152966994514	941.0774028582676	714.0405514995297
BRDN0007691918	Kifc3	690.7233128880783	735.2928857150188	678.4532965561826	420.40103777494693	429.00455206715384	323.81157947811363	590.7951960352273
BRDN0007695061	Kif5b	523.8544796323945	592.7561632167866	539.6208635312316	521.0375796361311	562.320707689616	801.0963554797081	575.1449921667445
BRDN0007695060	Kif5b	457.21027068507806	501.82756438170736	447.9150362119979	311.6486457636672	249.5404964215317	494.1499624327463	357.998413491545
BRDN0007695059	Kif5b	742.3854903666183	744.6314985683513	709.0219056625938	678.4850725479838	717.8562225824885	976.4942943636863	989.8753946815398
BRDN0007695058	Kif5b	652.4933015539589	741.6824629304568	696.7095492169559	998.2495684617465	635.8155114302041	470.5387014291338	892.061620503522
BRDN0007695057	Kif5b	754.7844129614679	849.8137696532536	698.4078052784232	568.1095105066851	733.2388559235418	649.3096775993424	506.675350242132
BRDN0007695056	Kif5b	578.6163877596468	574.0789375101216	529.4313271624278	297.0401154934953	705.8919522061137	1052.3876333038693	731.6470308515729
BRDN0007696442	Kif3a	677.291146743658	679.2612085950241	712.8429818008952	624.9204615573535	199.97423343369323	443.554403139291	377.56116832714855
BRDN0007695571	Keap1	936.1186559111429	984.4863971171008	953.9953425292505	629.7899716474109	618.7236966068116	715.0839046808343	469.5061160544853
BRDN0007695570	Keap1	589.4654450301402	597.6712226132773	551.0840919461358	316.5181558537245	290.5608519976739	269.84298289842803	207.36520125739767
BRDN0007695569	Keap1	690.206691113293	656.6519353711665	669.1128882181125	232.1133142927313	217.0660482570858	384.52625063025994	332.5668322052604
BRDN0007695568	Keap1	763.0503613580343	822.2894370329054	760.8187155373462	547.0083001164368	379.4382890793154	878.6762130630062	551.6696863640202
BRDN0007695567	Keap1	639.5777571843239	557.8592415017021	629.2038707736311	215.8816139925403	321.32611867978056	519.4477420794739	579.0575431338651
BRDN0007695566	Keap1	941.2848736589968	826.221484550098	881.8194599168907	723.9338333885187	258.086403833228	644.2501216699969	729.6907553680126
BRDN0007695565	Kdsr	635.4447829860407	640.923745302396	700.1060613398905	282.4315852233234	157.24469637521176	327.18461676434396	262.1409147970876
BRDN0007695564	Kdsr	1058.041394760497	1012.502235677098	1029.143173249178	335.99619621395374	311.071029785745	323.81157947811363	318.8729038203379
BRDN0007695563	Kdsr	736.1860290691935	822.2894370329054	724.3062102157994	334.3730261839346	184.5916000926399	70.83378301083735	408.8615760641143
BRDN0007695562	Kdsr	1488.3873331567343	1481.3989021023174	1442.2439602010966	1173.5519317038093	1172.4984968847311	957.9425892894194	770.77254052278
BRDN0007695561	Kdsr	769.7664444302444	741.1909569908078	782.0469163056873	223.9974641426358	234.1578630804784	209.1283117462817	195.62754835603553
BRDN0007695560	Kdsr	774.416040403313	811.9678123002748	841.9104424724093	344.1120463640492	442.6780039258679	84.32593215575875	375.60489284358823
BRDN0007695559	Kdm8	574.4834135613636	548.5206286483697	581.6527010525471	951.1776375911927	381.14747056165464	765.6794639742894	897.930446954203
BRDN0007695558	Kdm8	471.1590586042838	434.49125064978386	513.7224585938554	525.9070897261885	288.85167051533466	268.1564642553128	682.740143762564
BRDN0007695557	Kdm8	583.2659837327154	607.5013414062588	595.6633135596521	532.3997698462648	177.75487416328286	455.3600336410973	451.8996367024421
BRDN0007695556	Kdm8	722.7538629247731	629.1276027508183	797.331220858893	631.41314167743	582.8308854776872	819.6480605539751	745.3409592364953
BRDN0007695555	Kdm8	523.3378578576092	494.9464812266203	520.9400468550914	490.1973490657682	254.6680408685495	878.6762130630062	579.0575431338651
BRDN0007695554	Kdm8	762.0171178084635	763.8002302146652	774.8293280444514	313.2718157936863	442.6780039258679	566.6702640866988	602.5328489365894
BRDN0007691917	Kdm6a	538.8365111011711	520.5047900883723	554.4806040690704	371.70593687437395	490.5350854313672	647.6231589562273	426.4680554161575
BRDN0007691916	Kdm6a	634.4115394364699	648.2963343971322	648.3092514651382	615.1814413772389	849.4631967226114	566.6702640866988	856.8486617994356
BRDN0007691915	Kdm6a	722.2372411499878	712.1921065515122	732.3729265077691	355.4742365741829	676.8358670063463	546.4320403693167	849.0235598651942
BRDN0007691914	Kdm6a	782.165367025094	760.3596886371217	840.212186410942	493.44368912580643	519.5911706311346	445.24092178240625	512.544176692813
BRDN0007691913	Kdm6a	865.8580945403286	877.829608213251	911.1143769772013	733.6728535686333	890.4835522987536	993.3594807948381	522.3255541106149
BRDN0007691912	Kdm6a	1129.3351996808822	1114.735471124106	1181.5616547658674	694.7167728481749	584.5400669600264	554.8646335848925	631.8769811899948
BRDN0007691911	Kdelr2	577.0665224352906	733.8183678960715	720.4851340774981	1214.1311824542868	704.1827707237744	974.8077757205712	774.6850914899007
BRDN0007691910	Kdelr2	647.3270838061048	630.1106146301164	644.4881753268368	925.206917110887	1211.809670978534	1210.9203857566956	579.0575431338651
BRDN0007691909	Kdelr2	771.832931529386	720.0562015858974	649.5829435112387	684.9777526680602	864.8458300636647	865.1840639180848	772.7288160063404
BRDN0007691908	Kdelr2	750.1348169883993	672.3801254399369	742.9870268919396	417.1546977149087	825.5346559698618	497.5229997189766	839.2421824473925
BRDN0007691907	Kdelr2	837.4438969271317	784.9349856195755	855.0719269487809	939.8154473810589	728.1113114765241	777.4850944760957	1537.6325300784392
BRDN0007691906	Kdelr2	322.88860924087436	368.62945473680753	334.1318800936894	394.4303172946413	256.37722235088876	489.0904065034008	356.04213800798465
BRDN0007691905	Kctd21	641.6442442834655	679.7527145346731	613.0704381896919	668.7460523678692	628.978785500847	593.6545623765417	719.9093779502108
BRDN0007691904	Kctd21	976.9317761191894	995.7910337290294	984.1393876202949	1577.7212691785653	1938.211800972719	1200.8012738980046	1469.1628881538268
BRDN0007691903	Kctd21	482.0081158747772	491.50593964907677	527.3085070855938	798.5996547693973	234.1578630804784	814.5885046246295	354.08586252442433
BRDN0007691902	Kctd21	967.6325841730522	865.5419597220241	844.882390579977	925.206917110887	671.7083225593285	647.6231589562273	942.9247830760912
BRDN0007691901	Kctd21	775.4492839528838	786.4095034385227	700.5306253552574	642.7753318875637	582.8308854776872	291.7677252589253	530.1506560448563
BRDN0007691900	Kctd21	462.8931102077174	451.20245259785247	511.5996385170213	303.5327956135717	712.7286781354708	737.0086470413315	907.7118243720049
BRDN0007696412	Kcns3	881.3567477838906	849.8137696532536	872.4790515788205	663.876542277812	777.6775744643626	898.9144367803883	680.7838682790036
BRDN0007691899	Kcne1	648.3603273556756	687.1253036294092	598.2106976518531	438.255908105157	179.46405564562212	676.2939758891852	633.8332566735551
BRDN0007691898	Kcne1	855.5256590446206	902.4049051957049	881.3948959015238	892.7435165105051	615.3053336421331	738.6951656844467	655.352286992719
BRDN0007691897	Kcne1	869.9910687386118	938.7763447297366	810.4927053352644	733.6728535686333	659.7440521829537	1023.7168163709113	1011.3944250007037
BRDN0007691896	Kcne1	978.4816414435456	996.2825396686785	1024.89753309551	941.4386174110781	962.2691745570024	1620.7444160336831	1492.638193956551
BRDN0007691895	Kcne1	902.0216187753066	883.2361735493909	833.8437261804397	439.87907813517614	628.978785500847	733.6356097551012	438.20570831751957
BRDN0007691894	Kcne1	690.7233128880783	726.4457788013355	701.8043174013578	1301.7823640753184	1333.1615562246216	1263.202463693266	690.5652456968054
BRDN0007695553	Katnb1	568.2839522639389	559.3337593206493	531.1295832238951	655.7606921277164	516.172807666456	605.4601928783478	322.7854547874586
BRDN0007695552	Katnb1	902.0216187753066	826.221484550098	917.9074012230706	496.69002918584465	678.5450484886856	1042.2685214451783	584.9263695845463
BRDN0007695551	Katnb1	1226.9767151153226	1105.3968582707737	1113.206848291809	1491.693257587553	1099.0036931441432	1194.055199325544	1541.54508104556
BRDN0007695550	Katnb1	927.8527075145765	899.9473754974595	881.8194599168907	1001.4959085217847	1073.3659709090543	1246.3372772621144	1390.9118688114127
BRDN0007695549	Katnb1	547.1024594977375	527.8773791831085	478.90820933377597	660.6302022177738	536.6829854545272	551.4915962986622	596.6640224859084
BRDN0007695548	Katnb1	585.332470831857	573.5874315704725	602.4563378055213	378.19861699445033	348.6730223972087	701.5917555359129	418.64295348191604
BRDN0007691893	Kat6a	497.5067691183392	421.2205902792588	464.473032811304	1074.5385598726443	464.89736319627826	664.488345387379	285.61622059981187
BRDN0007691892	Kat6a	707.2552096812111	742.665474809755	703.0780094474583	1022.597118912033	680.2542299710249	549.805077655547	1105.2956482116008
BRDN0007691891	Kat6a	936.1186559111429	900.4388814371085	959.0901107136524	874.8886461802949	516.172807666456	622.3253793094996	925.3183037240481
BRDN0007691890	Kat6a	477.875141676494	484.1333505543406	478.4836453184091	331.12668612389643	904.1570041574677	418.2566234925634	158.45831416838877
BRDN0007691889	Kat6a	506.8059610644764	469.87967830451737	454.7080604578671	517.791239576093	316.1985742327628	229.3665354636638	299.3101489847344
BRDN0007691888	Kat6a	538.3198893263857	499.370034683462	536.224351408297	413.90835765487054	664.8715966299715	765.6794639742894	1030.9571798363072
BRDN0007694077	Josd2	640.6110007338947	656.1604294315174	654.6777116956405	537.2692799363222	899.0294597104499	455.3600336410973	923.3620282404877
BRDN0007694076	Josd2	684.0072298158682	549.5036405276678	623.2599745584956	613.5582713472198	548.6472558309019	711.7108673946038	539.9320334626581
BRDN0007694075	Josd2	871.0243122881826	837.0346152223777	836.3911102726406	895.9898565705432	904.1570041574677	1037.2089655158327	639.7020831242362
BRDN0007694074	Josd2	720.6873758256315	679.2612085950241	715.3903658930961	545.3851300864176	1011.8354375448409	922.5256977840007	1130.7272294978854
BRDN0007694073	Josd2	770.2830662050299	792.7990806539608	695.0112931554887	655.7606921277164	606.7594262304367	710.0243487514887	1101.38309724448
BRDN0007694072	Josd2	1012.578678579382	1039.0435564181482	1038.908145602615	1402.4189059365026	1064.820063497358	1113.1023044560156	2457.082007351806
BRDN0007691887	Jak2	441.1949956667307	492.980457468024	489.0977457025797	209.38893387246392	107.67843338737327	173.71142024086302	399.08019864631245
BRDN0007691886	Jak2	704.6721008072842	725.9542728616864	670.8111442795798	821.3240351896646	577.7033410306693	408.13751163387235	606.4453999037102
BRDN0007691885	Jak2	589.9820668049256	644.8557928195887	580.8035730218133	730.426513508595	560.6115262072767	615.5793047370389	516.4567276599338
BRDN0007691884	Jak2	1013.6119221289528	1088.194150383056	1163.3054021050941	1092.3934302028545	1346.8350080833357	1010.2246672259898	911.6243753391255
BRDN0007691883	Jak2	466.50946263121523	513.1322009936362	506.9294343479862	1059.9300296024724	801.6061152171122	839.8862842713572	833.3733559967113
BRDN0007691882	Jak2	816.2624041609304	748.5635460855439	818.9839856426008	1967.2820763831494	1264.7942969310511	1791.082798988316	755.1223366542971
BRDN0007696962	Jak1	792.497802520802	731.8523441374753	797.7557848742598	631.41314167743	692.2185003473996	607.146711521463	577.1012676503049
BRDN0007696961	Jak1	822.4618654583551	875.3720785150057	929.3706296379747	628.1668016173917	803.3152966994514	848.318877486933	665.1336644105209
BRDN0007696960	Jak1	724.8203500239147	746.5975223269476	737.0431306768041	519.414409606112	370.8923816676191	1180.5630501806224	684.6964192461244
BRDN0007696959	Jak1	772.8661750789569	686.1422917501111	795.2084007820588	339.2425362739919	408.49437427908276	635.817528454421	802.0729482597457
BRDN0007696958	Jak1	1246.0917207823823	1266.1193005360217	1198.9687793959072	1081.0312399927207	1134.8965042732675	1301.9923924849152	1674.5718139276642
BRDN0007696957	Jak1	640.0943789591093	558.3507474413511	694.5867291401219	230.49014426271222	492.2442669137064	322.12506083499846	759.0348876214179
BRDN0007695547	Itpk1	770.2830662050299	756.9191470595782	821.9559337501687	235.35965435276952	160.66305933989028	254.66431511039144	256.2720883464065
BRDN0007695546	Itpk1	656.1096539774567	606.5183295269607	605.0037218977222	321.3876659437818	220.48441122176433	170.3383829546327	133.02673288210417
BRDN0007695545	Itpk1	626.6622128146889	584.8920681824013	559.9999362688391	400.9229974147177	254.6680408685495	266.46994561219765	330.61055672170005
BRDN0007695544	Itpk1	630.2785652381867	587.3495978806467	593.9650574981849	478.8351588556345	198.26505195135397	568.356782729814	373.64861736002786
BRDN0007695543	Itpk1	482.5247376495626	477.2522673992535	436.8763718124605	311.6486457636672	558.9023447249375	123.11586094740778	776.641366973461
BRDN0007695542	Itpk1	692.78979998722	637.9747096645016	692.8884730786546	271.0693950131897	186.30078157497917	212.50134903251205	573.1887166831841
BRDN0007691881	Itgal	842.0934929002003	849.8137696532536	931.068885699442	1100.5092803529499	1674.9978526924733	1436.9138839341292	1097.4705462773593
BRDN0007691880	Itgal	812.1294299626471	768.715289611156	847.8543386875448	980.3946981315364	1201.5545820844986	915.7796232115401	1160.0713617512906
BRDN0007691879	Itgal	782.165367025094	792.3075747143117	824.9278818577365	701.2094529682513	837.4989263462367	892.1683622079277	721.8656534337711
BRDN0007691878	Itgal	601.8643676249898	555.8932177431058	609.6739260667573	576.2253606567805	258.086403833228	630.7579725250755	381.4737192942693
BRDN0007691877	Itgal	822.9784872331405	804.1037172658896	856.3456189948813	572.9790205967423	912.7029115691639	743.7547216137922	860.7612127665564
BRDN0007691876	Itgal	837.9605187019171	740.2079451115096	849.9771587643789	1085.900750082778	1362.2176414243888	1344.1553585627946	864.673763733677
BRDN0007691875	Irf3	749.1015734388285	770.6813133697523	758.2713314451453	839.1789055198748	647.779781806579	930.9582909995767	845.1110088980735
BRDN0007691874	Irf3	738.7691379431205	675.8206670174806	758.2713314451453	1238.4787329045735	1734.8192045743472	1592.0735991007252	1406.5620726798954
BRDN0007691873	Irf3	594.1150410032088	541.6395454932825	548.5367078539349	235.35965435276952	256.37722235088876	244.5452032517004	223.0154051258805
BRDN0007691872	Irf3	759.9506307093219	683.1932561122167	639.3934071424349	986.8873782516129	642.6522373595611	1050.701114660754	518.4130031434942
BRDN0007691871	Irf3	627.1788345894744	575.0619493894197	585.0492131754816	892.7435165105051	396.53010390270794	575.1028573022747	393.21137219563144
BRDN0007691870	Irf3	506.8059610644764	544.5885811311771	518.3926627628905	727.1801734485568	755.4582151939522	332.2441726936895	461.68101412024384
BRDN0007690783	Irf1	798.1806420434414	768.715289611156	787.9908125208228	537.2692799363222	1608.3397748812422	1116.475341742246	909.6680998555652
BRDN0007690782	Irf1	1007.4124608315279	871.4400309978131	924.2758614535729	1470.5920471973047	1314.3605599188897	595.3410810196568	584.9263695845463
BRDN0007690781	Irf1	821.9452436835697	839.4921449206231	852.9491068719467	615.1814413772389	1066.5292449796973	1146.8326773183192	1017.2632514513848
BRDN0007690780	Irf1	841.0602493506295	887.6597270062326	871.6299235480869	873.2654761502758	1403.237997000531	1354.2744704214856	1056.3887611225919
BRDN0007690779	Irf1	902.0216187753066	995.7910337290294	945.0794982065472	816.4545250996074	858.0091041343077	1474.017294082663	1238.322381093705
BRDN0007690778	Irf1	727.4034588978417	672.3801254399369	739.590514769005	542.1387900263794	774.259211499684	603.7736742352326	712.0842760159693
BRDN0007696363	Iqch	928.8859510641473	939.7593566090347	952.72165048315	602.1960811370861	1006.7078930978232	828.080653769551	950.7498850103327
BRDN0007696425	Iqce	820.912000133999	838.509133041325	814.3137814735659	598.949741077048	697.3460447944174	848.318877486933	606.4453999037102
BRDN0007694071	Ipw	751.6846823127555	767.7322777318578	691.6147810325541	605.4424211971243	825.5346559698618	1010.2246672259898	960.5312624281345
BRDN0007694070	Ipw	913.3872978205853	933.8612853332459	946.7777542680145	936.5691073210207	521.3003521134738	743.7547216137922	1101.38309724448
BRDN0007694069	Ipw	794.0476678451582	790.3415509557154	729.8255424155682	785.6142945292445	552.0656187955805	951.1965147169587	1038.7822817705487
BRDN0007694068	Ipw	1111.2534375633932	1098.0242691760375	1134.0104850447833	1029.0897990321096	1408.3655414475488	1055.7606705900996	1134.639780465006
BRDN0007694067	Ipw	744.9685992405452	724.9712609823882	705.6253935396593	1467.3457071372666	977.6518078980558	777.4850944760957	862.7174882501167
BRDN0007694066	Ipw	921.1366244423663	880.7786438511455	972.2515951900239	761.2667440789579	823.8254744875226	608.8332301645783	698.3903476310469
BRDN0007695541	Ints14	928.3693292893619	888.1512329458817	951.0233944216827	902.4825366906197	1232.3198487666052	927.5852537133463	827.5045295460303
BRDN0007695540	Ints14	866.8913380898995	820.3234132743091	812.1909613967317	1397.5493958464451	647.779781806579	774.1120571898654	778.5976424570214
BRDN0007695539	Ints14	1014.1285439037381	991.8589862118369	1013.4343046806057	723.9338333885187	524.7187150781523	974.8077757205712	837.2859069638321
BRDN0007695538	Ints14	576.5499006605053	495.43798716626935	547.2630158078343	616.804611407258	452.9330928199035	559.9241895142382	408.8615760641143
BRDN0007695537	Ints14	530.0539409298193	544.097075191528	519.2417907936241	236.9828243827886	203.39259639837175	347.42284048172604	223.0154051258805
BRDN0007695536	Ints14	889.622696180457	996.2825396686785	949.3251383602154	345.73521639406835	270.05067420960285	428.3757353512545	406.9053005805539
BRDN0007695535	Ints13	568.8005740387242	560.8082771395966	519.2417907936241	323.0108359738009	140.15288155181918	315.37898626253775	426.4680554161575
BRDN0007695534	Ints13	609.6136942467707	623.2295314750293	663.168992002977	589.2107208969334	481.9891780196709	495.83648107586146	418.64295348191604
BRDN0007695533	Ints13	749.6181952136138	676.3121729571296	709.8710336933275	387.93763717456494	324.7444816444591	455.3600336410973	426.4680554161575
BRDN0007695532	Ints13	793.5310460703728	630.1106146301164	744.685282953407	1074.5385598726443	815.2795670758262	728.5760538257556	850.9798353487546
BRDN0007695531	Ints13	881.3567477838906	894.5408101613197	953.9953425292505	730.426513508595	707.6011336884529	1006.8516299397595	696.4340721474865
BRDN0007695530	Ints13	601.3477458502043	690.0743392673038	601.6072097747876	641.1521618575446	529.8462595251701	261.41038968285216	907.7118243720049
BRDN0007695529	Ints10	799.7305073677976	704.3280115171269	816.8611655657668	879.7581562703523	382.8566520439939	792.6637622641323	545.8008599133391
BRDN0007695528	Ints10	767.1833355563174	789.3585390764173	840.212186410942	368.4595968143357	1006.7078930978232	731.949091111986	811.8543256775474
BRDN0007695527	Ints10	582.74936195793	561.7912890188948	671.2357082949466	256.4608647430178	493.95344839604564	657.7422708149182	226.92795609300123
BRDN0007695526	Ints10	831.7610574044922	966.792183289734	873.752743624921	1282.3043237150891	1427.1665377532806	1165.384382392586	1185.5029430375753
BRDN0007695525	Ints10	473.74216747821083	485.11636243363876	444.9430881044301	316.5181558537245	475.15245209031383	462.10610821355795	330.61055672170005
BRDN0007695524	Ints10	815.7457823861449	795.2566103522062	785.8679924439887	246.72184456290321	605.0502447480975	457.04655228421245	676.871317311883
BRDN0007691869	Ing5	761.500496033678	663.5330185262536	697.1341132323228	589.2107208969334	929.7947263925565	725.2030165395253	886.1927940528409
BRDN0007691868	Ing5	723.7871064743439	694.0063867844964	689.49196095572	574.6021906267614	798.1877522524337	701.5917555359129	970.3126398459362
BRDN0007691867	Ing5	573.9667917865783	565.7233365360873	529.4313271624278	347.3583864240874	495.6626298783849	465.47914549978833	545.8008599133391
BRDN0007691866	Ing5	826.5948396566383	794.273598472908	765.0643556910144	1059.9300296024724	1481.860345188137	526.1938166519346	1070.0826895075143
BRDN0007691865	Ing5	650.9434362296026	745.1230045080003	750.2046151531756	732.0496835386141	444.3871854082072	836.5132469851268	892.061620503522
BRDN0007691864	Ing5	697.9560177350739	705.3110233964251	726.0044662772667	1921.8333155426144	900.7386411927891	2082.850524247241	1551.3264584633619
BRDN0007695055	Impdh2	259.8607527170557	265.90471335015053	315.8756274329161	168.8096831219864	157.24469637521176	104.56415587314085	93.90122321089706
BRDN0007695054	Impdh2	298.0907640511752	294.41205784979695	261.9559974813296	121.73775225143251	128.18861117544438	231.05305410677897	160.41458965194914
BRDN0007695053	Impdh2	507.83920461404716	441.3723338048709	443.66939605832965	211.012103902483	167.49978526924733	35.416891505418675	136.93928384922486
BRDN0007695052	Impdh2	543.4861070742397	462.9985951494303	478.0590813030423	163.9401730319291	345.2546594325302	32.043854219188326	209.32147674095802
BRDN0007695051	Impdh2	227.31358090557555	236.4143569712059	204.2152913914417	73.0426513508595	140.15288155181918	52.282077936570424	21.519030319163907
BRDN0007695050	Impdh2	568.2839522639389	539.6735217346862	552.3577839922363	412.2851876248514	495.6626298783849	306.9463930469619	412.77412703123497
BRDN0007695049	Impa2	644.2273531573925	672.3801254399369	703.927137478192	641.1521618575446	673.4175040416678	910.7200672821946	575.1449921667445
BRDN0007695048	Impa2	507.32258283926177	478.72678521820075	523.4874309472923	600.5729111070671	796.4785707700944	688.0996063909914	739.4721327858143
BRDN0007695047	Impa2	742.9021121414037	637.4832037248525	677.1796045100821	534.0229398762839	299.1067594093702	774.1120571898654	449.9433612188817
BRDN0007695046	Impa2	845.1932235489127	859.6438884462352	827.4752659499374	444.74858822523345	1022.0905264388765	973.121257077456	872.4988656679185
BRDN0007695045	Impa2	845.7098453236981	829.1705201879925	861.86495119465	964.1629978313455	958.8508115923239	996.7325180810685	856.8486617994356
BRDN0007695044	Impa2	758.917387159751	794.273598472908	820.6822417040681	1301.7823640753184	1316.0697414012288	1084.4314875230575	1537.6325300784392
BRDN0007691863	Il6	720.1707540508461	707.2770471550215	664.8672480644443	995.0032284017084	916.1212745338424	632.4444911681907	582.9700941009859
BRDN0007691862	Il6	758.917387159751	765.2747480336125	760.8187155373462	576.2253606567805	1044.3098857092868	850.0053961300482	563.4073392653823
BRDN0007691861	Il6	407.6145803056798	406.96691802943553	392.2971501989441	311.6486457636672	676.8358670063463	721.8299792532949	221.05912964232016
BRDN0007691860	Il6	711.9048056542797	768.715289611156	826.2015739038369	1590.7066294187182	1186.1719487434452	954.5695520031891	1484.8130920223098
BRDN0007691859	Il6	777.5157710520255	746.5975223269476	756.573075383678	735.2960235986524	676.8358670063463	575.1028573022747	541.8883089462184
BRDN0007691858	Il6	658.1761410765982	559.8252652602984	745.5344109841405	592.4570609569715	752.0398522292737	671.2344199598397	760.9911631049782
BRDN0007696327	hIL13RA2	501.6397433166224	528.8603910624066	529.4313271624278	361.96691669425934	199.97423343369323	445.24092178240625	463.6372896038042
BRDN0007696326	hIL13RA2	680.9074991671558	617.3314601992404	623.2599745584956	646.0216719476018	922.9580004631995	1377.8857314250981	892.061620503522
BRDN0007696325	hIL13RA2	1142.7673658253025	1132.9211908911218	1255.0112294243277	1430.0127964468272	914.4120930515032	1126.594453600937	1613.9272739372932
BRDN0007696324	hIL13RA2	709.8383185551381	842.9326864981666	740.4396427997387	783.9911244992253	1063.1108820150187	1541.47803980727	1291.1418191498344
BRDN0007696323	hIL13RA2	546.5858377229521	484.1333505543406	441.12201196612875	129.853602401528	384.5658335263331	711.7108673946038	481.24376895584743
