sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3
BRDN0007696845	BRDN0007696845_NegCtrl	1391.3151068748348	1541.7209395090433	1463.328919108666	1373.6586102819685	1556.4590390461694	1506.2931868827616
BRDN0007696844	BRDN0007696844_NegCtrl	1205.6590799050396	1256.2170618221835	1491.805501966399	1276.6944730855944	1469.336489061824	1352.6099055526695
BRDN0007696843	BRDN0007696843_NegCtrl	1131.6176881968474	933.0051248181911	1162.9468999319342	1034.2841300946586	893.7403161315425	937.86207580928
BRDN0007696842	BRDN0007696842_NegCtrl	1659.8532887418603	1707.636400504426	1817.9083056597929	2489.6968168363155	2290.6378310490795	2461.88794899936
BRDN0007696841	BRDN0007696841_NegCtrl	1121.67182960918	1265.9134199323032	1176.725891637289	1148.3595856198049	993.5886318439383	991.0601347312349
BRDN0007696840	BRDN0007696840_NegCtrl	1253.178182046118	1320.859449222982	1447.712728509264	1327.0777992758672	1251.0406615729587	1370.3425918599878
BRDN0007696839	BRDN0007696839_NegCtrl	1298.4870933899372	1226.0506143684775	1262.155640210488	1399.3255877751265	1287.2601486451024	1486.5902020968524
BRDN0007696838	BRDN0007696838_NegCtrl	874.1304603161194	889.9101998843255	780.809529970098	473.41314042935664	451.2752308177887	475.82708257970825
BRDN0007696837	BRDN0007696837_NegCtrl	911.7037038695304	984.7190347388299	901.1460575301954	488.6232011660428	485.5369077779245	493.55976888702656
BRDN0007696836	BRDN0007696836_NegCtrl	1118.3565434132906	1033.2008252894288	1244.7022507170386	1564.7349982865885	1379.277223909467	1543.7288579759893
BRDN0007696835	BRDN0007696835_NegCtrl	1074.1527274681014	1091.3789739501474	1078.435750805759	1117.9394641464326	1034.7026441961013	1009.7779702778487
BRDN0007696834	BRDN0007696834_NegCtrl	1029.9489115229119	1048.2840490162816	1051.7963668420732	1816.6516292379529	1675.8854558786427	1866.8578084649007
BRDN0007696833	BRDN0007696833_NegCtrl	1507.350123730957	1478.1559252315915	1621.328023996733	1227.2617756913644	1124.7619093484582	1098.4414018144403
BRDN0007696832	BRDN0007696832_NegCtrl	1726.1590126596443	1829.3795634425965	1728.8041592984994	1819.5035156260817	1771.8181513670231	1867.8429577041964
BRDN0007696831	BRDN0007696831_NegCtrl	1340.4807185378672	1209.8900175182778	1314.5158086908357	981.0489175162571	815.4279116512321	932.9363296128026
BRDN0007696830	BRDN0007696830_NegCtrl	1321.6940967611617	1184.0330625579586	1354.0155849128523	1295.707049006452	1237.3359907889044	1346.6990101168967
BRDN0007696829	BRDN0007696829_NegCtrl	1127.1973066023286	1024.5818403026556	1037.0987756896948	1206.347942178421	1103.225998116373	1239.3177430336914
BRDN0007696828	BRDN0007696828_NegCtrl	952.5922336188305	903.9160504878319	1086.7031458289716	911.6530154051266	749.8412728989722	883.6788676480296
BRDN0007696827	BRDN0007696827_NegCtrl	1298.4870933899372	1299.311986756049	1286.0392258331026	1592.3032333718322	1496.7458306299327	1437.3327401320794
BRDN0007696826	BRDN0007696826_NegCtrl	519.3948373559749	572.0851284970664	583.3106488600143	663.5388996379336	635.3093813465182	622.6143192347321
BRDN0007696825	BRDN0007696825_NegCtrl	1355.9520541186835	1500.780760821871	1580.9096483276926	1033.3335012986158	995.5464419559461	937.86207580928
BRDN0007696824	BRDN0007696824_NegCtrl	1397.9456792666133	1157.0987344742925	1284.2020269390553	1276.6944730855944	1130.6353396844816	1242.2731907515779
BRDN0007696823	BRDN0007696823_NegCtrl	1544.923367284368	1301.4667330027423	1479.8637091550916	943.9743944705847	929.9598032036861	1021.5997611493942
BRDN0007696822	BRDN0007696822_NegCtrl	1000.1113357599091	997.6475122189896	1036.1801762426712	365.0414576804678	371.98392128147447	421.6438744184578
BRDN0007696821	BRDN0007696821_NegCtrl	1155.9297869667016	1133.3965257606665	1015.0523889611273	1120.7913505345612	1101.2681880043651	1049.1839398496672
BRDN0007696820	BRDN0007696820_NegCtrl	919.4393716599385	1036.4329446594686	1096.8077397462318	782.3674991432943	726.347551554879	753.6391680610285
BRDN0007696819	BRDN0007696819_NegCtrl	1873.136700677399	1665.618848693907	1842.7104907294313	2099.939010458733	1897.1179985355197	1933.8479567369923
BRDN0007696818	BRDN0007696818_NegCtrl	1144.8788329804042	1043.9745565228952	1181.3188888724071	1279.546359473723	1227.5469402288657	1347.6841593561921
BRDN0007696817	BRDN0007696817_NegCtrl	1953.8086647773694	1823.9926978258634	1929.058838749654	2635.1430226308767	2471.735266409797	2497.3533216139967
BRDN0007696816	BRDN0007696816_NegCtrl	1042.104960907839	1126.9322870205865	1085.784546381948	1317.5715113154383	1244.1883261809317	1343.7435623990104
BRDN0007696815	BRDN0007696815_NegCtrl	1406.7864424556512	1508.3223726852975	1522.1192837181793	2199.7550340432354	1974.4514979598262	2168.3134756893123
BRDN0007696814	BRDN0007696814_NegCtrl	1612.3341866007815	1644.0713862269743	1833.5244962591948	1132.1988960870758	997.5042520679539	1160.5058038900545
BRDN0007696813	BRDN0007696813_NegCtrl	1449.8851630022107	1223.8958681217841	1336.562195419403	814.6888782087523	683.2757290907083	723.0995416428692
BRDN0007696812	BRDN0007696812_NegCtrl	1283.015757809121	1533.1019545222703	1423.8291428866494	1428.795080452456	1351.8678823413584	1453.0951279608066
BRDN0007696811	BRDN0007696811_NegCtrl	1453.2004491981	1540.6435663856967	1428.4221401217676	2029.592479551559	1872.6453721354226	2022.5113882735839
BRDN0007696810	BRDN0007696810_NegCtrl	1173.6113133447773	1148.4797494875193	1132.6331181801538	1109.3838049820467	947.580094211756	1009.7779702778487
BRDN0007696809	BRDN0007696809_NegCtrl	2122.8882607677187	2082.562247429057	1927.2216398556066	1807.145341277524	1609.319912070379	1852.0805698754689
BRDN0007696808	BRDN0007696808_NegCtrl	2062.1080138430834	2138.5856498430826	2314.8706064995845	2600.920385973333	2568.6468669541814	2527.892948032156
BRDN0007696807	BRDN0007696807_NegCtrl	1734.999775848682	1612.8275656499216	1611.2234300794728	1942.1346303156138	2084.0888642322607	1833.3627343288551
BRDN0007696806	BRDN0007696806_NegCtrl	1281.9106624104913	1273.4550317957296	1222.655863988471	899.2948410565691	866.3309745634339	862.9907336228249
BRDN0007696805	BRDN0007696805_NegCtrl	1737.2099666459417	1613.9049387732682	1719.618164828263	2399.3870812122414	2173.169224328614	2409.6750393167003
BRDN0007696804	BRDN0007696804_NegCtrl	1033.2641977188011	1166.7950925844123	1170.2956955081233	1788.1327653566664	1940.1898209996905	1703.3230347418541
BRDN0007696803	BRDN0007696803_NegCtrl	1860.9806512924717	1715.1780123678525	2009.8955900877347	1918.3689104145417	1863.8352266313877	1855.0360175933552
BRDN0007696802	BRDN0007696802_NegCtrl	568.0190348956831	572.0851284970664	516.2528892272883	588.4392247505457	520.7774897940642	569.4162603127771
BRDN0007696801	BRDN0007696801_NegCtrl	1803.5156905637257	2031.925710631765	1846.384888517526	4543.055016288947	4459.891435153678	4586.8548581596715
BRDN0007696800	BRDN0007696800_NegCtrl	1286.3310440050102	1468.4595671214718	1443.1197312741458	2367.065702146783	2256.3761540889436	2331.848249412359
BRDN0007696799	BRDN0007696799_NegCtrl	1654.3278117487116	1590.2027300596421	1646.1302090663712	1140.7545552514619	1214.8211745008152	1226.5108029228504
BRDN0007696798	BRDN0007696798_NegCtrl	1276.3851854173427	1270.2229124256899	1467.9219163437842	1698.7736585286352	1652.3917345345496	1722.0408702884679
BRDN0007696797	BRDN0007696797_NegCtrl	2342.8022450950357	2228.0076190808536	2286.3940236418516	3269.212429591481	3064.9517303481484	3087.4577159519786
BRDN0007696796	BRDN0007696796_NegCtrl	1758.2067792199066	1599.8990881697619	1678.281189712199	1470.622747478343	1372.42488851744	1388.0752781673061
BRDN0007696795	BRDN0007696795_NegCtrl	1126.0922112036988	1089.224227703454	1104.156535322421	583.6860807703313	615.7312802264406	613.7479760810729
BRDN0007696794	BRDN0007696794_NegCtrl	2080.894635619789	1839.0759215527162	2155.952902164494	3432.720582510857	3151.09537527649	3091.3983129091603
BRDN0007696793	BRDN0007696793_NegCtrl	1607.9138050062627	1576.1968794561358	1540.4912726586522	1352.744776769025	1547.6488935421344	1370.3425918599878
BRDN0007696792	BRDN0007696792_NegCtrl	1204.55398450641	1282.074016782503	1375.143372194396	1963.9990926246	2201.5574709527264	2105.2639243744024
BRDN0007696791	BRDN0007696791_NegCtrl	2321.805432521071	2384.2267219661167	2418.6723440132564	2276.755966522709	2454.1149754017274	2337.7591448481317
BRDN0007696790	BRDN0007696790_NegCtrl	2052.1621552554157	1973.7475619710465	1842.7104907294313	2412.695884356842	2674.3686130026003	2430.363173341905
BRDN0007696789	BRDN0007696789_NegCtrl	1308.432951977605	1365.0317472801942	1363.2015793830888	1415.4862773078555	1528.070792422057	1503.3377391648753
BRDN0007696788	BRDN0007696788_NegCtrl	2210.1907972594677	2160.1331123100153	1878.5358691633535	2708.341439926179	2841.761377579264	2783.0466010096807
BRDN0007696787	BRDN0007696787_NegCtrl	1076.3629182653608	1156.0213613509459	1106.9123336634918	1313.768996131267	1263.7664273010091	1275.7682648876234
BRDN0007696786	BRDN0007696786_NegCtrl	1338.2705277406076	1299.311986756049	1373.3061733003487	2162.680510997563	2081.152149064249	2104.278775135107
BRDN0007696785	BRDN0007696785_NegCtrl	1739.420157443201	1583.7384913195624	1670.9323941360096	1415.4862773078555	1378.2983188534631	1452.1099787215112
BRDN0007696784	BRDN0007696784_NegCtrl	1880.872368467807	1720.5648779845858	1812.396708977651	1152.1621008039765	1249.0828514609511	1165.4315500865318
BRDN0007696783	BRDN0007696783_NegCtrl	1060.8915826845446	1095.688466443534	1049.0405685010023	2604.7229011575046	2520.6805192099914	2618.5266780473385
BRDN0007696782	BRDN0007696782_NegCtrl	1304.0125703830859	1328.4010610864084	1232.7604579057313	1650.291589930448	1751.2611451909415	1651.1101250591946
BRDN0007696781	BRDN0007696781_NegCtrl	1863.1908420897312	1914.492040186981	2084.30214529665	2056.21008584076	2279.8698754330367	2183.090714278744
BRDN0007696780	BRDN0007696780_NegCtrl	1847.719506508915	1701.1721617643461	1537.7354743175813	1726.341893613879	1684.6956013826778	1893.4568379258783
BRDN0007696779	BRDN0007696779_NegCtrl	1621.1749497898195	1733.4933554647455	1623.1652228907801	2220.668867556179	2168.2746990485944	2028.4222837093566
BRDN0007696778	BRDN0007696778_NegCtrl	1484.1431203597326	1258.3718080688768	1336.562195419403	1672.1560522394345	1564.2902794942004	1719.0854225705814
BRDN0007696777	BRDN0007696777_NegCtrl	1320.589001362532	1403.8171797206733	1569.8864549634088	1355.596663157154	1303.9015345971684	1388.0752781673061
BRDN0007696776	BRDN0007696776_NegCtrl	2036.6908196745994	2010.3782481648323	2066.8487558032007	1560.9324831024169	1686.6534114946855	1662.9319159307402
BRDN0007696775	BRDN0007696775_NegCtrl	1504.0348375350677	1456.6084627646587	1454.1429246384296	1780.5277349883233	1520.2395519740257	1832.3775850895597
BRDN0007696774	BRDN0007696774_NegCtrl	1024.4234345297632	1063.3672727431347	1006.7849939379146	666.3907860260623	703.8327352667898	675.812378156687
BRDN0007696773	BRDN0007696773_NegCtrl	1350.4265771255348	1317.627329852942	1330.1319992902374	1088.4699714691033	1285.3023385330946	1125.0404312754179
BRDN0007696772	BRDN0007696772_NegCtrl	997.9011449626496	901.7613042411385	963.6108199278033	850.8127724583819	875.1411200674688	827.5253610081883
BRDN0007696771	BRDN0007696771_NegCtrl	2020.1143886951534	1890.789831473355	1853.733684093715	1556.1793391222025	1542.7543682621151	1669.8279606058084
BRDN0007696770	BRDN0007696770_NegCtrl	1549.3437488788868	1326.246314839715	1442.2011318271223	1598.0070061480894	1482.0622547898745	1668.842811366513
BRDN0007696769	BRDN0007696769_NegCtrl	1931.7067568047748	1922.0336520504077	1772.8969327556342	2051.4569418605456	1977.3882131278378	2174.224371125085
BRDN0007696768	BRDN0007696768_NegCtrl	1424.467968833727	1360.7222547868075	1475.2707119199733	1180.680964685263	1136.508770020505	1218.6296090084868
BRDN0007696767	BRDN0007696767_NegCtrl	810.034927195595	860.8211255539662	760.6003421355779	844.1583708860818	811.5122914272166	849.1986442726884
BRDN0007696766	BRDN0007696766_NegCtrl	1333.8501461460887	1297.157240509356	1385.2479661116563	1315.6702537233527	1092.4580425003303	1199.9117734618728
BRDN0007696765	BRDN0007696765_NegCtrl	1417.8373964419486	1284.2287630291962	1515.6890875890138	2389.8807932518125	2434.53687428165	2378.150263659246
BRDN0007696764	BRDN0007696764_NegCtrl	1011.1622897462064	1051.5161683863216	1094.9705408521845	1098.9268882255749	965.2003852198258	1036.3769997388263
BRDN0007696763	BRDN0007696763_NegCtrl	1268.6495176269345	1447.9894777778854	1410.0501511812947	1560.9324831024169	1669.0331204866156	1699.3824377846722
BRDN0007696762	BRDN0007696762_NegCtrl	1543.818271885738	1644.0713862269743	1720.5367642752865	967.7401143716568	883.9512655715038	877.7679722122568
BRDN0007696761	BRDN0007696761_NegCtrl	1548.2386534802572	1627.9107893767746	1578.1538499866217	1190.1872526456918	1251.0406615729587	1160.5058038900545
