sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	AR2480_SP	AR2481_SP	AR2482_SP	AR2483_SP
BRDN0007693445	Ube2g2	539.8079703605162	566.9162290451701	573.510051377351	229.79233886931365	601.1100391218514	171.93277594501507	381.9562777231054
BRDN0007693444	Ube2g2	425.9905526221644	413.4439070393705	348.58388708341096	176.44768877465154	605.497703640989	517.4357828440454	313.15669974813613
BRDN0007693443	Ube2g2	551.7670468620097	535.7358364476858	511.85341522326945	313.9127486339731	761.2597940703738	429.0132123580376	213.51593164645644
BRDN0007693442	Ube2g2	450.7334695218061	447.4588807820807	418.8517852701855	75.91354051932683	322.4933421566137	299.6542666470263	633.4305972178207
BRDN0007696201	Ube2f	733.6274860743761	781.939455918731	696.4788732042065	416.498614200631	539.682735853925	728.6674790050639	562.2586200023353
BRDN0007696200	Ube2f	433.4134276920569	451.10334225451396	452.9523829196496	180.55112339731787	105.30394845930243	209.59424115201838	139.97155519045478
BRDN0007696199	Ube2f	635.8929643207914	642.6400396390607	645.5002019706642	1019.7035037325793	618.6606971984017	764.691489203067	377.21147924207304
BRDN0007696198	Ube2f	462.2801640749722	445.8391201276659	440.5521655925717	1138.7031077899023	311.5241808587697	548.5474280150481	177.9299430387137
BRDN0007696197	Ube2f	590.943331953109	651.548723238342	691.3121159845907	1040.220676845911	1217.5769040606845	591.1212582490518	654.7821903824664
BRDN0007696196	Ube2f	533.2098591872784	463.65648732622844	462.5969963962657	594.9980202866157	234.74005177386167	499.4237777450438	355.8598860774274
BRDN0007696195	Ube2e1	688.6778537066937	792.8728403360308	696.4788732042065	324.1713351906389	302.7488518204945	571.4717981410502	659.5269888634988
BRDN0007696194	Ube2e1	607.4386098862035	602.1460232786914	631.3777322370477	769.393991749934	484.83692936470493	479.7743176370421	1053.3452627891852
BRDN0007696193	Ube2e1	467.22874745490054	477.0195127251503	503.5866036718842	254.41294660531153	320.2995098970449	368.42737702503234	384.3286769636216
BRDN0007696192	Ube2e1	547.2308454304086	583.5187757529216	570.7544475268893	57.44808471732841	414.6342970585033	278.3673515300244	61.682380253420746
BRDN0007696191	Ube2e1	513.0031437192376	551.9334429918335	573.8545018586588	279.0335543413094	182.08807754421045	448.66267246603934	351.115087596395
BRDN0007696190	Ube2e1	541.8698801021529	560.437186427511	575.2323037838896	763.2388398159346	322.4933421566137	258.7178914220227	315.5290989886523
BRDN0007693441	Ube2d3	813.2172021015568	861.307727985055	760.546662727442	293.3955755206415	223.77089047601766	607.4958083390533	631.0581979773046
BRDN0007693440	Ube2d3	442.0734486069315	409.3945054033336	400.9403602421841	30.775759669997363	225.96472273558646	189.94478104401665	66.42717873445312
BRDN0007693439	Ube2d3	451.5582334184608	460.8219061810026	449.1634276252647	242.10264273731258	394.88980672238415	388.076837133034	498.20384050839834
BRDN0007693438	Ube2d3	361.658968683096	386.71785624152676	403.35151361133813	82.06869245332629	52.651974229651216	209.59424115201838	149.4611521525195
BRDN0007693437	Ube2d3	589.2938041597995	609.4349462235579	511.164514260654	365.20568141730206	789.7796134447683	596.0336232760523	699.8577759522739
BRDN0007693436	Ube2d3	461.04301822999014	479.44915370677245	459.1524915831885	63.60323665132788	17.550658076550405	90.0600254950079	4.744798481032365
BRDN0007693435	Uba3	579.3966373999428	532.0913749752525	546.642913835349	106.68930018932419	175.50658076550405	370.06483203403246	403.30787088775105
BRDN0007693434	Uba3	344.7513088016742	367.6856685521532	400.2514592795687	207.2234484446489	219.38322595688007	36.02401019800316	14.234395443097096
BRDN0007693433	Uba3	561.251831673539	526.4222126848008	583.4991153352748	141.56849448198787	59.23347100835762	492.8739577090432	417.5422663308482
BRDN0007693432	Uba3	605.789082092894	583.5187757529216	581.4324124474285	432.91235269129623	392.69597446281534	171.93277594501507	265.7087149378125
BRDN0007693431	Uba3	717.9569720379363	656.4080052015863	669.6117356622044	603.2048895319483	219.38322595688007	1033.2341106790907	343.99788987484646
BRDN0007693430	Uba3	549.2927551720455	560.0322462639074	583.8435658165826	572.429129861951	359.78849056928334	789.2533143380692	972.6836886116349
BRDN0007696189	Txndc9	861.4658900558582	861.7126681486586	824.27000176937	1202.3063444412303	2443.929137159644	1329.6134673081167	3269.1661534313
BRDN0007696188	Txndc9	543.5194078954625	505.3653241774088	484.9862776812674	976.617440194583	254.48454210998088	646.7947285550567	1001.1524794978291
BRDN0007696187	Txndc9	327.431266971925	336.91021611827256	363.39525777964286	326.22305250197206	162.34358720809126	112.98439562100991	241.98472253265064
BRDN0007696186	Txndc9	499.8069213727621	491.59735861488326	501.5199007840379	670.9115608059425	1081.5593039674188	633.6950884830555	308.41190126710376
BRDN0007696185	Txndc9	569.4994706400862	534.116075793271	631.03328175574	738.6182320799367	642.7928520536586	694.2809238160609	846.9465288642772
BRDN0007696184	Txndc9	619.3976863876969	589.9978183705806	632.7555341622785	309.80931401130675	862.1760780105386	345.5030068990303	339.25309139381415
BRDN0007694647	Txndc15	630.1196170442083	636.5659371850053	651.0114096715877	439.0675046252957	675.7003359471906	356.9651919620313	244.35712177316682
BRDN0007694646	Txndc15	798.3714519617718	889.2485992737097	942.7609673392251	980.7208748172493	605.497703640989	1072.533030895094	958.4492931685378
BRDN0007694645	Txndc15	414.0314761206709	440.57489800081794	480.50842142426706	636.0323665132788	344.4316647523017	722.1176589690633	367.7218822800083
BRDN0007694644	Txndc15	804.9695631350096	828.102634569552	787.7582507507518	691.4287339192741	675.7003359471906	604.220898321053	526.6726313945926
BRDN0007694643	Txndc15	444.1353583485683	547.0741610285892	501.17545030273016	623.7220626452798	140.40526461240324	494.5114127180434	1342.7779701321595
BRDN0007694642	Txndc15	531.9727133422963	457.582384872173	531.1426421765017	599.101454909282	74.59029682533922	312.75390671902744	699.8577759522739
BRDN0007693429	Tulp4	432.58866379540217	456.77250454496567	417.1295328636469	143.62021179332103	232.5462195142929	275.09244151202415	408.0526693687834
BRDN0007693428	Tulp4	550.9422829653549	573.3952716628293	520.4646772559624	490.36043740862465	1719.9644915019398	1036.5090206970908	320.27389746968464
BRDN0007693427	Tulp4	536.5089147738972	534.5210159568747	555.5986263493496	313.9127486339731	265.4537034078249	533.8103329340469	275.1983118998772
BRDN0007693426	Tulp4	602.9024084546024	624.4177322768945	554.2208244241187	512.9293278332893	1153.9557685331893	1123.2941361740986	742.5609622815651
BRDN0007693425	Tulp4	822.2896049647587	832.152036205589	770.8801771666737	1060.7378499592423	2296.9423757685345	2115.5918716281853	1181.454821777059
BRDN0007693424	Tulp4	765.3808960955829	817.5741903158561	777.4247363115203	1698.8219337838543	998.1936781038044	411.00120725903605	922.8633045607951
BRDN0007693423	Tuba1c	331.55508645519865	309.7792251568251	294.16071103679144	276.98183702997625	179.89424528464167	167.02041091801465	213.51593164645644
BRDN0007693422	Tuba1c	752.5970556974347	895.3227017277651	807.3919281852917	627.8254972679462	1162.7310975714643	876.0384298150768	481.5970458247851
BRDN0007693421	Tuba1c	346.4008365949836	352.70288249881656	286.58280044802166	114.89616943465683	61.42730326792642	73.68547540500646	125.73715974735768
BRDN0007693420	Tuba1c	247.01678704808953	251.0629014342896	281.4160432284059	38.98262891532999	320.2995098970449	0.0	163.6955475956166
BRDN0007693419	Tuba1c	585.9947485731807	581.4940749349031	592.7992783305832	416.498614200631	120.66077427628403	225.96879124201982	251.47431949471536
BRDN0007693418	Tuba1c	286.19307213918887	307.7545243388066	267.98247445740486	190.80970995398366	19.744490336119206	129.35894571101136	83.0339734180664
BRDN0007696183	Tti1	324.1322113853061	328.81141284619866	335.49476879371764	112.84445212332366	664.7311746493466	324.21609178202846	223.00552860852116
BRDN0007696182	Tti1	362.8961145280781	386.71785624152676	373.38432173756667	441.11922193662883	276.42286470566887	126.08403569301106	483.9694450653013
BRDN0007696181	Tti1	530.7355674973143	564.8915282271516	638.266741863202	473.9466989179594	1535.6825816981604	406.08884223203563	313.15669974813613
BRDN0007696180	Tti1	321.65791969534195	306.53970384799555	296.9163148872532	166.18910221798575	293.9735227822193	117.89676064801034	168.44034607664898
BRDN0007696179	Tti1	251.5529884796905	302.8952423755623	269.36027638263573	6.1551519339994725	48.264309710513615	55.67347030600488	59.309981012904565
BRDN0007696178	Tti1	481.6621156463582	412.2290865485594	437.79656174211	445.22265655929516	1656.3433559744444	353.690281944031	657.1545896229826
BRDN0007693417	Ttc9c	517.5393451508387	619.1535101500465	562.1431854941964	371.3608333513015	471.67393580729214	877.675884824077	386.7010762041378
BRDN0007693416	Ttc9c	239.18153002986966	281.0284735409629	228.37066910701725	106.68930018932419	54.84580648922002	293.1044466110257	80.66157417755021
BRDN0007693415	Ttc9c	616.098630801078	600.9312027878804	583.8435658165826	1329.512817743886	827.0747618574378	907.1500749860795	889.6497151935685
BRDN0007693414	Ttc9c	731.5655763327393	717.5539699057439	756.4132569517494	1171.530584771233	1801.1362851059853	807.2653194370708	806.6157417755021
BRDN0007693413	Ttc9c	623.9338878192979	648.3092019295124	708.8790905312843	582.6877164186167	785.3919489256307	725.3925689870637	249.10192025419917
BRDN0007693412	Ttc9c	544.3441717921171	575.4199724808477	560.0764826063499	96.4307136326584	182.08807754421045	122.80912567501078	113.87516354477677
BRDN0007696419	Ttc39d	692.8016731899672	691.2328592715039	602.0994413258917	681.1701473626083	1660.731020493582	636.9699985010559	393.8182739256863
BRDN0007696436	Tspan17	344.33892685334683	320.7126095741248	363.39525777964286	457.53296042729414	423.40962609677854	176.8451409720155	151.8335513930357
BRDN0007696177	Tsg101	376.91710077120837	374.9745914970197	359.2618520039502	32.82747698133052	201.83256788032966	78.59784043200689	30.841190126710373
BRDN0007696176	Tsg101	647.0272769256302	625.2276126041019	661.6893745921269	471.89498160662623	862.1760780105386	504.33614277204424	628.6857987367885
BRDN0007696175	Tsg101	282.48163460424263	283.0531743589814	307.24982932648476	125.1547559913226	807.3302715213187	93.33493551300819	201.65393544387553
BRDN0007696174	Tsg101	592.5928597464184	570.965630681207	577.6434571530436	670.9115608059425	460.70477450944816	995.5726454720873	1058.0900612702176
BRDN0007696173	Tsg101	341.4522532150553	356.3473439712498	348.9283375647187	227.7406215579805	17.550658076550405	268.54262147602356	251.47431949471536
BRDN0007696172	Tsg101	405.37145520579634	349.46336118998704	350.30613948994954	301.60244476597416	394.88980672238415	317.66627174602786	106.75796582322822
BRDN0007696171	Tsc2	690.3273815000031	713.504568269707	757.4466083956726	810.4283379765972	1493.9997687663533	1644.0048290361442	1902.6641908939785
BRDN0007696170	Tsc2	676.7187772052001	702.1662436888035	713.0124963069769	683.2218646739415	539.682735853925	1105.282131075097	763.9125554462108
BRDN0007696169	Tsc2	717.9569720379363	722.0083117053845	794.6472603769062	2154.3031768998153	160.14975494852246	440.4753974210386	514.8106351920117
BRDN0007696168	Tsc2	464.342073816609	524.802452030386	459.1524915831885	324.1713351906389	449.7356132116041	429.0132123580376	75.91677569651785
BRDN0007696167	Tsc2	883.7345152655356	881.1497960016359	892.1267465869904	3746.435810494346	4433.734996588546	1149.4934163181008	1696.2654569690706
BRDN0007696166	Tsc2	704.7607496914608	781.939455918731	737.1240299985172	1686.5116299158556	4422.765835290702	2277.6999175192	1444.7911374743553
BRDN0007696165	Tsc1	614.0367210594412	615.913988841217	669.9561861435121	2492.8365332697863	1015.7443361803547	1509.7335182981324	1352.2675670942242
BRDN0007696164	Tsc1	636.7177282174462	622.7979716224797	647.5669048585105	1376.7023159045486	1303.1363621838675	828.5522345540727	1077.0692551943469
BRDN0007696163	Tsc1	560.4270677768842	619.5584503136502	611.3996043212001	947.8933978359188	2386.889498410855	971.0108203370852	1335.660772410611
BRDN0007696162	Tsc1	433.4134276920569	430.8563340743293	440.207715111264	293.3955755206415	48.264309710513615	291.4669916020256	213.51593164645644
BRDN0007696161	Tsc1	636.3053462691188	630.0868945673462	601.0660898819684	1440.3055525558766	508.96908421996176	605.8583533300531	1492.2391222846788
BRDN0007696160	Tsc1	447.4344139351872	446.24406029126965	458.4635906205731	654.4978223152773	1061.8148136312996	587.8463482310516	92.52357038013112
BRDN0007693411	Trpm8	481.2497336980308	455.1527438905509	504.96440559711505	896.6004650525898	1366.757497711363	525.6230578890461	543.2794260782058
BRDN0007693410	Trpm8	555.8908663452833	563.6767077363406	553.5319234615033	1079.203305761241	1845.0129302973614	2071.3805863851817	3691.4532182431803
BRDN0007693409	Trpm8	498.9821574761074	553.958143809852	573.8545018586588	486.2570027859583	539.682735853925	779.4285842840684	287.0603081024581
BRDN0007693408	Trpm8	476.3011503181025	453.9379233997398	483.2640252747288	242.10264273731258	478.25543258599856	322.5786367730283	71.17197721548548
BRDN0007693407	Trpm8	487.0230809746139	502.53074303218295	499.10874741488385	443.170939247962	879.7267360870891	751.5918491310659	215.88833088697262
BRDN0007693406	Trpm8	566.2004150534673	513.8690676130864	574.1989523399665	1171.530584771233	1039.8764910356115	1072.533030895094	1069.9520574727983
BRDN0007696159	Trmt5	537.7460606188794	474.18493157992447	418.16288430757004	672.9632781172756	142.59909687197205	525.6230578890461	208.7711331654241
BRDN0007696158	Trmt5	493.6211921478517	541.4049987381375	459.49694206449624	430.86063537996307	37.29514841266961	1049.608660769092	529.0450306351088
BRDN0007696157	Trmt5	487.8478448712686	481.06891436118724	447.44117521872613	373.41255066263466	197.44490336119208	289.8295365930254	325.018695950717
BRDN0007696156	Trmt5	472.58971278315624	451.91322258172136	463.63034784018885	38.98262891532999	50.458141970082416	58.94838032400517	192.1643384818108
BRDN0007696155	Trmt5	395.47428844593964	446.6490004548733	448.818977143957	118.99960405732314	208.41406465903606	70.41056538700617	177.9299430387137
BRDN0007696154	Trmt5	529.0860397040047	506.5801446682199	523.9091820690396	356.9988121719694	89.94712264232083	332.4033668270292	353.4874868369112
BRDN0007696153	Trmt112	321.65791969534195	364.8510874069273	335.1503183124099	26.672325047331046	37.29514841266961	52.398560288004596	21.351593164645642
BRDN0007696152	Trmt112	450.32108757347874	417.8982488390111	428.84084922810933	217.4820350013147	515.5505809986681	109.70948560300963	170.81274531716514
BRDN0007696151	Trmt112	373.6180451845895	366.06590789773844	384.7511876207214	86.17212707599262	261.0660388886873	65.49820036000574	4.744798481032365
BRDN0007696150	Trmt112	560.8394497252116	566.5112888815664	533.209345064348	201.06829651064945	254.48454210998088	422.46339232203707	106.75796582322822
BRDN0007696149	Trmt112	224.33577989008464	216.23804736437202	234.9152282518639	67.7066712739942	4.387664519137601	111.34694061200976	161.32314835510041
BRDN0007696148	Trmt112	352.9989477682214	315.4483874472768	347.2060851581801	250.3095119826452	1057.427149112162	284.917171566025	135.2267567094224
BRDN0007693405	Trim56	774.4532989587848	824.8631132607226	812.9031358862153	1070.9964365159083	796.3611102234746	784.3409493110688	780.5193501298241
BRDN0007693404	Trim56	501.8688311143989	489.1677176332611	511.164514260654	662.7046915606098	473.86776806686095	648.4321835640569	386.7010762041378
BRDN0007693403	Trim56	458.9811084883533	394.41171934999693	435.7298588542637	707.8424724099393	462.89860676901696	425.73830234003736	206.3987339249079
BRDN0007693402	Trim56	542.2822620504803	488.7627774696574	602.7883422885071	1288.478471517223	320.2995098970449	761.4165791850668	659.5269888634988
BRDN0007693401	Trim56	499.8069213727621	479.44915370677245	463.28589735888113	344.6885083039705	372.95148412669613	751.5918491310659	654.7821903824664
BRDN0007693400	Trim56	604.551936247912	605.3855445875209	678.9118986575128	1070.9964365159083	557.2333939304754	443.7503074390389	687.9957797496929
BRDN0007693399	Trim5	891.1573903354281	947.5599828326415	1009.5843607129224	1214.6166483092293	1877.9204141908933	1534.2953434331346	1765.06503494404
BRDN0007693398	Trim5	613.2119571627865	643.4499199662681	635.855588494048	808.376620665264	230.35238725472408	499.4237777450438	1596.624688867391
BRDN0007693397	Trim5	501.45644916607154	519.1332897399344	501.5199007840379	432.91235269129623	952.1232006528595	689.3685587890604	1183.827221017575
BRDN0007693396	Trim5	537.333678670552	573.3952716628293	611.0551538398923	274.9301197186431	522.1320777773745	425.73830234003736	370.0942815205245
BRDN0007693395	Trim5	704.7607496914608	721.1984313781771	737.468480479825	759.1354051932683	1011.3566716612171	499.4237777450438	365.34948303949216
BRDN0007693394	Trim5	767.4428058372197	780.72463542792	798.7806661525988	432.91235269129623	1421.603304200583	946.448995202083	1062.83485975125
BRDN0007693393	Trappc5	489.90975461290543	477.82939305235766	491.53083682611407	402.1365930212989	63.62113552749522	167.02041091801465	317.90149822916845
BRDN0007693392	Trappc5	496.9202477344706	474.9948119071318	535.9649489148097	406.24002764396516	405.85896802022813	101.52221055800891	372.46668076104066
BRDN0007693391	Trappc5	649.089186667267	669.3660904369044	667.2005822930504	543.7050875032868	528.713574556081	486.3241376730426	735.4437645600166
BRDN0007693390	Trappc5	379.39139246117253	340.55467759070575	400.5959097608764	498.56730665395725	489.22459388384254	237.43097630502083	199.28153620335934
BRDN0007693389	Trappc5	520.0136368408029	516.2987085947085	530.4537412138862	145.67192910465417	210.60789691860487	383.1644721060336	147.08875291200332
BRDN0007693388	Trappc5	244.54249535812536	234.4603547265382	264.8824201256354	55.39636740599525	164.53741946766004	90.0600254950079	45.07558556980747
BRDN0007696147	Tra2b	430.5267540537654	438.5501971827995	422.64074056457036	160.0339502839863	168.92508398679766	176.8451409720155	49.820384050839834
BRDN0007696146	Tra2b	678.780686946837	776.2702936282794	698.5455760920528	262.61981585064416	1184.6694201671523	216.14406118801895	621.5686010152399
BRDN0007696145	Tra2b	344.7513088016742	297.6310202487143	291.060656705022	16.41373849066526	515.5505809986681	32.74910018000287	94.8959696206473
BRDN0007696144	Tra2b	344.7513088016742	347.84360053557225	344.79493178902607	363.1539641059689	1586.1407236682428	715.5678389330627	204.0263346843917
BRDN0007696143	Tra2b	333.20461424850805	350.2732415171944	349.9616890086418	170.29253684065208	107.49778071887124	265.26771145802326	120.99236126632532
BRDN0007696142	Tra2b	497.7450116311253	511.4394266314642	518.7424248494239	291.34385820930834	241.32154855256806	271.81753149402385	78.28917493703403
BRDN0007693387	Tpgs1	625.9957975609348	636.5659371850053	615.8774605782004	1185.892605950565	745.9029682533923	1013.5846505710889	536.1622283566572
BRDN0007693386	Tpgs1	666.8216104453435	627.2523134221203	682.0119529892822	701.6873204759398	2178.475433751819	1085.6326709670952	941.8424984849245
BRDN0007693385	Tpgs1	713.008388658008	761.2875075749428	766.0578704283655	611.411758777281	1375.532826749638	515.7983278350453	854.0637265858257
BRDN0007693384	Tpgs1	494.03357409617905	485.11831599722416	502.2088017466533	383.6711372193005	173.31274850593525	476.4994076190418	631.0581979773046
BRDN0007693383	Tpgs1	507.2297964426546	574.6100921536403	494.2864406765758	453.4295258046278	250.0968775908433	489.5990476910429	227.75032708955354
BRDN0007693382	Tpgs1	459.3934904366807	449.0786414364955	418.16288430757004	260.568098539311	276.42286470566887	473.2244976010415	384.3286769636216
BRDN0007693381	Tpcn2	652.8006242022132	633.3264158761758	658.9337707416652	1001.2380479305808	1401.8588138644636	784.3409493110688	1584.76269266481
BRDN0007693380	Tpcn2	608.2633737828581	620.7732708044613	606.2328471015843	697.5838858532735	272.03520018653126	740.1296640680649	652.4097911419502
BRDN0007693379	Tpcn2	465.99160160991846	453.9379233997398	496.3531435644221	289.29214089797523	726.158477917273	306.20408668302684	161.32314835510041
BRDN0007693378	Tpcn2	691.9769092933126	740.2306190675507	699.5789275359759	1659.8393048685243	1702.4138334253894	957.911180265084	1134.0068369667354
BRDN0007693377	Tpcn2	593.4176236430732	561.2470667547184	650.3225087089722	551.9119567486193	454.12327773074173	1180.6050614891035	431.77666177394525
BRDN0007693376	Tpcn2	538.9832064638614	603.7657839331061	570.7544475268893	1087.4101750065736	835.850090895713	794.1656793650696	1053.3452627891852
BRDN0007696141	Top2a	348.8751282849478	371.73507018819015	298.29411681248405	295.44729283197466	269.8413679269625	55.67347030600488	230.12272633006972
BRDN0007696140	Top2a	459.3934904366807	373.7597710062086	378.2066284758747	607.3083241546146	155.76209042938484	99.88475554900876	125.73715974735768
BRDN0007696139	Top2a	274.2339956376954	255.92218339753396	259.71566290601965	69.75838858532735	28.51981937439441	29.474190162002586	301.2947035455552
BRDN0007696138	Top2a	480.4249698013761	427.61681276549973	460.8747439897271	276.98183702997625	421.21579383720973	317.66627174602786	491.08664278684984
BRDN0007696137	Top2a	279.5949609659511	296.01125959429953	267.63802397609714	32.82747698133052	0.0	31.111645171002728	66.42717873445312
BRDN0007696136	Top2a	310.11122514217584	317.0681481016916	338.2503726441794	318.0161832566394	70.20263230620162	83.51020545900732	208.7711331654241
BRDN0007693375	Tomm40	550.5299010170276	478.63927337956505	530.798191695194	237.99920811464628	177.70041302507286	433.9255773850381	780.5193501298241
BRDN0007693374	Tomm40	587.6442763664901	655.5981248743789	588.6658725548906	235.94749080331312	414.6342970585033	455.21249250203994	223.00552860852116
BRDN0007693373	Tomm40	284.13116239755203	327.19165219178393	287.2717014106371	92.32727900999208	111.88544523800883	62.223290342005455	120.99236126632532
BRDN0007693372	Tomm40	241.65582171983382	217.8578080187868	232.15962440140214	10.258586556665787	0.0	47.48619526100416	0.0
BRDN0007693371	Tomm40	321.24553774701457	333.670694809443	301.04972066294584	250.3095119826452	846.8192521935571	108.07203059400948	154.20595063355188
BRDN0007693370	Tomm40	480.01258785304873	526.4222126848008	495.6642426018067	326.22305250197206	263.2598711482561	106.43457558500934	429.40426253342906
BRDN0007696135	Tomm20	323.3074474886514	358.77698495287194	357.5395995974116	389.8262891532999	153.56825816981603	234.15606628702054	194.536737722327
BRDN0007696134	Tomm20	371.55613544295267	370.92518986098275	339.97262505071797	689.377016607941	669.1188391684842	998.8475554900876	249.10192025419917
BRDN0007696133	Tomm20	392.1752328593208	348.2485406991759	388.884593396414	112.84445212332366	114.07927749757764	109.70948560300963	249.10192025419917
BRDN0007696132	Tomm20	282.48163460424263	301.68042188475124	308.2831807704079	36.93091160399683	74.59029682533922	116.2593056390102	163.6955475956166
BRDN0007696131	Tomm20	610.7376654728223	570.1557503539997	586.5991696670443	463.6881123612936	105.30394845930243	204.68187612501796	92.52357038013112
BRDN0007696130	Tomm20	576.5099637616513	592.8323995158065	583.4991153352748	149.7753637273205	625.2421939771082	270.1800764850237	230.12272633006972
BRDN0007694641	Tns3	777.7523545454037	802.1864640989157	750.2131482882105	956.1002670812514	2841.012776141597	1074.1704859040942	934.725300763376
BRDN0007694640	Tns3	657.3368256338142	683.9439363266374	643.4334990828179	519.0844797672888	342.2378324927329	889.138069887078	545.651825318722
BRDN0007694639	Tns3	440.42392081362203	509.00978564984206	438.4854627047254	490.36043740862465	234.74005177386167	584.5714382130512	192.1643384818108
BRDN0007694638	Tns3	670.5330479802898	708.6452863064627	682.35640347059	434.9640700026294	568.2025552283194	717.2052939420629	884.9049167125362
BRDN0007694637	Tns3	961.2623215510796	869.0015910935251	827.3700561011394	1879.3730571811723	1853.7882593356367	1493.358968208131	1423.4395443097096
BRDN0007694636	Tns3	357.122767251495	417.08836851180376	410.929424200108	274.9301197186431	552.8457294113377	298.0168116380261	260.9639164567801
BRDN0007693369	Tnfrsf11a	527.8488938590227	480.6639741975835	495.6642426018067	281.0852716526426	892.8897296445019	392.9892021600345	334.50829291278177
BRDN0007693368	Tnfrsf11a	319.59600995370516	328.81141284619866	332.05026398064047	240.05092542597941	208.41406465903606	185.03241601701623	706.9749736738224
BRDN0007693367	Tnfrsf11a	412.7943302756888	434.90573571036623	463.63034784018885	199.01657919931628	675.7003359471906	222.69388122401952	576.4930154454324
BRDN0007693366	Tnfrsf11a	318.3588641087231	340.55467759070575	285.8938994854062	38.98262891532999	142.59909687197205	103.15966556700904	144.71635367148716
BRDN0007693365	Tnfrsf11a	528.6736577556774	525.6123323575935	540.44280517181	941.7382459019193	276.42286470566887	451.93758248403964	396.1906731662025
BRDN0007693364	Tnfrsf11a	673.4197216185813	694.0674404167297	771.2246276479814	832.997228401262	1307.5240267030051	843.289329635074	699.8577759522739
BRDN0007696129	Tmx2	416.09338586230774	370.52024969737903	406.79601842441537	116.94788674598998	197.44490336119208	193.21969106201695	144.71635367148716
BRDN0007696128	Tmx2	337.74081568010905	317.0681481016916	357.5395995974116	112.84445212332366	2.1938322595688007	165.3829559090145	104.38556658271204
BRDN0007696127	Tmx2	579.8090193482702	578.6594937896772	558.6986806811191	65.65495396266104	250.0968775908433	32.74910018000287	97.2683688611635
BRDN0007696126	Tmx2	366.19517011469696	334.88551530025404	407.8293698683385	254.41294660531153	70.20263230620162	643.5198185370565	249.10192025419917
BRDN0007696125	Tmx2	631.3567628891905	736.9910977587211	653.4225630407417	188.7579926426505	732.7399746959794	188.30732603501653	192.1643384818108
BRDN0007696124	Tmx2	391.350468962666	380.6437537874714	374.0732227001821	51.292932783328936	0.0	160.47059088201408	68.7995779749693
BRDN0007694635	Tmprss7	578.1594915549608	561.2470667547184	548.3651662418876	416.498614200631	436.5726196541913	309.47899670102714	733.0713653195005
BRDN0007694634	Tmprss7	663.5225548587246	737.8009780859286	686.4898092462827	650.394387692611	537.4889035943562	1034.8715656880909	1425.8119435502258
BRDN0007694633	Tmprss7	393.41237870430285	456.77250454496567	433.6631559664174	832.997228401262	429.99112287548496	1157.6806913631015	1041.4832665866043
BRDN0007694632	Tmprss7	504.75550475269046	447.05394061847704	534.9315974708866	387.77457184196675	300.5550195609257	802.3529544100704	175.5575437981975
BRDN0007694631	Tmprss7	544.3441717921171	620.7732708044613	511.164514260654	471.89498160662623	223.77089047601766	789.2533143380692	683.2509812686606
BRDN0007694630	Tmprss7	468.4658932998826	528.4469135028193	504.96440559711505	482.153568163292	526.5197422965122	304.5666316740267	645.2925934204017
BRDN0007696123	Tmem94	600.4281167646383	659.6475265104158	647.9113553398182	757.0836878819351	704.220155321585	1246.1032618491092	1584.76269266481
BRDN0007696122	Tmem94	355.88562140651294	393.60183902278953	432.97425500380194	709.8941897212725	1239.5152266563723	2135.2413317361875	583.6102131669809
BRDN0007696121	Tmem94	623.9338878192979	596.4768609882398	726.446065077978	2377.9403638351296	2421.990814563956	3106.2521520732726	5290.450306351087
BRDN0007696120	Tmem94	580.2214012965976	541.0000585745338	608.6440004707383	1112.0307827425713	197.44490336119208	1093.819946012096	911.0013083582141
BRDN0007696119	Tmem94	513.0031437192376	439.3600775100069	496.69759404572983	2123.527417229818	1066.2024781504372	1779.9135947831562	1297.7023845623519
BRDN0007696118	Tmem94	807.8562367733011	741.8503797219655	815.658739736677	691.4287339192741	859.9822457509699	1532.6578884241344	1959.601772666367
BRDN0007693363	Tmem92	474.651622524793	483.49855534280937	456.7413382140345	638.084083824612	1217.5769040606845	766.3289442120672	906.2565098771818
BRDN0007693362	Tmem92	945.5918075146399	901.3968041818205	905.2158648766838	1329.512817743886	1178.087923388446	1224.8163467321074	2030.7737498818524
BRDN0007693361	Tmem92	656.9244436854868	642.6400396390607	631.03328175574	757.0836878819351	1215.3830718011156	691.0060137980606	813.7329394970507
BRDN0007693360	Tmem92	630.1196170442083	594.0472200066175	582.121313410044	896.6004650525898	859.9822457509699	754.8667591490662	877.7877189909876
BRDN0007693359	Tmem92	674.6568674635633	751.9738838120578	801.1918195217528	960.2037017039177	846.8192521935571	1108.5570410930973	1580.0178941837776
BRDN0007693358	Tmem92	571.9737623300504	544.2395798833634	533.8982460269634	523.1879143899552	364.1761550884209	487.9615926820428	619.1962017747237
BRDN0007696366	Tmem35b	622.6967419743158	690.8279191079001	643.4334990828179	627.8254972679462	890.6958973849331	574.7467081590504	517.1830344325278
BRDN0007693357	Tmem267	345.9884546466563	368.0906087157569	332.7391649432559	174.39597146331838	390.50214220324654	211.23169616101853	189.7919392412946
BRDN0007693356	Tmem267	263.92444692951136	279.40871288654813	295.88296344333	59.49980202866157	10.969161297844003	6.5498200360005745	56.937581772388384
