sgRNA	Gene	pDNA_CP1704	AR2466_BM	AR2466_SP	AR2467_BM	AR2467_SP	AR2468_BM	AR2468_SP	AR2469_BM	AR2469_SP	AR2473_BM	AR2473_SP	AR2474_BM	AR2474_SP	AR2475_BM	AR2475_SP	AR2476_BM	AR2476_SP	AR2480_BM	AR2480_SP	AR2481_BM	AR2481_SP	AR2482_BM	AR2482_SP	AR2483_BM	AR2483_SP	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3	ahEGFRv3_1to2rep1	ahEGFRv3_1to2rep2	ahEGFRv3_1to2rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3	NoCAR_T_rep1	NoCAR_T_rep2	NoCAR_T_rep3	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	Input2_ACT_rep1	Input2_ACT_rep2	Input2_ACT_rep3
BRDN0007693355	Tmem267	571.1235697	595.2123553	514.3805105	1415.925647	485.4967687	473.7623934	580.0379714	444.6040488	610.4731169	1029.593839	536.3147823	824.8168254	326.2492706	50.86341501	247.7636376	1135.342837	625.8727748	231.6478023	219.0162259	1477.327123	819.753569	589.7759287	482.2744796	685.1123303	1522.811143	506.6892881	482.3998669	476.4892685	470.4861923	388.9248448	445.9904653	458.5290076	426.0580676	496.374916	436.1645676	429.582394	462.6721862	336.6563408	359.0972756	369.5284035	563.45927	550.7612423	545.8639674	562.4333912	576.5503035	541.347664
BRDN0007693354	Tmem267	500.3609753	100.3166891	247.0823413	56.73569667	151.417309	1105.445585	263.337239	89.1650977	290.3138822	176.8277507	129.1533557	373.9942723	379.4865993	43.92749478	152.4699309	202.7831592	382.3660039	235.029522	451.9382438	158.68987	192.9955955	135.7856208	555.388978	78.06780974	115.4258446	281.2762586	295.515949	273.5736865	293.3619787	291.6936336	309.330861	364.3823673	413.5575864	426.2984572	356.4252303	308.6135159	322.1017634	380.7930221	405.9630393	360.4774545	393.3448152	375.7400153	353.7198509	316.7664697	311.9395299	315.4263901
BRDN0007693353	Tmem267	604.3627842	119.0424711	300.9912158	563.6568125	188.670774	47.37623934	270.2976947	878.2151404	344.5781593	171.1236297	129.1533557	978.4733868	481.8660775	309.8044369	571.7622407	20.64259704	430.6648675	869.1019736	1002.955257	2025.185007	309.5572918	784.5391424	497.7410081	2235.700551	317.9273265	285.1964852	286.3098447	264.5149551	203.87735	225.57641	236.3841804	283.3116492	211.4664736	253.0538787	281.4894676	302.8984507	269.0387562	339.7002499	300.4374786	300.8660313	416.3138555	404.2156911	366.8205861	304.0404805	272.2940132	285.7832166
BRDN0007693352	Tmem267	504.0542213	334.3889636	833.3413511	700.5625154	692.1934127	1078.168356	704.1660973	1146.931873	533.1465221	298.0403217	1004.769327	427.6291098	425.8986294	524.817964	2334.695816	1113.48597	659.0782435	1249.545444	836.0857511	596.9761775	1117.845776	567.8307779	672.0909657	1963.809214	445.50326	528.2505344	560.6517538	514.5359401	493.5492409	491.0176166	446.913841	473.3483862	480.2268194	496.374916	540.8824924	461.9677629	509.2186838	596.9105645	592.1846169	567.0887747	527.9290358	543.8159555	506.8528892	571.8395571	553.5005845	567.2494661
BRDN0007694629	Tmem189	742.7856462	801.1959569	1063.577169	1098.945777	1029.878046	650.3465583	674.0041228	1168.917788	991.6796632	1099.469321	2795.403988	1014.713142	1507.025919	769.8871454	1219.759447	530.636171	950.8838781	1973.233469	2327.481956	2414.353022	963.06713	1921.57227	1795.523354	492.6347994	1263.609247	871.2703619	911.4043288	941.2021862	1001.858833	932.4473154	956.61723	912.6993745	935.4526765	969.3910124	963.5970513	921.0779933	957.9269207	1061.715476	1032.598648	1041.483347	930.2461323	891.4275593	983.1373962	990.1372883	1003.431098	977.3613328
BRDN0007694628	Tmem189	402.5638198	498.9083338	776.063172	1013.842232	966.1866386	795.3465635	400.2262003	396.9679007	615.8995446	798.5769386	960.9885282	690.0049365	574.6901377	550.2496715	352.5867151	772.2759835	517.2003316	268.8467195	989.0494644	559.1928752	712.7461101	342.8929818	611.6308998	520.9007305	354.3775932	568.432857	617.7296006	587.0057908	604.2518744	623.2520638	676.8343915	655.5395698	544.812639	653.073664	653.2861365	609.6069449	662.8221259	567.6890377	575.1143056	553.3563002	532.5946221	551.8030353	540.3325459	605.3144417	666.5978722	663.9495273
BRDN0007694627	Tmem189	449.3941798	1221.188495	672.7378293	1615.73397	1565.847251	778.1188401	1082.350855	415.2894962	671.5204286	761.5001522	702.6818168	1455.388564	844.9719602	1905.06609	876.7021024	1680.550253	1095.780469	2186.281813	712.671846	510.0745821	315.2898342	681.6712479	912.5251815	1449.638467	810.0059273	820.3074161	831.3112211	781.7685146	772.1508685	841.0499769	859.662781	747.0710257	717.7359623	781.5471716	740.711193	742.9584641	798.7378989	922.000051	958.4203863	861.4006704	677.9455802	701.4739656	665.517349	853.1945787	819.3406764	867.1347749
BRDN0007694626	Tmem189	515.4294192	616.613249	201.0351777	170.20709	211.5035428	73.21782444	145.0094928	594.8411313	394.7726156	158.2893575	111.6410363	94.22336318	150.1565681	30.05565433	142.9405602	664.2059166	270.6748817	54.10751586	184.2517456	134.1307234	296.1813594	1030.050517	267.1491286	535.7066944	324.0023709	417.5041329	429.0044618	413.0781491	492.626719	524.0762284	511.5501403	598.0055118	639.6079548	549.9055442	377.5609583	381.0043406	415.1947586	576.5163739	616.393422	669.146028	419.5438768	469.8486512	479.7780364	361.3074318	397.9918139	388.5270316
BRDN0007694625	Tmem189	441.8599578	310.3129583	380.7314259	731.3971331	356.9122284	127.7722819	374.7045295	3126.885618	600.9768684	637.4355206	380.8929474	185.5475459	126.950553	2543.170751	1457.993714	421.3518338	218.3511127	86.23385341	76.48185665	1507.553765	330.5766141	464.9628834	300.8942817	290.7352914	135.6759928	552.7519506	547.7632077	604.2173804	487.0915873	522.1316042	533.7111573	633.746366	584.3974961	602.4628882	564.9003651	547.6937396	573.4528505	573.4724649	601.4956958	605.7893845	407.3415742	407.3410701	443.6782327	447.0695328	480.9708022	412.4142491
BRDN0007694624	Tmem189	330.4716568	244.7727214	303.2374189	294.7789457	338.8863583	419.207936	422.2676432	400.6322198	363.5706563	621.7491879	203.5807133	234.8336128	301.6781958	161.8381387	123.8818188	371.5667468	220.3635654	292.5187576	333.7390108	835.0109825	401.2779709	622.693655	247.464456	554.5506485	629.7796084	449.8460024	553.2868703	549.8649923	662.370757	695.2031601	632.5123576	614.5683467	664.6089172	649.1805274	567.7825098	505.7832621	417.9875485	641.9604185	630.3600404	600.171554	393.7037065	363.5857634	427.666223	453.4325274	417.3535779	418.4580029
BRDN0007693351	Tmem185b	322.4942454	1306.79207	452.6099252	599.4249691	463.8657245	621.6336859	352.6630866	560.6408198	345.9347662	1320.504009	345.8683086	211.6401696	339.8998677	3583.558785	657.5265768	582.8497989	222.376018	500.4945217	241.613138	695.2127637	718.4786526	259.2270943	376.8208762	452.2548978	411.0780081	541.9713275	500.8120756	503.6654625	474.1762801	504.6299861	458.9177252	451.5551824	383.3480901	402.9396377	609.0932508	584.8416628	604.1735389	380.7930221	392.6171596	421.3372844	524.3401232	460.1252497	431.7420073	566.8598222	551.3492774	535.3039102
BRDN0007693350	Tmem185b	452.3487766	561.7734589	303.2374189	197.3415536	378.5432726	911.6336964	519.7140224	1007.687748	413.7651125	1872.377715	1024.470686	542.1467358	384.9468381	1070.443689	838.5846197	227.0685675	480.9761838	385.5160505	740.4834303	1528.334581	980.2647574	1464.838818	711.460311	819.7120022	384.7528154	608.6151797	549.6044286	543.5238804	543.365426	561.0240886	536.4812844	480.3222114	491.6855939	458.4168342	517.8253346	554.3613155	516.6661234	474.8498117	440.1036619	434.1334538	527.5701445	556.3174718	467.5506835	521.4889043	611.5858763	543.6500464
BRDN0007693349	Tmem185b	373.9042304	508.2712247	489.6722764	870.7696054	299.229444	1389.703021	329.4615678	355.4389511	368.997084	1156.510531	768.3530146	471.1168159	361.740823	866.9900286	1248.347559	703.0625699	374.3161933	304.3547767	274.6393943	2172.539887	783.4474669	345.6361257	293.8640415	1298.886834	315.9023116	431.224926	436.3693453	377.7490969	440.0429681	467.6821259	447.8372167	403.6101341	401.0571052	408.7793426	418.8716993	398.1495359	431.0205678	447.7590211	450.6562179	439.4391826	451.1263072	437.900332	456.4878405	449.0060964	490.4980194	473.4273829
BRDN0007693348	Tmem185b	480.1219869	648.7145895	415.547574	458.8191122	352.1053297	341.6831807	186.7722268	230.8521023	305.2365584	28.52060495	98.50679674	182.6483655	242.9806283	2436.819974	619.4090941	183.3548326	141.877912	214.7392036	302.4509786	606.4220031	491.0878024	24.68829469	192.6285822	253.0473833	103.2757557	367.5212438	318.5312099	327.9260745	265.6863203	257.6627097	275.16596	339.1022509	295.8447217	281.279119	436.1645676	445.7750785	485.945435	280.3440234	276.2286735	258.7323028	408.7771392	436.858539	405.8316643	381.7796753	375.5567542	458.1740995
BRDN0007693347	Tmem185b	535.9638672	107.0044684	472.8257531	783.1992909	771.5072413	199.5544627	335.2619475	515.4475511	484.3086727	631.7313996	908.45157	234.8336128	498.246794	633.4807142	733.7615423	877.9175095	508.1442946	1188.674489	411.9590915	153.0223746	481.533565	1148.005703	658.0304853	125.1776949	332.1024302	558.6322905	568.9372477	574.3235669	599.6392647	632.9751849	538.3280358	462.8876484	519.8116766	446.7374244	622.5432595	674.3776828	662.8221259	411.8408944	457.1739731	455.3563689	554.8458799	529.5781176	517.3334774	558.2836121	567.3304159	572.1420287
BRDN0007693346	Tmem185b	579.248711	904.1877577	778.3093751	506.9211159	421.8053609	907.3267656	665.8835912	350.5531923	413.7651125	509.0927984	573.528461	762.4844466	475.0407789	8914.969468	952.9370679	346.0670681	459.845431	1266.454043	507.5614123	332.4930609	183.4413581	61.72073673	358.5422516	1655.575965	641.9296974	675.2590319	620.4914319	621.4289699	564.5834307	556.1625281	552.1786713	630.2594534	597.9396841	615.1155821	628.3075489	659.1375092	661.8911959	375.3139858	373.0638939	399.490166	598.9895042	670.5674394	694.630094	712.6553939	659.8366213	681.792991
BRDN0007696117	Tmem167	635.0905913	1262.652727	586.2590098	2443.335111	966.1866386	607.2772498	748.2489831	453.1541267	736.637561	680.216428	387.4600672	676.9586247	533.7383464	1782.531499	676.5853182	1379.411191	1138.041975	2370.585539	761.3421185	1694.581112	519.7505146	507.4816131	586.322035	842.5939465	447.5282748	824.2276427	854.3264819	819.8151863	890.2336775	984.9521695	919.6822018	815.9375497	803.1559171	868.1694609	895.3862929	802.0141369	867.6267153	1046.800322	1012.114275	1101.406872	799.6097156	850.4503672	740.3371035	837.9787221	866.3621031	942.8255966
BRDN0007696116	Tmem167	595.7944533	346.4269663	222.3741072	94.97062268	276.3966752	89.00990422	208.8136697	536.2120259	390.7027948	343.6732896	702.6818168	363.8471409	461.3901818	430.0270542	9.529370679	571.9213651	347.1480825	153.8682482	319.8332187	273.9289422	450.9600053	817.4568687	523.0498729	939.5057103	775.5806754	505.7092314	558.8105329	617.8054774	490.7816751	459.903629	507.8566375	491.6546774	498.9775412	451.6038451	539.9217775	516.2608815	536.2156524	438.0185122	454.0702802	460.0378943	606.1673293	608.0598583	586.3306828	565.1999106	636.1722431	625.0968241
