sgRNA	Gene	AR2466_SP	AR2467_SP	AR2468_SP	AR2469_SP	AR2480_SP	AR2481_SP	AR2482_SP	AR2483_SP
BRDN0007692469	Pak2	4337.360602668077	3223.9226925064545	3022.1243304915715	3547.666363648291	798.9548159294593	739.5959693734669	2131.875856330795	1363.9869395599858
BRDN0007692468	Pak2	567.1460178541887	689.3768076272382	460.9746978776477	711.9002043553922	422.1124218922871	423.3638358717228	298.5011361619451	498.6175821352214
BRDN0007692467	Pak2	1218.8259950091374	1461.5444090361068	793.8113241424528	1313.6470522823925	429.4535074904138	81.31683432901993	202.2104470774467	342.0269365059783
BRDN0007692466	Pak2	2416.9027454626334	1363.9988203230969	959.8266873641231	1096.9817726959689	609.3101046445188	391.0952508205244	581.5957620703705	776.085217373003
BRDN0007692465	Pak2	1566.9522092204484	1535.318383693005	932.4260934343329	943.1312170232562	594.6279334482654	282.6728050484978	180.06358858801207	601.6377437334077
BRDN0007692464	Pak2	1932.753705831009	1940.2555334764245	1285.4102152357484	1890.8142256344624	185.97416848587721	574.3808139113312	696.1816820809237	1354.3717244774884
BRDN0007695745	Pafah1b1	215.9458414864865	323.7857776608313	146.67376750652429	301.3286031222952	185.97416848587721	228.46158216248455	219.54277111265642	612.6265609705475
BRDN0007695744	Pafah1b1	165.2254659060306	183.6152258127246	168.43306268606358	174.788796977283	198.20931114942178	194.90225370923824	101.10522353872335	528.836829537356
BRDN0007695743	Pafah1b1	192.12263477445418	64.75715553216625	153.12096607823963	85.57368185346147	148.0452262288891	326.55808071812766	62.58894790492398	64.55930126819672
BRDN0007695742	Pafah1b1	328.91395073386553	363.1318974778437	394.89091251756537	171.14736370692293	531.0051915978337	465.95836813930464	378.4224081020788	461.53032395987435
BRDN0007695741	Pafah1b1	154.46659835866117	336.90115093316876	399.7263114463519	398.7369431044268	431.90053602312275	389.8045074184765	357.23845650348915	173.0738714849529
BRDN0007695740	Pafah1b1	63.78471474511879	77.87252880450373	109.60237571916099	247.61746238448424	40.37597078969703	52.92047948396535	92.43906152111849	71.42731204140912
BRDN0007695739	Paf1	151.3926362022699	109.02154032630521	132.16757072016472	122.89837287465211	167.62145449056038	70.99088711263644	65.47766857745893	65.93290342283919
BRDN0007695738	Paf1	71.46962013609695	92.62732373588338	81.39588196790632	85.57368185346147	66.0697703831406	77.44460412287611	22.14685848943464	152.46983916531565
BRDN0007695737	Paf1	33.81358372030394	51.64178225982879	107.18467625476774	26.400391210110453	89.31654144387524	15.488920824575224	74.14383059506379	123.62419391782349
BRDN0007695736	Paf1	92.98735523083582	50.822071430307695	73.33688375326214	10.013941493490172	1.2235142663544554	16.77966422662316	40.44208941548934	59.06489264962678
BRDN0007695735	Paf1	100.67226062181399	54.92062557791316	152.3150662567752	144.74697249681248	151.71576902795246	100.67798535973895	66.44057546830392	137.3602154642483
BRDN0007695734	Paf1	203.64999286092143	52.46149308934988	73.33688375326214	184.80273847077316	151.71576902795246	151.01697803960843	43.33081008802429	144.22822623746075
BRDN0007696440	Padi6	347.3577236722132	92.62732373588338	95.09617893280145	121.07765623947208	185.97416848587721	432.39903968605836	317.7592739788448	109.88817237139867
BRDN0007696460	P2rx6	185.97471046167163	194.27146659649878	386.8319143029212	176.60951361246302	644.7920183687979	265.8931408218747	618.1862239224799	232.13876413457967
BRDN0007692463	Oxsr1	182.13225776618256	327.88433180843674	135.3911700060224	156.5816306254827	113.78682677096435	34.85007185529425	96.29068908449842	50.82327972177188
BRDN0007692462	Oxsr1	42.26697965037992	95.08645622444665	199.86315572317594	55.531857372990956	56.28165625230495	118.74839298841005	24.072672271124606	56.31768834034181
BRDN0007692461	Oxsr1	49.95188504135809	38.526408987491315	26.59469410832583	34.593616068420594	86.86951291116632	14.198177422527289	50.07115832393918	21.977634474279732
BRDN0007692460	Oxsr1	160.6145226714437	135.25228687098016	113.63187482648308	118.34658128670203	110.11628397190098	11.616690618431418	194.50719195068683	560.4296790941331
BRDN0007692459	Oxsr1	230.54716172934502	332.8025967855633	209.53395358074897	293.13537826398505	225.1266250092198	535.6585118498932	225.3202124577263	759.6019915172932
BRDN0007692458	Oxsr1	238.2320671203232	326.24491014939457	328.80712715748297	202.09954650498346	417.2183648268693	63.246426700348835	164.6570783344923	328.2909149595535
BRDN0007696417	Osm	550.2392259940368	652.4898202987891	893.7429020040407	530.7388991549791	1298.1486366020772	798.970165867672	1235.4095409541148	1541.181617508866
BRDN0007694233	Olfr998	340.44130882033284	530.3529067001465	671.3145512798611	626.3265225019308	515.0995061352257	108.42244577202658	659.5912202288142	425.8166679391698
BRDN0007694232	Olfr998	378.8658357752237	231.1584539249479	341.70152430091366	317.7150528389154	407.4302506960336	176.83184608056715	290.79788103518524	526.0896252280711
BRDN0007694231	Olfr998	364.2645155323651	335.2617292741266	415.84430787564025	434.2409174904374	480.84110667730096	251.6949633993474	641.2959893027595	314.55489341312864
BRDN0007694230	Olfr998	298.1743291699529	331.9828859560422	415.0384080541758	101.04977325249173	265.50259579891684	107.13170236997864	300.42694994363507	255.49000076350188
BRDN0007694229	Olfr998	302.016781865442	232.79787558399008	420.67970680442676	324.99791937963556	204.32688248119405	209.10043113176553	482.41635231333714	193.67790380459013
BRDN0007694228	Olfr998	385.01376008800617	321.326645172268	241.76994643932574	637.250822313011	244.70285327089107	85.18906453516374	729.883423260498	2405.1773727789882
BRDN0007692457	Olfr971	147.5501835067808	121.3172027691216	108.79647589769658	194.81667996426333	160.28036889243364	135.52805721503321	114.58592001055312	61.812096958911745
BRDN0007692456	Olfr971	102.20924170000963	93.44703456540448	97.5138783971947	130.18123941537223	50.16408492053267	90.35203814335547	128.0666164823829	63.18569911355423
BRDN0007692455	Olfr971	635.5416758338945	427.0693421804889	452.1097998415391	346.84651900179597	677.8269035603682	796.3886790635761	558.4859966900909	489.002367052724
BRDN0007692454	Olfr971	220.5567847210734	410.675125590067	229.68144911735945	240.33459584376413	155.38631182701585	149.7262346375605	206.06207464082664	480.76075412486915
BRDN0007692453	Olfr971	458.0203613022988	528.7134850411043	373.13161733802605	571.7050234465298	781.8256162004969	685.3847464874536	582.5586689612155	458.7831196505894
BRDN0007692452	Olfr971	282.80451838799655	426.2496313509678	444.0508016268949	330.4600692851757	772.0375020696613	644.0809576219198	614.3345963590999	537.078442465211
BRDN0007696379	Olfr958	359.6535722977782	427.0693421804889	657.6142543149659	641.802613900961	632.5568757052534	642.7902142198718	582.5586689612155	780.2060238369305
BRDN0007692451	Olfr936	63.01622420602097	115.57922696247395	43.51859035907863	167.50593043656286	17.129199728962377	202.64671412152586	28.88720672534953	167.57946286638295
BRDN0007692450	Olfr936	73.7750917533904	247.55267051536975	131.3616708987003	95.58762334695164	128.4689979672178	114.87616278226625	183.915216151392	138.7338176188908
BRDN0007692449	Olfr936	245.14848197220354	374.607849091139	358.6254205516665	226.6792210799139	314.44316645309505	320.10436370788796	276.3542776725105	225.27075336136724
BRDN0007692448	Olfr936	283.57300892709435	247.55267051536975	194.221856972925	348.667235636976	581.1692765183662	272.3468578321144	70.29220303168385	262.3580115367143
BRDN0007692447	Olfr936	446.4930032158315	290.9973444799876	232.0991485817527	314.9839778861454	469.82947828011083	339.465514738607	785.7320229295071	471.14553904237175
BRDN0007692446	Olfr936	210.56640771280178	121.3172027691216	194.221856972925	249.4381790196643	53.834627719596035	1169.4135222554294	210.87660909505155	381.8613989906103
BRDN0007696454	Olfr923	292.02640485717035	411.4948364195881	198.2513560802471	321.3564861092755	174.96254008868712	320.10436370788796	322.5738084330697	369.498979598828
BRDN0007696392	Olfr901	337.36734666394153	604.1268813570447	481.9280932357226	321.3564861092755	756.1318166070535	715.0718447345562	555.5972760175559	442.2998937948796
BRDN0007692445	Olfr875	459.5573423804944	437.7255829642631	726.921638960906	580.8086066224299	762.2493879388257	1715.397981321706	1078.4557177463823	784.326830300858
BRDN0007692444	Olfr875	300.47980078724635	186.07435830128784	193.4159571514606	211.20312968088362	154.16279756066137	290.4172654607855	211.83951598589653	166.20586071174048
BRDN0007692443	Olfr875	284.3414994661922	145.08881682523327	166.01536322167033	203.00990482257347	248.37339606995445	166.50589886418365	94.36487530280846	130.4922046910359
BRDN0007692442	Olfr875	311.2386683346158	238.53585139063773	342.5074241223781	178.43023024764307	292.41990965871486	369.15261298570954	227.2460262394163	667.5706471562469
BRDN0007692441	Olfr875	261.2867832932577	263.12717627627046	282.87083733401107	210.2927713632936	241.0323104718277	250.40421999729946	93.40196841196348	230.76516197993718
BRDN0007692440	Olfr875	156.77206997595462	106.56240783774194	43.51859035907863	101.04977325249173	40.37597078969703	104.55021556588277	87.62452706689356	260.9844093820718
BRDN0007694227	Olfr746	432.6601735120708	240.99498387920102	144.256068042131	208.4720547281136	111.33979823825544	277.50983144030613	262.8735812006807	153.84344131995812
BRDN0007694226	Olfr746	182.13225776618256	218.04308065261043	385.2201146599923	129.27088109778222	231.24419634099206	83.8983211331158	230.13474691195123	193.67790380459013
BRDN0007694225	Olfr746	402.68904248725596	448.3818237480373	290.92983554865526	273.10749527700466	391.52456523342573	114.87616278226625	701.9591234259935	417.57505501131493
BRDN0007694224	Olfr746	348.8947047504088	352.4756566940695	227.26374965296617	141.1055392264524	204.32688248119405	320.10436370788796	279.24299834504546	119.50338745389604
BRDN0007694223	Olfr746	446.4930032158315	473.7928594631911	755.9340325336251	264.91427041869457	128.4689979672178	260.73016721368293	395.75473213728856	274.7204309284966
BRDN0007694222	Olfr746	702.4003527354045	549.2062557791315	274.0059392979025	494.3245664513785	855.2364721817643	1874.1594197736022	933.0567772287898	817.2932820122776
BRDN0007696375	Olfr726	315.8496115692027	65.57686636168735	174.88026125777893	223.94814612714384	226.35013927557424	63.246426700348835	73.1809237042188	190.93069949530516
BRDN0007696439	Olfr693	479.53809639703763	343.4588375693375	406.1735100180672	651.8165553944511	433.1240502894772	522.7510778294138	611.445875686565	429.93747440309727
BRDN0007696402	Olfr559	255.90734951957296	183.6152258127246	206.31035429489128	393.27479319888675	584.8398193174297	379.478560202093	315.83346019715486	700.5370988676665
BRDN0007692439	Olfr497	499.5188504135809	337.7208617626898	349.76052251555785	352.308668907336	204.32688248119405	158.76143845189605	394.7918252464435	267.8524201552842
BRDN0007692438	Olfr497	387.3192317052996	1003.3260553338165	547.2059787743406	368.6951186239563	724.3204456818376	512.4251306130303	602.7797136689602	1306.2956490650015
BRDN0007692437	Olfr497	367.33847768875637	347.55739171694296	343.31332394384253	462.46202533572796	382.95996536894455	233.6245557706763	383.23694255630375	807.6780669297801
BRDN0007692436	Olfr497	206.7239550173127	525.4346417230199	632.631359849569	555.3185737299095	858.9070149808276	660.8606218485429	449.67751802460765	662.0762385376769
BRDN0007692435	Olfr497	531.0269625165913	550.0259666086527	577.8301719899885	477.0277584171682	590.9573906492019	1116.4930427714642	586.4102965245954	608.5057545066201
BRDN0007692434	Olfr497	442.65055052034245	741.8383007165882	949.3499896850857	876.675059839185	598.2984762473287	913.8463286499382	712.5510992252883	962.8951104043807
BRDN0007692433	Olfr473	338.9043277421372	292.6367661390298	365.07261912338186	380.5297767526265	534.675734396897	515.0066174171262	216.65405044012147	530.2104316919986
BRDN0007692432	Olfr473	493.37092610079833	623.799941265551	510.1345869869773	551.6771404595495	1181.9147812984038	276.2190880382582	618.1862239224799	322.79650634098357
BRDN0007692431	Olfr473	394.23564655717996	223.78105645925808	307.8537317994081	321.3564861092755	274.067195663398	329.1395675222235	223.39439867603636	223.89715120672477
BRDN0007692430	Olfr473	305.85923456093104	568.0596048581167	577.024272168524	397.8265847868368	686.3915034248495	153.5984648437043	368.793339193629	120.87698960853852
BRDN0007692429	Olfr473	276.656594075214	118.85807028055832	262.7233417974006	141.1055392264524	254.49096740172672	287.83577865668957	195.4700988415318	215.65553827886987
BRDN0007692428	Olfr473	497.21337879628743	463.1366186794169	352.98412180141554	215.7549212688337	473.50002107917425	593.7419649420502	415.0128699541882	449.167904568092
BRDN0007692427	Olfr458	519.4996044301241	334.4420184446055	498.046089665011	423.31661767935725	311.9961379203861	249.1134765952515	493.00832811263194	210.16112966029993
BRDN0007692426	Olfr458	162.15150374963932	227.05989977734245	160.3740644714194	229.41029603268393	215.33851087838414	134.2373138129853	474.7130971865772	151.09623701067315
BRDN0007692425	Olfr458	214.40886040829088	184.43493664224567	215.17525233099988	204.83062145775352	162.72739742514256	104.55021556588277	159.84254388026739	170.32666717566792
BRDN0007692424	Olfr458	245.14848197220354	328.70404263795785	444.0508016268949	314.9839778861454	380.5129368362356	690.5477200956454	430.41938020770795	789.8212389194279
BRDN0007692423	Olfr458	247.453953589497	200.8291532326675	322.35992858576765	272.19713695941465	348.70156591101977	41.30378886553393	270.57683632744056	149.72263485603068
BRDN0007692422	Olfr458	826.127329530153	455.7592212137271	518.9994850230859	532.5596157901591	351.1485944437287	1555.3457994677622	881.0598051231606	708.7787117955213
BRDN0007692421	Olfr456	344.2837615158219	369.6895841140124	298.98883376329945	330.4600692851757	334.0193947147663	437.5620132942501	513.2293728203766	326.91731280491103
BRDN0007692420	Olfr456	551.0077165331346	496.7447626897817	521.4171844874792	328.63935264999566	532.2287058641881	398.839711232812	349.5352013767293	458.7831196505894
BRDN0007692419	Olfr456	368.875458766952	378.70640323874443	366.68441876631067	425.13733431453727	255.71448166808116	587.2882479318106	436.19682155277786	498.6175821352214
BRDN0007692418	Olfr456	395.0041370962778	428.70876383953106	455.3333991273968	473.38632514680813	414.7713362941604	201.3559707194779	228.20893313026127	614.00016312519
BRDN0007692417	Olfr456	528.7214908992979	445.922691259474	354.5959214443444	262.1831954659245	601.9690190463921	662.1513652505909	534.4133244189662	541.1992489291384
BRDN0007692416	Olfr456	1115.0797722309321	943.4871647787768	174.88026125777893	817.5017691958341	478.3940781445921	289.1265220587375	413.08705617249825	1623.5977467874152
BRDN0007692415	Olfr297	545.6282827594499	904.9607557912855	577.024272168524	446.9859339366977	719.4263886164198	650.5346746321594	594.1135516513552	565.9240877127031
BRDN0007692414	Olfr297	37.65603641579302	23.771614056111662	6.447198571715353	10.924299811080187	62.399227584077224	28.396354845054578	5.777441345069906	26.098440938207183
BRDN0007692413	Olfr297	257.4443305977686	232.79787558399008	257.0820430471497	245.79674574930422	260.608538733499	628.5920367973446	274.4284638908205	288.4564524749215
BRDN0007692412	Olfr297	226.70470903385595	284.43965784381885	261.1115421544718	266.7349870538746	287.52585259329703	45.176019071677736	436.19682155277786	480.76075412486915
BRDN0007692411	Olfr297	730.8345026820238	598.3889055503971	400.5322112678163	291.31466162880497	199.43282541577622	100.67798535973895	279.24299834504546	234.88596844386464
BRDN0007692410	Olfr297	421.9013059647014	252.4709354924963	178.90976036510102	224.85850444473385	271.6201671306891	313.6506466976483	355.3126427217992	219.77634474279733
BRDN0007694221	Olfr286	357.3481006804848	213.1248156754839	300.6006334062283	372.3365518943164	133.36305503263563	363.9896393775178	243.615443383781	173.0738714849529
BRDN0007694220	Olfr286	231.31565226844285	394.2809089996452	345.7310234082358	230.32065435027394	269.1731385979802	524.0418212314618	218.57986422181142	153.84344131995812
BRDN0007694219	Olfr286	339.672818281235	343.4588375693375	362.6549196589886	304.97003639265523	395.1951080324891	265.8931408218747	526.7100692922064	144.22822623746075
BRDN0007694218	Olfr286	296.63734809175725	103.28356451965757	209.53395358074897	207.56169641052355	190.86822555129504	200.06522731743	380.34822188376876	163.45865640245552
BRDN0007694217	Olfr286	411.14243841733196	231.978164754469	549.6236782387338	402.3783763747869	477.1705638782376	792.5164488574324	380.34822188376876	299.44526971206136
BRDN0007694216	Olfr286	319.69206426469174	283.6199470142978	257.0820430471497	259.45212051315445	364.6072513736277	414.32863205738727	402.49508037320345	418.9486571659574
BRDN0007694215	Olfr223	147.5501835067808	109.02154032630521	274.0059392979025	110.15335642839189	216.5620251447386	339.465514738607	114.58592001055312	317.30209772241363
BRDN0007694214	Olfr223	171.37339021881314	57.379758066476434	113.63187482648308	155.67127230789268	111.33979823825544	209.10043113176553	63.55185479576896	141.48102192817578
BRDN0007694213	Olfr223	193.6596158526498	328.70404263795785	454.52749930593234	262.1831954659245	139.48062636440793	766.7015808164736	465.0840282781274	406.58623777417506
BRDN0007694212	Olfr223	1116.6167533091277	1085.2971382859257	928.3965943270108	869.3921932984649	1200.2674952937207	912.5555852478903	1118.8978071618717	1039.8168310643598
BRDN0007694211	Olfr223	228.24169011205157	231.978164754469	272.3941396549736	183.89238015318315	466.1589354810475	176.83184608056715	115.54882690139812	229.3915598252947
BRDN0007694210	Olfr223	437.2711167466577	562.321629051469	365.07261912338186	392.36443488129675	893.1654144387525	260.73016721368293	488.193793658407	593.3961308055527
BRDN0007696457	Olfr195	566.3775273150909	441.82413711186854	388.44371394585	583.5396815752	670.4858179622415	819.622060300439	422.7161250809481	163.45865640245552
BRDN0007692409	Olfr139	298.9428197090507	503.3024493259504	647.1375566359285	434.2409174904374	811.1899585930039	174.25035927647127	507.4519314753067	732.1299484244436
BRDN0007692408	Olfr139	302.7852724045398	359.0333433302382	398.114511803423	269.4660620066446	408.6537649623881	444.01573030448975	128.0666164823829	398.34462484632013
BRDN0007692407	Olfr139	560.9980935414062	363.9516083073648	542.3705798455541	504.33850794486864	510.2054490698079	393.6767376246203	830.9886467992214	446.4207002588071
BRDN0007692406	Olfr139	287.41546162258345	219.68250231165263	335.25432572919834	281.3007201353148	415.9948505605148	579.543787519523	132.88115093660784	347.52134512454825
BRDN0007692405	Olfr139	959.0761927940753	639.3744470264517	411.81480876831813	411.48195955068707	307.1020808549683	433.6897830881063	854.098412179501	432.6846787123822
BRDN0007692404	Olfr139	328.14546019476774	294.276187798072	147.4796673279887	447.8962922542877	264.2790815325624	206.51894432766966	200.28463329575672	241.75397921707705
BRDN0007692403	Olfr1388	421.13281542560355	308.2112718999305	427.12690537614213	529.8285408373891	236.1382534064099	597.6141951481941	327.38834288729464	239.00677490779208
BRDN0007692402	Olfr1388	409.6054573391363	1017.261139435675	367.4903185877751	321.3564861092755	342.58399457924753	539.530742056037	496.8599556760119	539.8256467744959
BRDN0007692401	Olfr1388	473.3901720842551	589.3720864256651	596.3658678836701	516.1731660735388	636.2274185043168	576.9623007154271	502.63739702108177	554.9352704755632
BRDN0007692400	Olfr1388	328.14546019476774	336.90115093316876	465.8100968064342	382.3504933878066	192.09173981764948	349.7914619549905	255.17032607392082	171.70026933031042
BRDN0007692399	Olfr1388	202.1130117827258	372.1487166025757	193.4159571514606	172.05772202451294	460.04136414927524	462.08613793316084	251.31869851054088	60.43849480426926
BRDN0007692398	Olfr1388	323.53451696018084	359.8530541597593	294.15343483451295	298.5975281695251	232.46771060734653	445.3064737065377	356.27554961264417	541.1992489291384
BRDN0007696450	Olfr1364	338.9043277421372	417.23281222623575	344.92512358677135	437.8823507607975	298.5374809904871	227.17083876043662	273.46555699997555	240.38037706243458
BRDN0007696387	Olfr1356	202.1130117827258	209.84597235739952	142.6442683992022	138.37446427368238	174.96254008868712	534.3677684478453	96.29068908449842	166.20586071174048
BRDN0007694209	Olfr1318	695.4839378835242	622.1605196065087	945.3204905777636	556.2289320474996	818.5310441911306	900.9388946294589	932.0938703379447	561.8032812487756
BRDN0007694208	Olfr1318	521.0365855083197	518.05724425733	288.512136084262	346.84651900179597	341.36048031289306	416.9101188614831	347.6093875950393	217.02914043351237
BRDN0007694207	Olfr1318	248.22244412859482	362.3121866483226	223.23425054564407	445.16521730151766	137.033597831699	259.439423811635	370.71915297531893	394.2238183823927
BRDN0007694206	Olfr1318	402.68904248725596	464.7760403384591	185.3569589368164	345.93616068420596	445.35919295302176	387.22302061438063	209.91370220420657	333.78532357812344
BRDN0007694205	Olfr1318	328.14546019476774	415.5933905671936	423.90330609028445	399.6473014220169	335.24290898112076	330.43031092427145	743.3641197323278	428.5638722484548
BRDN0007694204	Olfr1318	607.876016426373	422.1510772033623	663.2555530652169	532.5596157901591	298.5374809904871	512.4251306130303	724.1059819154282	939.5438737754586
BRDN0007694203	Olfr1286	39.193017493988656	13.935084101858562	41.90679071614979	38.235049338780655	26.917313859798018	45.176019071677736	4.814534454224921	98.8993551342588
BRDN0007694202	Olfr1286	327.37696965566994	581.1749781304542	390.0555135887788	246.70710406689423	233.69122487370097	105.8409589679307	177.1748679154771	74.17451635069409
BRDN0007694201	Olfr1286	604.033563730884	763.9704931136577	631.8254600281045	993.200924490707	501.6408492053267	850.5999019495894	704.8478440985285	740.3715613522985
BRDN0007694200	Olfr1286	205.18697393911705	178.69696083559802	150.70326661384638	231.23101266786398	490.6292208081366	259.439423811635	110.73429244717319	156.59064562924308
BRDN0007694199	Olfr1286	536.4063962902761	543.4682799724839	469.0336960922919	835.7089355476344	899.2829857705246	348.50071855294254	350.49810826757425	590.6489264962678
BRDN0007694198	Olfr1286	808.4520471309032	973.8164654710571	610.8720646700297	694.6033963211819	741.4496454107999	690.5477200956454	1401.0295261794522	866.7429595794069
BRDN0007692397	Olfr1248	99.90377008271618	145.90852765475435	235.32274786761036	242.15531247894415	157.83334035972473	318.81362030584006	202.2104470774467	306.31328048527376
BRDN0007692396	Olfr1248	213.64036986919305	276.24254954860794	683.4030486018273	175.699155294873	685.1679891584951	82.60757773106786	148.28766119012758	151.09623701067315
BRDN0007692395	Olfr1248	250.52791574588827	509.86013596211916	240.9640466178613	362.3226104008262	226.35013927557424	76.15386072082819	228.20893313026127	196.4251081138751
BRDN0007692394	Olfr1248	143.70773081129173	203.28828572123078	240.9640466178613	229.41029603268393	256.9379959344356	175.54110267851922	219.54277111265642	120.87698960853852
BRDN0007692393	Olfr1248	406.53149518274506	445.1029804299529	481.12219341425816	474.29668346439814	521.217077466998	618.2660895809611	406.34670793658336	267.8524201552842
BRDN0007692392	Olfr1248	183.66923884437819	191.8123341079355	409.3971093039249	160.22306389584276	274.067195663398	131.65582700888942	288.8720672534953	127.74500038175094
BRDN0007692391	Olfr123	531.7954530556892	525.4346417230199	495.62839020061773	480.66919168752827	343.80750884560194	1000.3261365871499	756.8448162041576	424.44306578452733
BRDN0007692390	Olfr123	530.2584719774935	413.9539689081514	421.4856066258912	304.0596780750652	369.50130843904554	631.1735236014404	301.3898568344801	211.53473181494243
BRDN0007692389	Olfr123	188.2801820789651	166.40129839278165	199.0572559017115	143.83661417922247	325.4547948502851	220.71712175019695	306.204391288705	505.48559290843383
BRDN0007692388	Olfr123	413.4479100346254	386.90351153395534	340.8956244794493	548.9460655067794	338.9134517801841	731.8515089611793	283.09462590842537	413.45424854738746
BRDN0007692387	Olfr123	653.2169582331442	458.21835370229036	518.9994850230859	456.99987543018784	409.87727922874257	236.20604257477217	423.67903197179305	427.1902700938123
BRDN0007692386	Olfr123	342.7467804376263	435.2664504756998	359.4313203731309	365.9640436711863	374.39536550446337	806.7146262799596	451.6033318062976	313.18129125848617
BRDN0007694197	Olfr118	590.9692245662211	621.3408087769876	1016.2396748666324	656.3683469824012	632.5568757052534	641.4994708178239	1087.1218797639872	513.7272058362887
BRDN0007694196	Olfr118	809.220537670001	583.6341106190174	842.9712132517824	605.3882811973604	575.0517051865941	828.6572641147745	641.2959893027595	598.8905394241227
BRDN0007694195	Olfr118	268.97168868423586	463.1366186794169	226.45784983150176	278.5696451825448	221.4560822101564	735.7237391673232	419.82740440841314	215.65553827886987
BRDN0007694194	Olfr118	108.35716601279216	64.75715553216625	40.294991073220956	71.91830708961123	40.37597078969703	228.46158216248455	211.83951598589653	129.11860253639344
BRDN0007694193	Olfr118	533.3324341338848	476.25199195175435	494.0165905576889	539.8424823308793	507.75842053709897	873.8332831864523	285.0204396901153	260.9844093820718
BRDN0007694192	Olfr118	250.52791574588827	326.24491014939457	238.54634715346805	99.2290566173117	204.32688248119405	188.44853669899857	196.43300573237678	351.6421515884757
BRDN0007692385	Olfr1118	366.5699871496586	391.0020656815608	291.7357353701197	585.36039821038	469.82947828011083	718.9440749407	469.89856273235233	574.165700640558
BRDN0007692384	Olfr1118	379.63432631432147	519.6966659163722	615.7074635988162	515.2628077559489	420.88890762593263	205.22820092562173	461.2324007147475	271.9732266192117
BRDN0007692383	Olfr1118	194.42810639174763	236.89642973159556	451.3039000200747	361.4122520832362	247.14988180359998	243.9505029870598	268.6510225457506	190.93069949530516
BRDN0007692382	Olfr1118	120.65301463835722	200.0094424031464	185.3569589368164	340.47401077866584	171.29199728962377	424.6545792737707	221.46858489434638	149.72263485603068
BRDN0007692381	Olfr1118	553.313188150428	277.06226037812905	396.5027121604942	472.4759668292181	261.83205299985343	748.6311731878025	364.941711630249	241.75397921707705
BRDN0007692380	Olfr1118	873.7737429542176	850.8598410428933	1214.4910309468796	825.6949940541442	981.2584416162732	1906.4280048248006	779.9545815844373	798.0628518472828
BRDN0007692379	Olfr1062	209.79791717370398	268.04544125339703	220.0106512597864	171.14736370692293	332.7958804484119	94.22426834949928	213.7653297675865	222.52354905208227
BRDN0007692378	Olfr1062	455.71488968500535	328.70404263795785	380.3847157312058	468.834533558858	308.32559512132275	637.6272406116801	484.3421660950271	439.55268948559467
BRDN0007692377	Olfr1062	904.5133645181303	373.7881382616179	422.2915064473556	477.9381167347582	450.2532500184396	454.34167752087325	730.8463301513431	776.085217373003
BRDN0007692376	Olfr1062	282.03602784889875	156.56476843852855	200.66905554464034	152.94019735512262	181.0801114204594	43.885275669629806	195.4700988415318	82.416129278549
BRDN0007692375	Olfr1062	207.49244555641053	399.19917397677176	411.81480876831813	427.86840926730736	265.50259579891684	354.95443556318224	224.35730556688134	355.7629580524032
BRDN0007692374	Olfr1062	222.09376579926902	346.73768088742185	307.04783197794364	409.66124291550705	249.5969103363089	389.8045074184765	186.80393682392696	258.2372050727869
BRDN0007694191	Olfr102	285.8784805443878	300.8338744342407	371.5198176950972	264.91427041869457	460.04136414927524	953.8593741134242	635.5185479576896	416.2014528566724
BRDN0007694190	Olfr102	459.5573423804944	337.7208617626898	282.87083733401107	497.0556414041485	473.50002107917425	366.57112618161364	465.0840282781274	361.2573666709731
BRDN0007694189	Olfr102	411.14243841733196	394.2809089996452	433.57410394785745	532.5596157901591	539.5697914623148	828.6572641147745	467.9727489506624	409.33344208346
BRDN0007694188	Olfr102	312.0071588737136	210.6656831869206	299.7947335847639	324.99791937963556	308.32559512132275	526.6233080355577	357.23845650348915	343.40053866062084
BRDN0007694187	Olfr102	408.8369668000385	742.6580115461093	419.8738069829623	548.9460655067794	727.9909884809009	175.54110267851922	575.8183207253006	204.66672104173
BRDN0007694186	Olfr102	420.36432488650576	319.68722351322583	175.68616107924336	301.3286031222952	321.78425205122176	192.32076690514236	319.68508776053477	168.95306502102545
BRDN0007692373	Olfr1002	195.96508746994326	182.79551498320347	196.63955643731825	125.62944782742215	248.37339606995445	109.7131891740745	102.06813042956833	87.91053789711893
BRDN0007692372	Olfr1002	424.97526812109265	203.28828572123078	300.6006334062283	510.71101616799876	371.94833697175443	974.5112685461912	464.1211213872824	436.8054851763097
BRDN0007692371	Olfr1002	152.16112674136772	206.56712903931515	69.30738464594005	144.74697249681248	137.033597831699	9.035203814335548	155.99091631688745	344.7741408152633
BRDN0007692370	Olfr1002	653.9854487722421	540.1894366543995	851.0302114664265	597.1950563390502	650.9095897005702	1018.396544215821	959.0552632816043	2321.3876413457965
BRDN0007692369	Olfr1002	421.13281542560355	757.4128064774889	276.42363876229575	580.8086066224299	277.7377384624614	267.18388422392263	451.6033318062976	267.8524201552842
BRDN0007692368	Olfr1002	102.97773223910744	199.18973157362532	93.4843792898726	130.18123941537223	96.65762704200198	282.6728050484978	166.58289211618228	254.1163986088594
BRDN0007694185	Olfr1000	449.5669653722228	503.3024493259504	629.4077605637113	752.8663286469429	517.5465346679346	897.066664423315	469.89856273235233	590.6489264962678
BRDN0007694184	Olfr1000	406.53149518274506	462.3169078498958	308.6596316208725	430.5994842200774	429.4535074904138	302.03395607921686	555.5972760175559	351.6421515884757
