sgRNA	Gene	AR2466_BM	AR2467_BM	AR2468_BM	AR2469_BM	AR2473_BM	AR2474_BM	AR2475_BM	AR2476_BM
BRDN0007692425	Olfr458	168.69527466575053	393.4437185489266	309.55339455206376	236.91877814447295	82.74968075998056	27.29355921695668	41.68888255749122	186.90389987889105
BRDN0007692424	Olfr458	310.471090608243	687.8919208178007	273.8727852111717	322.3099985357671	1278.6795907911282	2026.7994899999312	509.8871020493157	375.47658457812935
BRDN0007692423	Olfr458	122.93219483621183	54.15139352071248	322.0898248610259	282.12589482221694	106.39244669140358	333.58794598502607	33.67178975797368	264.5023940250378
BRDN0007692422	Olfr458	1058.8320431148172	951.8799642312741	454.2045135016263	901.6308270727823	555.6049993884409	437.70782003489785	2810.7927355108504	297.043698021809
BRDN0007692421	Olfr456	368.7965845086355	595.6653287278373	165.86661639549834	185.01431084780396	296.51968938993036	520.5993702493589	1337.251078959526	1173.1557287041107
BRDN0007692420	Olfr456	1239.1924165606463	591.4347511090316	1349.1127694029196	489.74376400889287	735.8810896155414	157.69611992019415	2416.3517697745874	450.5719014937552
BRDN0007692419	Olfr456	253.9402272894011	269.91085207980126	200.58288494339334	529.927867722443	872.8121089683665	409.4033882543502	285.4085036628245	845.2395115058778
BRDN0007692418	Olfr456	286.24357775731073	283.4487004599794	358.734774994915	504.8128029014742	597.9649550155739	966.3941707929846	177.97946014928945	203.59174808236347
BRDN0007692417	Olfr456	806.6864464069666	335.9078629331696	388.6293395778246	105.48327224806923	459.0637051684636	656.0562937705513	689.4699807585087	449.7375090835816
BRDN0007692416	Olfr456	4510.803966727276	565.2051698724365	203.47590732238461	990.3707227735389	672.8337137984134	1298.9712442144198	819.3468841106928	932.0163221639344
BRDN0007692415	Olfr297	547.362327372914	748.8122385286023	281.58751155514835	385.9348294155549	646.2356021255625	506.44715435908506	5081.233416334218	1055.5063988696302
BRDN0007692414	Olfr297	2.6919458723258067	4.230577618805663	7.714726343976667	1.6743376547312576	0.0	8.086980508727905	1.6034185599035085	90.94877270892466
BRDN0007692413	Olfr297	334.6986034591753	155.68525637204837	182.26040987644876	233.57010283501043	157.6184395428201	644.9366955710504	117.04955487295612	212.7700645942733
BRDN0007692412	Olfr297	155.2355453041215	481.4397330200844	261.3363549022096	421.9330889922769	98.51152471426258	144.5547765935113	339.9247346995438	230.29230520791933
BRDN0007692411	Olfr297	1028.323323228458	318.1394369341858	812.9392884965413	70.32218149871282	63.04737581712805	311.3487495860243	40.08546399758771	270.34314089625315
BRDN0007692410	Olfr297	523.1348145219818	452.6718052122059	394.4153843358071	117.20363583118804	173.38028349710214	880.4700028877506	397.6478028560701	194.41343157045364
BRDN0007694221	Olfr286	704.3925032585861	241.9890397956839	493.7424860145067	1228.1266697453775	103.4371009499757	234.52243475310922	615.7127270029473	208.5981025434052
BRDN0007694220	Olfr286	202.79325571521076	505.97708320915723	807.1532437385588	334.8675309462515	1872.7040848181316	71.77195201496015	638.1605868415963	178.55997577715485
BRDN0007694219	Olfr286	324.82813526064734	739.5049677672298	905.5160046242613	592.7155297748652	468.9148576398899	131.41343326682846	505.07684636960516	520.6608639483394
BRDN0007694218	Olfr286	167.79795937497528	43.99800723557889	670.2168511329729	529.927867722443	38.419494638562405	95.02202097755288	68.94699807585086	497.29787646347796
BRDN0007694217	Olfr286	815.6595993147193	765.7345490038249	858.2633057674043	796.147554824713	308.34107235564187	855.198188797976	424.90591837442975	534.8455349212909
BRDN0007694216	Olfr286	433.40328544445487	480.59361749632325	203.47590732238461	174.96828491941642	670.8634833041282	186.00055170074182	1746.1228117349208	292.8717359709409
BRDN0007694215	Olfr223	92.42347494985269	165.83864265718196	329.80455120500255	105.48327224806923	288.6387674127894	90.97853072318892	582.0409372449735	71.75774727493139
BRDN0007694214	Olfr223	99.60199727605485	74.45816609097966	316.3037801030434	118.87797348591928	891.5292986640764	442.7621828528528	4.810255679710526	122.65568429552225
BRDN0007694213	Olfr223	360.72074689165805	265.68027446099563	550.6385928013347	425.28176430173943	258.10019475136795	286.07693549624963	407.26831421549116	249.4833306419126
BRDN0007694212	Olfr223	2151.7620672790945	1074.5667151766384	957.5904074461039	1107.574358604727	417.6888647884733	1149.3621048029534	3740.775500254885	1790.6061122325902
BRDN0007694211	Olfr223	191.12815693513227	139.60906142058687	142.72243736356833	268.73119358436685	222.63604585423343	466.0122518154455	89.79143935459648	193.57903916028002
BRDN0007694210	Olfr223	572.4871555146215	712.4292710068736	389.5936803708217	359.9825957672204	1506.2412128810747	620.6757540448667	142.70425183141225	638.3101937828199
BRDN0007696457	Olfr195	396.6133585226688	352.8301734083923	212.15497445935836	703.2218149871283	192.09747319281203	373.0119759650746	444.14694109327183	356.2855591441361
BRDN0007692409	Olfr139	375.9751068348376	382.4442167400319	689.5036669929146	625.3651140421247	176.33562923853	742.9913342393762	758.4169788343595	721.7494348001819
BRDN0007692408	Olfr139	291.62746950196237	400.2126427390157	448.4184687436438	427.7932707838363	90.63060273712158	387.16419185534846	2336.180841779412	474.7692813887902
BRDN0007692407	Olfr139	901.8018672291452	1051.7215960350877	634.5362417920809	311.4268037800139	243.32346604422855	531.7189684488598	80.17092799517542	463.0877876463595
BRDN0007692406	Olfr139	560.822056734543	207.29830332147748	511.1006202884542	174.1311160920508	477.7808948641735	143.5439040299203	1127.2032476121665	1266.6076786435563
BRDN0007692405	Olfr139	692.7274044785075	500.90039006659043	486.99210046352715	207.61786918667593	253.17461851565483	54.58711843391336	487.4392422106666	96.78951958014001
BRDN0007692404	Olfr139	176.77111228272796	148.91633218195932	60.753469958816254	133.9470123785006	271.8918082113647	596.414812518683	41.68888255749122	579.0683326604928
BRDN0007692403	Olfr1388	266.50264136025487	257.21911922338427	243.9782206282621	663.8748801009436	413.7484037999028	661.1106565885062	1819.8800654904821	222.78277351635674
BRDN0007692402	Olfr1388	142.67313123326775	248.75796398577296	539.0665032853697	348.2622321841016	296.51968938993036	888.5569833964786	237.30594686571925	282.02463463868384
BRDN0007692401	Olfr1388	411.8677184658484	302.90935750648543	815.8323108755326	723.3138668439033	1187.063872806864	257.772503715702	878.6733708271227	599.9281429148333
BRDN0007692400	Olfr1388	844.373688619528	331.6772853143639	1855.3916857263885	449.55966029534267	210.81466288852192	654.0345486433692	978.0853215411402	378.81415421882383
BRDN0007692399	Olfr1388	214.45835449528926	874.8834515690111	108.00616881567335	63.62483087978779	414.73351904704543	91.98940328677992	65.74016095604385	119.31811465482777
BRDN0007692398	Olfr1388	305.98451415436665	1026.3381303222538	149.47282291454792	353.28524514829536	94.57106372569207	252.71814089774702	1346.871590318947	394.6676100121226
BRDN0007696450	Olfr1364	416.35429491972474	195.4526859888216	594.0339284862034	506.4871405562054	91.6157179842642	1214.0579488727767	1452.6972152725787	251.98650787243346
BRDN0007696387	Olfr1356	269.19458723258066	341.8306715994975	187.0821138414342	181.66563553834146	680.7146357755544	194.0875322094697	97.80853215411402	146.01867178038364
BRDN0007694209	Olfr1318	1000.5065492144248	863.8839497601164	793.6524726365997	184.17714202043834	1797.835326035292	974.4811513017125	3511.4866461886836	633.3038393217781
BRDN0007694208	Olfr1318	597.611983656329	79.53485923354646	232.40613111229712	453.74550443217083	93.58594847854945	199.14189502742465	153.92818175073683	758.4627008478212
BRDN0007694207	Olfr1318	490.83146405407206	442.51841892707233	314.3750985170492	286.31173895904504	368.43310243134204	312.35962214961535	729.5554447560963	318.73790068632314
BRDN0007694206	Olfr1318	878.4716696689882	519.5149315893353	297.0169642431017	535.7880495140024	159.58867003710537	753.1000598752861	5187.05904128785	570.7244085587566
BRDN0007694205	Olfr1318	472.8851582385667	235.22011560559486	104.14880564368501	683.1297631303531	121.16917539854298	128.38081557605548	420.09566269471924	485.6163827210473
BRDN0007694204	Olfr1318	539.2864897559366	411.2121445479104	1013.5221734399347	980.3246968451514	226.57650684280392	1008.8508184638061	1483.1621679107452	423.87134436819935
BRDN0007694203	Olfr1286	68.19596209892043	13.53784838017812	12.536430308962084	7.534519446290659	0.0	1.010872563590988	97.80853215411402	2.5031772305208624
BRDN0007694202	Olfr1286	573.3844708053967	261.44969684218995	345.23400389295585	328.1701803273265	675.7890595398413	243.62028782542814	27.258115518359645	121.82129188534863
BRDN0007694201	Olfr1286	524.032129812757	1029.7225924172983	432.0246752626934	567.6004649538963	1481.6133317025092	879.4591303241597	1805.4492984513506	2087.649810254399
BRDN0007694200	Olfr1286	174.07916641040217	73.61205056721853	32.787586961900836	112.18062286699426	299.47503513135825	439.72956516207984	583.644355804877	287.8653815098992
BRDN0007694199	Olfr1286	296.1140459558387	455.2101517834893	776.2943383626522	1691.9182001059357	810.749848398381	999.7529653914872	941.2066946633595	418.8649899071576
BRDN0007694198	Olfr1286	641.5804329043173	1017.8769750846425	629.7145378270955	603.5987245306184	1469.7919487367976	1143.2968694214076	976.4819029812367	1780.5934033105068
BRDN0007692397	Olfr1248	147.15970768714408	98.9955162800525	176.47436511846627	123.90098645011307	54.18133859284442	406.3707705635772	169.9623673497719	143.51549454986278
BRDN0007692396	Olfr1248	24.227512850932257	144.68575456315367	1850.5699817614031	369.1914528682423	530.9771182098752	504.4254092319031	226.0820169463947	232.7954824384402
BRDN0007692395	Olfr1248	235.09660618312043	1078.797292795444	285.44487472713666	353.28524514829536	540.8282706813015	593.38219482791	62.53332383623683	525.6672184093811
BRDN0007692394	Olfr1248	243.17244380009785	99.84163180381364	96.43407929970834	130.59833706903808	65.0176063114133	155.67437479301216	131.4803219120877	337.0945337101428
BRDN0007692393	Olfr1248	569.7952096422957	254.6807726521009	267.1223996601921	616.9934257684685	279.7727301885057	1243.3732532169154	238.90936542562275	392.16443278160176
BRDN0007692392	Olfr1248	65.50401622659463	79.53485923354646	119.57825833163834	323.98433619049837	22.657650684280394	42.456647670821496	62.53332383623683	493.12591441260986
BRDN0007692391	Olfr123	597.611983656329	467.05576911614514	346.198344685953	510.6729846930336	1012.6984740626193	531.7189684488598	5195.076134087368	638.3101937828199
BRDN0007692390	Olfr123	390.33215148724196	874.8834515690111	330.7688919979996	298.8692713695295	175.35051399138737	374.0228485286656	2642.433786720982	294.54052079128815
BRDN0007692389	Olfr123	380.46168328871397	115.91782675527516	172.61700194647793	70.32218149871282	197.02304942852516	335.60969111220805	400.8546399758771	599.9281429148333
BRDN0007692388	Olfr123	379.56436799793875	399.36652721525456	362.59213816690334	699.0359708503	223.62116110137606	724.7956280947385	1279.5280108029997	649.157295115077
BRDN0007692387	Olfr123	603.8931906917559	454.36403625972815	623.928493069113	458.7685173963646	569.3966128484377	404.3490254363952	17.637604158938593	608.2720670165695
BRDN0007692386	Olfr123	436.99254660755594	538.1294731120803	76.18292264676958	843.0290091571882	1611.6485443253357	95.02202097755288	60.92990527633332	330.41939442875383
BRDN0007694197	Olfr118	436.09523131678066	1164.2549606953185	1608.5204427191352	1099.2026703310705	1964.3198028023958	1824.6249772817334	448.95719677298234	545.692636253548
BRDN0007694196	Olfr118	966.4085681649645	471.2863467349508	1000.0214023379755	438.6764655395895	1283.6051670268414	813.7524136907455	2129.3398475518593	906.1501574485521
BRDN0007694195	Olfr118	224.32882269381722	380.75198569250966	168.7596387744896	190.87449263936338	217.7104696185203	554.9690374114525	386.4238729367455	347.94163504239987
BRDN0007694194	Olfr118	232.40466031079464	36.3829675217287	11.572089515965	155.71340189000696	13.79161345999676	29.315304344138653	1.6034185599035085	62.579430763021556
BRDN0007694193	Olfr118	734.0039078541699	399.36652721525456	624.89283386211	284.6374013043138	327.05826205135173	475.1101048877644	458.5777081324034	265.3367864352114
BRDN0007694192	Olfr118	298.8059918281645	144.68575456315367	114.75655436665292	83.71688273656288	721.1043609084021	105.13074661346276	72.15383519565788	283.6934194590311
BRDN0007692385	Olfr1118	296.1140459558387	393.4437185489266	338.4836183419763	708.244827951322	1604.7527375953373	273.94646473315777	726.3486076362893	421.3681671376785
BRDN0007692384	Olfr1118	281.75700130343444	2328.509921390637	572.8184310402676	418.5844136828144	220.66581535994817	433.6643297805339	2307.319307701149	432.21526846993555
BRDN0007692383	Olfr1118	350.8502786931301	166.6847581809431	635.500582585078	525.7420235856149	430.49536300132746	424.566476708215	9.620511359421052	95.12073475979277
BRDN0007692382	Olfr1118	171.38722053807635	235.22011560559486	226.6200863543146	560.9031143349713	169.43982250853162	85.92416790523399	121.85981055266664	35.878873637465695
BRDN0007692381	Olfr1118	437.8898618983312	258.91135027090655	376.0929092688625	499.7897899372804	52.211108098559166	360.88150520198275	51.30939391691227	770.1441945902519
BRDN0007692380	Olfr1118	1061.523988987143	788.5796681453755	2054.0458890837876	1083.2964626111236	2379.053321849441	1574.9394540747594	11619.974303620726	473.10049656844296
BRDN0007692379	Olfr1062	175.8737969919527	638.8172204396551	258.4433325232184	177.4797914015133	383.20983113848143	149.60913941146623	1000.5331813797893	235.29865966896105
BRDN0007692378	Olfr1062	403.79188084887096	248.75796398577296	582.4618389702384	983.6733721546138	460.04882041560626	1060.4053192069466	9.620511359421052	110.13979814291794
BRDN0007692377	Olfr1062	583.2549390039247	844.4232927136103	294.12394186411046	231.89576518027917	748.6875878283956	65.70671663341423	203.63415710774558	290.36855874042004
BRDN0007692376	Olfr1062	394.8187279411183	409.51991350038816	96.43407929970834	243.616128763398	260.0704252456532	374.0228485286656	527.5247062082543	299.54687525232987
BRDN0007692375	Olfr1062	96.01273611295376	409.51991350038816	294.12394186411046	376.72597231453295	164.5142462728185	577.2082338104542	1099.9451320938067	420.53377472750486
BRDN0007692374	Olfr1062	681.0623056984291	571.9740940625256	74.25424106077543	178.31696022887894	373.3586786670552	139.50041377555635	43.29230111739473	242.80819136052364
BRDN0007694191	Olfr102	1140.4877345753666	451.82568968844475	537.1378216993754	50.23012964193773	431.4804782484701	333.58794598502607	1423.8356811943156	222.78277351635674
BRDN0007694190	Olfr102	638.8884870319914	230.98953798678917	194.79684018541084	832.145814401435	576.2924195784361	1031.090014862808	670.2289580396665	410.5210658054214
BRDN0007694189	Olfr102	1800.9117885859646	287.67927807878505	575.7114534192588	448.722491467977	348.73079748848954	426.58822183539695	567.610170205842	319.57229309649676
BRDN0007694188	Olfr102	410.9704031750731	227.60507589174466	332.6975735839938	426.1189331291051	224.60627634851866	142.53303146632933	979.6887401010437	115.98054501413328
BRDN0007694187	Olfr102	385.8455750333656	450.97957416468364	651.8943760660284	1335.284279648178	355.6266042184879	224.41370911719935	742.3827932353245	321.241077916844
BRDN0007694186	Olfr102	162.41406763032367	208.1444188452386	349.0913670649442	159.06207719946948	461.0339356627489	965.3832982293936	388.02729149664907	659.1700040371604
BRDN0007692373	Olfr1002	88.83421378675162	109.14890256518609	378.98593164785376	179.9912978836102	134.96078885853973	314.3813672767973	12.827348479228068	503.1386233346933
BRDN0007692372	Olfr1002	626.3260729611377	97.30328523253024	956.6260666531067	680.6182566482562	1123.0313817425933	394.24029980048533	76.96409087536841	319.57229309649676
BRDN0007692371	Olfr1002	116.65098780078495	188.68376179873255	107.04182802267626	206.78070035931032	403.89725132847656	123.32645275810054	1855.1552738083592	122.65568429552225
BRDN0007692370	Olfr1002	1777.5815910258075	583.8197113951815	1136.9577949435613	422.77025781964255	819.6158856226647	566.0886356109534	1396.5775656759558	165.20969721437692
BRDN0007692369	Olfr1002	294.31941537428816	154.83914084828726	63.64649233780751	634.5739711431467	118.2138296571151	476.1209774513554	761.6238159541665	347.94163504239987
BRDN0007692368	Olfr1002	384.05094445181504	207.29830332147748	62.682151544810424	223.5240769066229	113.28825342140196	120.29383506732758	0.0	218.61081146548864
BRDN0007694185	Olfr1000	756.4367901235516	1021.2614371796869	594.9982692792005	730.0112174628283	368.43310243134204	1545.6241497306207	189.203390068614	281.1902422285102
BRDN0007694184	Olfr1000	179.46305815505377	643.0477980584607	326.9115288260113	807.0307495804661	115.25848391568722	556.9907825386344	226.0820169463947	220.27959628583588
BRDN0007694183	Olfr1000	881.163615541314	557.5901301585864	521.7083690114222	142.3187006521569	126.0947516342561	9.097853072318893	206.84099422755259	244.47697618087088
BRDN0007694182	Olfr1000	982.5602433989194	850.3461013799382	506.2789163234688	1403.094954664794	1432.357569345378	709.6325396408737	444.14694109327183	1214.0409568026182
BRDN0007694181	Olfr1000	313.16303648056885	626.9716031069992	182.26040987644876	178.31696022887894	165.49936151996113	272.9355921695668	532.3349618879648	541.5206742026799
BRDN0007694180	Olfr1000	585.0495695854753	616.8182168218656	406.95181464476923	460.4428550510958	732.9257438741136	300.2291513865235	112.23929919324559	846.908296326225
BRDN0007692367	Olfr10	208.17714745986237	114.22559570775289	18.322475066944584	8.371688273656288	129.05009737568398	319.4357300947522	20.84444127874561	113.47736778361242
BRDN0007692366	Olfr10	646.0670093581936	305.44770407776883	544.8525480433522	166.59659664576014	377.29913965562565	343.69667162093594	1499.1963535097805	150.19063383125174
BRDN0007692365	Olfr10	334.6986034591753	95.61105418500797	145.6154597425596	269.5683624117325	718.1490151669742	527.6754781944958	59.32648671642981	398.8395720629907
BRDN0007692364	Olfr10	302.3952529912656	1103.334642984517	489.8851228425184	1077.4362808195642	152.692863307107	2115.756275595938	2025.1176411581312	297.043698021809
BRDN0007692363	Olfr10	547.362327372914	1257.327668309043	293.15960107111334	390.9578423797486	208.84443239423666	730.8608634762844	222.87517982658767	302.05005248285073
BRDN0007692362	Olfr10	586.8442001670259	449.28734311716136	1458.08327901159	270.4055312390981	1268.828438319702	78.84805996009707	333.51106045992975	1021.2963100525118
BRDN0007694959	Odr4	316.7522976436699	296.1404333163964	505.3145755304717	548.3455819244869	377.29913965562565	267.88122935161186	73.7572537555614	264.5023940250378
BRDN0007694958	Odr4	238.6858673462215	146.37798561067592	167.79529798149252	348.2622321841016	129.05009737568398	82.89155021446102	28.86153407826315	52.56672184093811
BRDN0007694957	Odr4	513.2643463234538	253.83465712833976	655.7517392380167	290.4975830958732	862.9609564969402	84.91329534164299	125.06664767247366	476.43806620913745
BRDN0007694956	Odr4	708.8790797124624	350.2918268371089	394.4153843358071	420.2587513375457	420.6442105299012	425.577349271806	142.70425183141225	186.06950746871743
BRDN0007694955	Odr4	138.1865547793914	147.22410113443706	370.30686451088	612.8075816316402	390.1056378684798	764.219658074787	40.08546399758771	260.3304319741697
BRDN0007694954	Odr4	65.50401622659463	407.8276824528659	85.82633057674042	171.6196096099539	118.2138296571151	45.48926536159446	11.22392991932456	276.1838877674685
BRDN0007692361	Ocrl	142.67313123326775	93.07270761372457	359.6991157879121	781.9156847594973	149.73751756567913	651.0019309525964	250.13329534494733	1491.0592369802603
BRDN0007692360	Ocrl	533.0052827205097	284.29481598374053	594.9982692792005	449.55966029534267	328.04337729849436	1333.3409113765133	2315.336400500666	1093.0540573274432
BRDN0007692359	Ocrl	490.83146405407206	631.2021807258049	747.3641145727396	500.626958764646	541.8133859284442	1605.265630982489	583.644355804877	404.68031893420607
BRDN0007692358	Ocrl	317.64961293444514	613.4337547268211	277.73014838316004	1244.87004629269	361.5372957013437	583.2734691920001	2049.1689195566837	687.5393459830635
BRDN0007692357	Ocrl	273.681163686457	885.8829533779058	291.2309194851192	646.2943347262654	850.154458284086	601.4691753366379	1600.2117227837014	405.5147113443797
BRDN0007692356	Ocrl	253.9402272894011	307.98605064905223	221.7983823893292	340.7277127378109	237.4127745613728	273.94646473315777	144.30767039131575	297.043698021809
BRDN0007696399	Obox7	215.3556697860645	737.8127367197076	334.6262551699879	549.1827507518525	319.17734007421075	227.44632680797233	1213.7878498469559	1021.2963100525118
BRDN0007692355	Obox6	311.3684058990183	627.8177186307603	795.5811542225938	918.3742036200948	465.959511898462	640.8932053166865	315.87345630099117	107.63662091239708
BRDN0007692354	Obox6	157.03017588567204	137.07071484930347	276.7658075901629	335.70469977361716	303.4154961199287	95.02202097755288	2312.129563380859	483.94759790070003
BRDN0007692353	Obox6	600.3039295286549	217.45168960661107	436.84637922767877	195.89750560355714	722.0894761555447	148.59826684787524	16.034185599035084	218.61081146548864
BRDN0007692352	Obox6	717.8522326202151	406.98156692910476	436.84637922767877	366.67994638614545	129.05009737568398	512.512389740631	365.5794316579999	101.79587404118173
BRDN0007692351	Obox6	80.7583761697742	244.5273863669673	42.43099489187167	640.434152934706	44.33018612141816	783.4262367830157	28.86153407826315	312.0627614049342
BRDN0007692350	Obox6	136.39192419784086	423.05776188056626	282.5518523481454	57.76464908822839	75.85387402998218	115.23947224937264	278.9948294232105	158.53455793298795
BRDN0007692349	Oaf	445.06838422453336	498.36204349530703	385.7363171988334	802.844905443638	585.1584568027197	310.33787702243336	3444.143066672736	201.0885708518426
BRDN0007692348	Oaf	541.9784356282623	326.60059217179713	186.1177730484371	512.3473223477648	456.10835942703574	348.7510344388909	2417.9551883344907	124.32446911586949
BRDN0007692347	Oaf	637.9911717412161	53.30527799695135	164.90227560250128	496.4411146278179	331.9838382870649	60.652353815459286	190.8068086285175	388.8268631409073
BRDN0007692346	Oaf	625.4287576703624	185.29929970368804	458.0618766736146	217.6638951150635	212.78489338280716	284.05519036906765	734.3657004358068	159.36895034316157
BRDN0007692345	Oaf	402.89456555809574	113.37948018399176	173.58134273947502	433.6534525753957	330.99872303992225	1668.9506024887214	36.8786268777807	317.0691158659759
BRDN0007692344	Oaf	374.1804762532871	358.7529820747202	319.1968024820346	176.64262257414768	528.0217724684475	473.0883597605824	1576.1604443851488	256.9928623334752
BRDN0007692343	Nup88	1619.6540998493604	674.3540724376227	222.76272318232628	583.5066726738432	755.5833945583939	1523.384953331619	4752.532611553999	758.4627008478212
BRDN0007692342	Nup88	43.07113395721291	33.844620950445304	69.43253709579001	262.0338429654418	115.25848391568722	137.47866864837437	556.3862402865175	144.3498869600364
BRDN0007692341	Nup88	609.2770824364076	108.30278704142496	788.8307686716142	188.36298615726648	463.9892814041767	70.76107945136917	429.71617405414025	207.76371013323157
BRDN0007692340	Nup88	45.76307982953871	19.460657046506046	180.3317282904546	138.97002534269438	0.0	40.434902543639524	157.13501887054383	81.77045619701484
BRDN0007692339	Nup88	86.14226791442582	225.06672932046126	154.29452687953335	287.1489077864107	377.29913965562565	172.85920837405897	40.08546399758771	110.97419055309156
BRDN0007692338	Nup88	48.455025701864514	122.68675094536421	375.12856847586545	223.5240769066229	214.75512387709242	17.184833581046796	14.430767039131576	4.171962050868104
BRDN0007692337	Nudt9	466.6039512031398	489.0547727339346	614.2850851391421	655.5031918272873	171.41005300281688	34.36966716209359	9.620511359421052	523.9984335890339
BRDN0007692336	Nudt9	275.4757942680075	697.1991915791732	352.94873023693253	269.5683624117325	547.7240774113	121.30470763091857	339.9247346995438	524.8328259992074
BRDN0007692335	Nudt9	277.2704248495581	328.2928232193194	247.83558380025045	125.57532410484433	313.266648591355	84.91329534164299	713.5212591570613	526.5016108195547
BRDN0007692334	Nudt9	161.5167523395484	210.682765416522	514.9579834604425	167.43376547312576	172.3951682499595	154.66350222942117	408.87173277539466	330.41939442875383
BRDN0007692333	Nudt9	986.1495045620204	529.6683178744689	469.6339661895796	1093.3424885395111	1372.2655392696777	499.37104641394814	891.5007193063507	248.64893823173898
BRDN0007692332	Nudt9	585.0495695854753	592.2808666327928	732.8990026777834	385.0976605881892	445.27209170846686	133.43517839401042	6287.004173381657	553.2021679451105
BRDN0007692331	Nudt7	367.89926921786025	259.75746579466767	543.8882072503551	436.16495905749264	368.43310243134204	491.2840659052202	296.6324335821491	312.0627614049342
BRDN0007692330	Nudt7	253.9402272894011	500.0542745428293	188.04645463443126	378.40030996926424	385.1800616327667	374.0228485286656	155.53160031064033	160.2033427533352
BRDN0007692329	Nudt7	199.2039945521097	1030.5687079410595	901.658641452273	883.2131128707384	283.7131911770762	188.02229682792378	218.06492414687716	191.91025433993278
BRDN0007692328	Nudt7	540.1838050467119	312.2166282678579	369.34252371788295	1503.5552139486692	119.19894490425771	262.8268665336569	804.9161170715612	173.55362131611312
BRDN0007692327	Nudt7	127.41877129008817	110.84113361270836	279.65882996915417	196.73467443092278	379.2693701499109	349.7619070024819	9466.583177670314	442.227977392019
BRDN0007692326	Nudt7	117.54830309156021	284.29481598374053	205.40458890837877	147.34171361635066	400.94190558704867	162.7504827381491	1356.492101678368	271.17753330642677
BRDN0007692325	Nudt12os	705.2898185493613	1262.4043614516097	1530.4088384863715	623.6907763873935	921.0827560783551	504.4254092319031	157.13501887054383	550.6989907145897
BRDN0007692324	Nudt12os	481.85831114631935	672.6618413901003	382.84329481984213	259.52233648334493	77.82410452426744	272.9355921695668	1011.7571112991138	243.64258377069726
BRDN0007692323	Nudt12os	332.9039728776247	307.1399351252911	383.8076356128392	286.31173895904504	215.74023912423505	559.0125276658164	248.5298767850438	335.42574888979556
BRDN0007692322	Nudt12os	408.2784573027473	579.5891337763758	656.7160800310138	1124.3177351520394	256.1299642570827	238.5659250074732	1869.586040847491	266.17117884538504
BRDN0007692321	Nudt12os	309.5737753174677	323.2161300767526	678.8959182699467	646.2943347262654	537.8729249398737	254.739886024929	440.94010397346483	720.9150423900084
BRDN0007692320	Nudt12os	288.9355236296366	373.13694597865947	143.68677815656542	407.70121892706123	206.8742018999514	83.90242277805201	572.4204258855525	271.17753330642677
BRDN0007694179	Nsmce4a	213.56103920451397	213.2211119878054	415.63088178174297	1110.9230339141893	635.3993344069936	596.414812518683	363.9760130980964	1396.772894630641
BRDN0007694178	Nsmce4a	218.04761565839033	390.0592564538821	62.682151544810424	20.92922068414072	111.31802292711671	62.674098942641265	11.22392991932456	33.37569640694483
BRDN0007694177	Nsmce4a	41.276503375662365	24.537350189072843	10.607748722967917	41.85844136828144	204.90397140566617	790.5023447281527	153.92818175073683	85.94241824788294
BRDN0007694176	Nsmce4a	162.41406763032367	88.84212999491892	118.61391753864126	44.369947850378324	4.9255762357131285	101.0872563590988	323.89054910050874	119.31811465482777
BRDN0007694175	Nsmce4a	29.61140459558387	10.999501808894722	40.5023133058775	62.787662052422164	16.746959201424637	36.39141228927557	1.6034185599035085	133.50278562777933
BRDN0007694174	Nsmce4a	78.06643029744839	196.29880151258274	92.57671612772	313.10114143474516	24.627881178565644	318.42485753116125	22.44785983864912	113.47736778361242
BRDN0007692319	Nsmce2	281.75700130343444	556.7440146348252	665.3951471679876	658.0146983093842	377.29913965562565	677.284617605962	282.2016665430175	348.7760274525735
BRDN0007692318	Nsmce2	225.22613798459247	329.13893874308053	521.7083690114222	71.99651915344408	307.35595710849924	540.8168215211787	184.39313438890346	321.241077916844
BRDN0007692317	Nsmce2	98.70468198527958	41.45966066429549	55.93176599383084	145.6673759616194	250.21927277422694	142.53303146632933	227.6854355062982	80.1016713766676
BRDN0007692316	Nsmce2	118.44561838233548	71.07370399593513	54.003084407836674	212.64088215086971	108.36267718568884	500.3819189775391	392.8375471763596	726.7557892612236
BRDN0007692315	Nsmce2	523.1348145219818	199.68326360762728	171.65266115348084	227.70992104345103	364.4926414427715	134.44605095760141	828.9673954701138	494.7946992329571
BRDN0007692314	Nsmce2	694.5220350600581	406.98156692910476	416.59522257474003	180.82846671097582	90.63060273712158	779.3827465286519	32.06837119807017	342.93528058135814
BRDN0007695073	Nsmce1	18.843621106280647	176.8381444660767	49.18138044285126	234.40727166237608	29.553457414278775	52.56537330673138	612.5058898831402	217.77641905531502
BRDN0007695072	Nsmce1	168.69527466575053	203.0677257026718	61.71781075181334	137.29568768796312	531.9622334570179	94.01114841396189	506.68026492950867	436.38723052080366
BRDN0007695071	Nsmce1	461.2200594584882	63.45866428208494	58.82478837282209	87.90272687339103	254.15973376279746	35.380539725684585	54.51623103671929	96.78951958014001
BRDN0007695070	Nsmce1	489.0368334725215	296.1404333163964	73.28990026777834	373.37729700507043	202.9337409113809	220.3702188628354	295.0290150222456	495.6290916431307
BRDN0007695069	Nsmce1	72.68253855279677	5.922808666327928	40.5023133058775	8.371688273656288	63.04737581712805	1.010872563590988	0.0	34.210088817118454
