sgRNA	Gene	NoCAR_T_rep1	NoCAR_T_rep2	NoCAR_T_rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007690880	Aldoa	164.6480262408104	172.62458621622432	211.21829648136568	183.95621056578761	197.1454624006753	186.87403175636388
BRDN0007695181	Alas1	261.4411083338928	230.8352024984395	293.3587451130079	256.257407753336	276.0036473609454	233.07914949832198
BRDN0007695180	Alas1	574.7712916042835	588.1279507134154	558.359478198425	598.5440881095776	579.3886089442069	533.9258050181826
BRDN0007695179	Alas1	155.66722480949346	135.49022755343188	149.61296000763403	264.49425300255035	205.90748295181643	248.48085541230802
BRDN0007695178	Alas1	221.5264353058176	212.76983882464856	264.0228706017071	276.39191836252667	266.14637424091165	281.33782802881154
BRDN0007695177	Alas1	184.60536275484802	232.84246512886068	241.53203347637648	198.59949100883537	164.2878853338961	178.659788602238
BRDN0007695176	Alas1	317.3216505731982	268.97319247644253	349.0969066844794	266.32466305793133	239.8603125874883	272.09680448041996
BRDN0007690879	Akr1d1	546.8310204846308	604.1860517567851	544.6694034264847	598.5440881095776	576.102851237529	578.0773619716092
BRDN0007690878	Akr1d1	642.6262357520114	689.4947135496866	589.6510776771458	626.0002389402922	622.1034591310199	595.5326286741267
BRDN0007690877	Akr1d1	498.93341285094056	527.910071800779	504.57704159437355	587.5616277772917	564.05507297971	535.979365806714
BRDN0007690876	Akr1d1	518.8907493649782	507.8374454965669	617.0312272210266	625.0850339126017	564.05507297971	555.488193297763
BRDN0007690875	Akr1d1	680.5451751286829	697.5237640713715	687.4373260481485	743.1464824846743	667.0088144556182	661.2465739071338
BRDN0007690874	Akr1d1	997.8668257018811	1044.7801991342412	1012.0876706398772	1087.2635728962969	1043.7756981546866	1032.9410766313301
BRDN0007695175	Akap13	237.4923045170477	223.80978329196523	235.66485857411632	296.52642897171734	262.86061653423377	274.1503652689514
BRDN0007695174	Akap13	1009.8412276103037	1033.7402546669246	1022.8441579606874	1070.7898823978683	1180.6822692662665	1157.181504337484
BRDN0007695173	Akap13	387.1723283723299	394.4271068777683	438.08239270209174	326.72819488550334	334.0520335122554	376.82840469552497
BRDN0007695172	Akap13	575.7691584299854	522.891915224726	532.9350536219644	556.4446568358153	530.1022433440381	588.3451659142665
BRDN0007695171	Akap13	1082.685505886541	1092.9545022643504	1161.7006306475112	1003.9799153764627	1001.0608479678735	1014.4590295345469
BRDN0007695170	Akap13	425.09126774900136	444.60867263829863	428.3037678649915	389.8773417961469	424.9579967303446	396.33723218657394
BRDN0007695169	Aimp1	483.96541046541233	480.7393999858805	463.50681727855243	552.7838367250533	515.8639599484337	588.3451659142665
BRDN0007695168	Aimp1	371.20645916109976	369.3363239975032	353.9862191030295	408.18144234995657	403.05294535249175	416.8728400718887
BRDN0007695167	Aimp1	385.1765947209261	390.41258161692593	348.11904420076934	374.3188563254086	404.1481979213844	441.5155695342663
BRDN0007695166	Aimp1	716.4683808539506	691.5019761801078	703.0831257875088	699.216641155531	727.2477057447134	731.0676407172037
BRDN0007695165	Aimp1	761.3723880105352	778.8179006034306	776.4228120657608	682.7429506571023	723.9619480380355	639.6841856275533
BRDN0007695164	Aimp1	909.0566782144138	971.5151131238671	954.3937841009856	849.3102656967707	937.5361989721005	876.8704567029382
BRDN0007695163	Agpat5	283.39417849933426	318.1511269217622	323.6724821080187	313.0001194701461	346.09981177007444	295.71275354853185
BRDN0007695162	Agpat5	1205.4231254478725	1311.7461289802627	1168.5456680334814	1201.6642013576077	1244.2069182620398	1333.7877321511905
BRDN0007695161	Agpat5	477.97820951120104	508.84107681177744	506.5327665617936	539.055761309696	535.5785061885013	533.9258050181826
BRDN0007695160	Agpat5	208.55416657169314	178.64637410748796	199.48394667684536	182.12580051040663	224.52677662299135	229.9988083155248
BRDN0007695159	Agpat5	451.03580521725024	488.7684505075653	475.24116708307275	642.4739294387209	668.1040670245108	660.219793512868
BRDN0007695158	Agpat5	274.4133770680173	275.99861168291676	279.6686703410675	386.2165216853849	395.3861773702433	391.2033302152453
BRDN0007690873	Agpat1	493.94407872243113	477.72850604024865	468.3961296971026	453.02648870679036	424.9579967303446	438.4352283514691
BRDN0007690872	Agpat1	556.8096887416497	605.1896830719957	575.9610029052054	518.0060456728148	558.5788101352467	504.1491735844762
BRDN0007690871	Agpat1	578.7627589070911	636.3022538435245	652.2342766345876	663.5236450756021	618.817701424342	660.219793512868
BRDN0007690870	Agpat1	407.1296648863675	421.5251523884547	441.01598015322185	415.5030825714805	456.72032122823117	403.5246949464341
BRDN0007690869	Agpat1	540.8438195304195	570.0625870396244	564.2266531006851	713.8599215985788	652.7705310600138	656.1126719358051
BRDN0007690868	Agpat1	523.8800834934876	544.9718041593593	506.5327665617936	628.7458540233636	702.0568966601827	710.5320328318891
BRDN0007690831	AF067061	986.8902906191604	1027.718466775661	1008.176220705037	1025.029631013344	960.5365029188458	1074.0122924019595
BRDN0007690830	AF067061	276.40911071942105	256.92961669391525	285.5358452433277	295.61122394402685	258.4796062586632	277.23070645174863
BRDN0007690829	AF067061	243.479505471259	193.70084383564705	225.88623373701606	243.44453736566916	268.33687937869695	252.58797698937096
BRDN0007690828	AF067061	508.91208110795935	502.8192889205138	512.3999414640538	470.4153842329096	453.43456352155323	470.26542057370693
BRDN0007690827	AF067061	458.02087299716345	481.7430313010911	482.08620446904297	547.2926065589104	622.1034591310199	568.8363384232175
BRDN0007690826	AF067061	757.3809207077278	717.5963903755836	809.6701365119018	701.047051210912	694.3901286779342	620.1753581365043
BRDN0007695157	Aebp2	586.7456935127061	566.0480617787821	627.7877145418369	527.1580959497197	461.1013315038017	512.363416738602
BRDN0007695156	Aebp2	508.91208110795935	543.9681728441487	519.2449788500239	535.3949411989341	454.5298160904459	546.2471697493713
BRDN0007695155	Aebp2	344.264054867149	378.36900583439865	377.45491871207014	294.69601891633636	281.47991020540866	298.79309473132906
BRDN0007695154	Aebp2	549.8246209617365	587.1243193982048	541.7358159753545	525.3276858943387	428.2437544370225	481.56000491063
BRDN0007695153	Aebp2	589.7392939898117	512.85560207262	570.0938280029453	504.2779702574576	490.673150863903	485.66712648769294
BRDN0007695152	Aebp2	535.8544854019102	526.9064404855684	534.8907785893844	464.0089490390762	400.8624402147065	459.9976166310496
BRDN0007695151	Adss	306.3451154904775	322.1656521826047	344.20759426592923	377.97967643617056	368.00486314792727	398.39079297510546
BRDN0007695150	Adss	278.40484437082483	292.0567127262865	272.8236329550973	362.4211909654323	326.3852655300069	314.1948006453151
BRDN0007695149	Adss	444.0507374373371	483.7502939315123	418.52514302789126	579.3247825280774	583.7696192197775	638.6574052332876
BRDN0007695148	Adss	436.0678028317221	438.586884747035	427.3259053812815	386.2165216853849	463.291836641587	419.9531812546859
BRDN0007695147	Adss	359.2320572526772	314.13660166091984	333.45110694511897	259.0030228364074	243.14607029416624	233.07914949832198
BRDN0007695146	Adss	482.96754363971047	399.4452634538214	421.4587304790213	453.02648870679036	534.4832536196086	479.50644412209857
BRDN0007690867	Adrb1	389.1680620237336	456.6522484208259	394.07858093514056	457.6025138452428	473.14910976162076	465.13151860237826
BRDN0007690866	Adrb1	855.1718696265121	741.6835419406382	865.4082980833732	760.5353780107936	783.1055867582381	760.8442721509101
BRDN0007690865	Adrb1	861.1590705807234	957.4642747109185	898.6556225295142	988.4214299057245	990.1083222789472	949.7718646958054
BRDN0007690864	Adrb1	392.16166250083927	434.57235948619257	453.72819244145217	458.5177188729333	451.24405838376794	453.83693426545517
BRDN0007690863	Adrb1	584.7499598613024	516.8701273334623	502.6213166269535	762.3657880661746	832.3919523584069	708.4784720433576
BRDN0007690862	Adrb1	573.7734247785817	547.9826981049911	594.540390095696	496.9563300359337	510.38769710397054	506.2027343730077
BRDN0007695145	Adk	304.3493818390737	288.04218746544404	302.1595074663981	351.43873063314646	339.5282963567186	330.6232869535669
BRDN0007695144	Adk	572.7755579528798	585.1170567677835	531.9571911382543	752.2985327615792	752.4385148292441	771.1120760935675
BRDN0007695143	Adk	861.1590705807234	851.0793552985942	887.8991352087038	678.1669255186498	710.8189172113238	679.7286210039169
BRDN0007695142	Adk	364.2213913811866	441.59777869266685	378.43278119578014	349.6083205777655	376.7668836990684	387.09620863818236
BRDN0007695141	Adk	570.779824301476	580.0989001917305	513.3778039477638	598.5440881095776	651.6752784911212	653.0323307530078
BRDN0007695140	Adk	807.2742619928218	828.9994663639609	849.7624983440128	880.4272366382471	783.1055867582381	825.5314369896514
BRDN0007693711	Adgrg2	242.48163864555713	259.9405106395471	237.62058354153638	257.17261278102643	263.9558691031264	251.56119659510523
BRDN0007693710	Adgrg2	541.8416863561215	475.7212434098275	506.5327665617936	420.9943127376234	450.1488058148753	452.8101538711894
BRDN0007693709	Adgrg2	377.19366011531105	436.5796221166138	398.9678933536907	453.94169373448085	478.62537260608394	432.2745459858747
BRDN0007693708	Adgrg2	1106.6343097033862	1095.9653962099821	1061.9586573090885	1023.1992209579629	1049.2519609991498	1094.5479002872742
BRDN0007693707	Adgrg2	766.3617221390447	695.5165014409503	736.3304502336498	820.9389098383656	786.391344464916	812.1832918641969
BRDN0007693706	Adgrg2	672.5622405230679	636.3022538435245	641.4777893137772	673.5909003801975	679.0565927134372	683.83574258098
BRDN0007693705	Add3	267.4283092881041	316.143864291341	281.6243953084876	267.2398680856218	263.9558691031264	276.2039260574829
BRDN0007693704	Add3	544.8352868332271	527.910071800779	585.7396277423057	610.4417534695539	550.9120421529983	539.0597069895113
BRDN0007693703	Add3	503.92274697945	486.76118787714415	475.24116708307275	512.514815506672	486.2921405883325	527.7651226525882
BRDN0007693702	Add3	353.2448562984659	305.1039198240244	298.248057531558	346.86270549469407	323.099507823329	411.73893810056
BRDN0007693701	Add3	321.3131178760057	373.3508492583456	354.96408158673955	369.7428311869562	349.3855694767524	352.1856752331473
BRDN0007693700	Add3	431.07846870321265	393.4234755625577	397.99003086998067	470.4153842329096	481.9111303127619	452.8101538711894
BRDN0007693699	Adcy3	533.8587517505064	563.0371678331502	611.1640523187664	610.4417534695539	610.0556808732008	592.4522874913295
BRDN0007693698	Adcy3	647.6155698805209	756.7380116687973	680.5922886621782	858.4623159736755	946.2982195232415	822.4510958068543
BRDN0007693697	Adcy3	449.0400715658465	479.73576867066987	526.0900162359941	363.3363959931228	339.5282963567186	338.83753010769277
BRDN0007693696	Adcy3	738.4214510193921	668.4184559302639	679.6144261784683	814.5324746445322	874.0115499763273	857.3616292118893
BRDN0007693695	Adcy3	571.7776911271778	560.0262738875184	510.4442164966337	432.8919780975997	507.10193939729265	471.29220096797263
BRDN0007693694	Adcy3	500.92914650234434	448.6231978991411	510.4442164966337	444.789643457576	382.24314654353157	441.5155695342663
BRDN0007690861	Adcy2	631.6497006692907	597.1606325503109	629.7434395092569	572.918347334244	531.1974959129308	597.5861894626581
BRDN0007690860	Adcy2	835.2145331124746	805.915946114117	809.6701365119018	620.5090087741493	669.1993195934034	608.8807737995812
BRDN0007690859	Adcy2	714.4726472025469	618.2368901697336	577.9167278726255	748.6377126508172	709.7236646424311	804.9958291043367
BRDN0007690858	Adcy2	582.7542262098985	569.0589557244139	573.0274154540754	496.9563300359337	554.1977998596761	479.50644412209857
BRDN0007690857	Adcy2	599.7179622468306	569.0589557244139	561.293065649555	572.0031423065535	608.9604283043083	624.2824797135672
BRDN0007690856	Adcy2	436.0678028317221	444.60867263829863	491.86482930614324	437.46800323605214	488.4826457261177	441.5155695342663
BRDN0007690855	Adamts18	369.21072550969603	310.1220764000774	312.91599478720843	367.91242113157523	380.05264140574633	343.97143207902144
BRDN0007690854	Adamts18	623.6667660636757	623.2550467457866	600.4075649979561	530.8189160604817	552.0072947218908	582.1844835486721
BRDN0007690853	Adamts18	449.0400715658465	434.57235948619257	433.19308028354163	525.3276858943387	492.8636560016883	462.05117741958105
BRDN0007690852	Adamts18	442.0550037859333	488.7684505075653	452.75032995774217	450.28087362371895	464.38708921047964	466.15829899664396
BRDN0007690851	Adamts18	297.36431405916056	267.9695611612319	261.089283150577	309.33929935938414	292.4324358943351	253.61475738363671
BRDN0007690850	Adamts18	710.4811798997393	660.389405408579	683.5258761133084	623.2546238572207	624.2939642688052	653.0323307530078
BRDN0007696390	Adam3	626.6603665407813	638.3095164739457	668.8579388576579	654.3715947986972	623.1987116999126	670.4875974555254
BRDN0007690849	Adam22	668.5707732202603	792.8687390163791	790.1128868377012	782.5002986753652	729.4382108824987	810.1297310756654
BRDN0007690848	Adam22	487.95687776821984	470.7030868337744	486.9755168875931	514.3452255620529	537.7690113262865	492.8545892475531
BRDN0007690847	Adam22	801.2870610386105	865.1301937115428	859.5411231811131	928.9331031058429	889.3450859408242	917.9416724735677
BRDN0007690846	Adam22	569.7819574757741	624.2586780609972	568.1381030355252	647.0499545771734	640.7227528021948	636.6038444447561
BRDN0007690845	Adam22	389.1680620237336	380.3762684648198	412.6579681256311	586.6464227496012	502.72092912172207	446.649471505595
BRDN0007690844	Adam22	309.33871596758314	304.1002885088138	351.05263165189945	379.81008649155154	373.48112599239045	399.41757336937115
BRDN0007693693	Actr8	268.42617611380604	264.9586672156001	287.49157021074774	144.60239437509674	167.573643040574	172.4991062366436
BRDN0007693692	Actr8	228.51150308573077	203.7371569877531	220.0190588347559	255.34220272564548	284.7656679120866	297.76631433706336
BRDN0007693691	Actr8	239.48803816845148	283.02403088939104	225.88623373701606	308.42409433169365	248.62233313862944	297.76631433706336
BRDN0007693690	Actr8	180.61389545204048	227.82430855280765	227.8419587044361	168.39772509504937	188.3834418495342	207.4096396416786
BRDN0007693689	Actr8	296.3664472334587	342.2382784868168	306.0709574012382	338.62586024547966	312.1469821344026	323.4358241937067
BRDN0007693688	Actr8	176.62242814923295	205.74441961817433	176.01524706780472	181.21059548271614	175.2404110228225	177.63300820797227
BRDN0007696467	Ackr4	554.8139550902459	540.9572788985168	511.4220789803437	432.8919780975997	500.53042398393677	447.67625189986074
BRDN0007690843	Acaa1b	640.6305021006077	610.2078396480488	635.6106144115171	550.9534266696724	501.6256765528294	574.9970207888119
BRDN0007690842	Acaa1b	493.94407872243113	519.8810212790942	491.86482930614324	506.10838031283856	532.2927484818233	547.2739501436371
BRDN0007690841	Acaa1b	591.7350276412155	596.1570012351002	585.7396277423057	693.7254109893881	665.9135618867256	708.4784720433576
BRDN0007690840	Acaa1b	1376.058352642894	1526.5232304353324	1596.8494358984728	1529.3076012708016	1462.1621794716752	1465.2156226172049
BRDN0007690839	Acaa1b	493.94407872243113	439.5905160622456	441.01598015322185	382.555701574623	375.67163113017574	382.9890870611194
BRDN0007690838	Acaa1b	575.7691584299854	601.1751578111532	570.0938280029453	483.2282546205764	535.5785061885013	581.1577031544064
BRDN0007696309	hABL1	108.76748400150504	91.33044968416519	81.16258614793217	97.92693796288196	86.52495294251861	95.49057666671341
BRDN0007696308	hABL1	229.50936991143266	168.61006095538187	211.21829648136568	164.7369049842874	190.5739469873195	175.57944741944078
BRDN0007696307	hABL1	474.9846090340954	524.8991778551472	532.9350536219644	562.8510920296486	527.9117382062528	583.2112639429379
BRDN0007696306	hABL1	564.7926233472647	537.9463849528851	524.1342912685741	534.4797361712436	530.1022433440381	558.5685344805602
BRDN0007696305	hABL1	545.833153658929	526.9064404855684	526.0900162359941	590.3072428603632	664.8183093178329	569.8631188174833
BRDN0007696304	hABL1	84.8186801846599	83.30139916248034	108.54273569181292	121.72226868283458	120.47778257819047	113.97262376349666
BRDN0007690765	Abl1	770.3531894418522	818.9631532118549	792.0686118051212	817.2780897276036	855.3922563051524	848.1206056634976
BRDN0007690764	Abl1	955.9564190224021	984.562320221605	971.9953088077662	955.474048908867	1038.2994353102233	962.0932294269943
BRDN0007690763	Abl1	526.8736839705932	502.8192889205138	515.3335289151838	652.5411847433162	652.7705310600138	616.0682365594414
BRDN0007690762	Abl1	553.8160882645441	582.1061628221518	563.2487906169752	553.6990417527438	577.1981038064216	553.4346325092315
BRDN0007690761	Abl1	537.8502190533139	540.9572788985168	476.2190295667828	435.63759318067116	529.0069907751455	478.4796637278328
BRDN0007690760	Abl1	461.0144734742691	479.73576867066987	489.9091043387232	627.8306489956732	617.7224488554493	522.6312206812595
BRDN0007690837	Abcg3	581.7563593841967	612.2151022784699	617.0312272210266	666.2692601586735	725.0572006069282	718.7462759860149
BRDN0007690836	Abcg3	407.1296648863675	391.4162129321365	452.75032995774217	463.0937440113857	483.00638288165453	495.93493043035033
BRDN0007690835	Abcg3	735.4278505422864	644.3313043652093	631.699164476677	839.2430103921753	835.6777100650849	808.076170287134
BRDN0007690834	Abcg3	467.99954125418225	420.5215210732441	372.56560629352003	335.88024516240824	342.81405406339655	361.42669878153896
BRDN0007690833	Abcg3	289.38137945354555	267.9695611612319	281.6243953084876	353.26914068852744	407.43395562806234	397.3640125808397
BRDN0007690832	Abcg3	307.34298231617936	322.1656521826047	267.9343205365472	272.7310982517647	291.3371833254424	282.3646084230773
BRDN0007695139	Aasdhppt	301.3557813619681	296.0712379871289	318.78316968946854	341.3714753285511	388.81466195688745	359.37313799300745
BRDN0007695138	Aasdhppt	93.79948161597683	105.38128809711368	93.87479843616252	129.04390890435846	92.00121578698182	111.91906297496519
BRDN0007695137	Aasdhppt	54.882675413603465	87.31592442332276	51.826711636631394	84.19886254752468	88.71545808030389	86.2495531183218
BRDN0007695136	Aasdhppt	402.14033075785807	359.3000108453971	426.3480428975715	393.53816190690884	396.4814299391359	410.71215770629425
BRDN0007695135	Aasdhppt	50.89120811079594	59.21424759742578	82.1404486316422	85.11406757521516	87.62020551141126	86.2495531183218
BRDN0007695134	Aasdhppt	38.916806202373365	27.098045510686376	56.71602405518152	72.30119718754837	60.238891289095235	83.16921193552459
BRDN0007695133	1700019N19Rik	438.0635364831258	445.61230395350924	408.746518190791	356.0147557715989	317.6232449788658	366.56060075286763
BRDN0007695132	1700019N19Rik	456.02513934575967	506.8338141813563	513.3778039477638	476.821819426743	501.6256765528294	500.04205200741325
BRDN0007695131	1700019N19Rik	360.2299240783791	397.43800082340016	371.58774380981	489.6346898144098	462.19658407269435	476.42610293930136
BRDN0007695130	1700019N19Rik	597.7222285954268	626.2659406914185	632.677026960387	669.014875241745	587.0553769264554	595.5326286741267
BRDN0007695129	1700019N19Rik	329.2960524816208	294.0639753567077	293.3587451130079	359.6755758823609	409.62446076584763	361.42669878153896
BRDN0007695128	1700019N19Rik	934.0033488569608	815.952259266223	911.3678348177444	704.7078713216739	702.0568966601827	815.2636330469941
BRDN0007696415	1700013G24Rik	770.3531894418522	711.5746024843199	761.7548748101104	696.4710260724596	731.628716020284	757.763930968113
BRDN0007696376	1700011L22Rik	520.8864830163819	477.72850604024865	536.8465035568045	471.3305892606001	400.8624402147065	425.08708322601456
BRDN0007696956	BRDN0007696956_NegCtrl	631.6497006692907	635.2986225283139	623.8762646069968	467.66976914983815	555.2930524285688	512.363416738602
BRDN0007696955	BRDN0007696955_NegCtrl	382.1829942438205	325.1765461282365	351.05263165189945	303.8480691932412	309.9564769966173	333.7036281363641
BRDN0007696954	BRDN0007696954_NegCtrl	527.8715507962951	523.8955465399366	532.9350536219644	636.982699272578	575.0075986686363	605.8004326167841
BRDN0007696953	BRDN0007696953_NegCtrl	438.0635364831258	395.43073819297894	417.5472805441812	445.7048484852665	465.4823417793723	420.9799616489516
BRDN0007696952	BRDN0007696952_NegCtrl	274.4133770680173	269.97682379165315	251.31065831347675	309.33929935938414	291.3371833254424	298.79309473132906
BRDN0007696951	BRDN0007696951_NegCtrl	502.92488015374806	511.8519707574093	492.84269178985323	528.9885060051007	486.2921405883325	458.97083623678384
BRDN0007696950	BRDN0007696950_NegCtrl	328.29818565591887	323.1692834978153	323.6724821080187	371.57324124233713	377.86213626796103	341.91787129049
BRDN0007696949	BRDN0007696949_NegCtrl	243.479505471259	272.9877177372849	268.9121830202572	353.26914068852744	383.3383991124242	314.1948006453151
BRDN0007696948	BRDN0007696948_NegCtrl	594.7286281183211	648.3458296260518	587.6953527097257	573.8335523619345	550.9120421529983	596.5594090683924
BRDN0007696947	BRDN0007696947_NegCtrl	641.6283689263096	598.1642638655214	611.1640523187664	580.2399875557679	527.9117382062528	529.8186834411196
BRDN0007696946	BRDN0007696946_NegCtrl	477.97820951120104	567.0516930939926	507.5106290455036	556.4446568358153	507.10193939729265	528.7919030468538
BRDN0007696945	BRDN0007696945_NegCtrl	532.8608849248045	511.8519707574093	533.9129161056743	561.0206819742676	513.6734548106484	565.7559972404204
BRDN0007696944	BRDN0007696944_NegCtrl	597.7222285954268	614.2223649088911	666.9022138902379	667.184465186364	640.7227528021948	630.4431620791617
BRDN0007696943	BRDN0007696943_NegCtrl	384.17872789522426	357.2927482149759	382.34423113062024	441.12882334681404	385.5289042502095	465.13151860237826
BRDN0007696942	BRDN0007696942_NegCtrl	434.0720691803183	446.61593526871985	483.06406695275297	420.9943127376234	420.576986454774	403.5246949464341
BRDN0007696941	BRDN0007696941_NegCtrl	392.16166250083927	374.3544805735562	389.18926851659046	377.97967643617056	394.2909248013506	362.45347917580466
BRDN0007696940	BRDN0007696940_NegCtrl	502.92488015374806	512.85560207262	447.861017539192	498.78674009131464	480.81587774386924	513.3901971328678
BRDN0007696939	BRDN0007696939_NegCtrl	393.1595293265412	415.50336449719106	371.58774380981	387.1317267130754	373.48112599239045	336.7839693191613
BRDN0007696938	BRDN0007696938_NegCtrl	463.0102071256728	499.808394974882	437.10453021838174	512.514815506672	466.57759434826494	474.37254215076985
BRDN0007696937	BRDN0007696937_NegCtrl	536.8523522276121	538.9500162680956	579.8724528400455	578.409577500387	605.6746705976303	600.6665306454554
BRDN0007696936	BRDN0007696936_NegCtrl	600.7158290725324	556.011748626676	597.4739775468261	481.39784456519544	525.7212330684675	540.0864873837769
BRDN0007696935	BRDN0007696935_NegCtrl	538.8480858790158	534.9354910072533	562.2709281332651	440.21361831912355	388.81466195688745	363.4802595700704
BRDN0007696934	BRDN0007696934_NegCtrl	407.1296648863675	330.1947027042895	347.14118171705934	308.42409433169365	373.48112599239045	371.6945027241963
BRDN0007696933	BRDN0007696933_NegCtrl	1113.6193774832993	1132.0961235575642	1123.5639937828203	1075.3659075363205	1044.8709507235792	1008.2983471689524
BRDN0007696932	BRDN0007696932_NegCtrl	504.92061380515185	486.76118787714415	448.83888002290206	599.4592931372681	618.817701424342	594.505848279861
BRDN0007696931	BRDN0007696931_NegCtrl	110.7632176529088	141.51201544469552	167.21448471441448	158.330469790454	94.1917209247671	114.9994041577624
BRDN0007696930	BRDN0007696930_NegCtrl	630.6518338435889	616.2296275393123	681.5701511458883	705.6230763493644	671.3898247311887	679.7286210039169
BRDN0007696929	BRDN0007696929_NegCtrl	774.3446567446598	761.7561682448503	719.7067880105793	960.9652790750099	1016.3943839323705	1026.7803942657356
BRDN0007696928	BRDN0007696928_NegCtrl	463.0102071256728	472.71034946419564	462.52895479484243	550.9534266696724	535.5785061885013	548.3007305379028
BRDN0007696927	BRDN0007696927_NegCtrl	516.8950157135744	527.910071800779	546.6251283939047	475.9066143990525	585.9601243575628	488.74746767049015
BRDN0007696926	BRDN0007696926_NegCtrl	425.09126774900136	458.65951105124714	461.5510923111324	473.1609993159811	493.95890857058095	502.0956127959447
BRDN0007696925	BRDN0007696925_NegCtrl	315.32591692179443	293.0603440414971	246.42134589492662	322.15216974705095	260.6701113964485	276.2039260574829
BRDN0007696924	BRDN0007696924_NegCtrl	562.796889695861	529.9173344312002	531.9571911382543	467.66976914983815	497.2446662772589	463.07795781384675
BRDN0007696923	BRDN0007696923_NegCtrl	624.6646328893776	617.233258854523	591.6068026445658	733.9944322077695	691.1043709712562	713.6123740146862
BRDN0007696922	BRDN0007696922_NegCtrl	556.8096887416497	621.2477841153653	618.0090897047367	728.5032020416265	792.9628598782718	739.2818838713297
BRDN0007696921	BRDN0007696921_NegCtrl	547.8288873103328	570.0625870396244	538.8022285242245	410.92705743302804	404.1481979213844	402.49791455216837
BRDN0007696920	BRDN0007696920_NegCtrl	853.1761359751083	897.2463957982822	915.2792847525845	677.2517204909593	698.7711389535048	750.5764682082528
BRDN0007696919	BRDN0007696919_NegCtrl	472.9888753826917	446.61593526871985	452.75032995774217	630.5762640787445	605.6746705976303	604.7736522225183
BRDN0007696918	BRDN0007696918_NegCtrl	721.4577149824601	694.5128701257397	750.9983874893002	725.7575869585551	713.0094223491091	695.1303269179031
BRDN0007696917	BRDN0007696917_NegCtrl	428.084868226107	413.49610186676983	378.43278119578014	378.89488146386105	374.5763785612831	390.1765498209795
BRDN0007696916	BRDN0007696916_NegCtrl	495.9398123738349	509.84470812698805	530.0014661708342	545.4621965035294	588.1506294953481	548.3007305379028
BRDN0007696915	BRDN0007696915_NegCtrl	595.726494944023	589.131582028626	663.9686264391079	699.216641155531	646.199015646658	716.6927151974835
BRDN0007696914	BRDN0007696914_NegCtrl	1007.8454939589	1039.7620425581883	985.6853835797065	831.9213701706515	932.0599361276372	997.0037628320293
BRDN0007696913	BRDN0007696913_NegCtrl	797.295593735803	828.9994663639609	831.1831111535223	989.336634933415	1021.8706467768337	1051.4231237281133
BRDN0007696912	BRDN0007696912_NegCtrl	670.5665068716642	619.2405214849442	635.6106144115171	580.2399875557679	631.9607322510536	605.8004326167841
BRDN0007696911	BRDN0007696911_NegCtrl	818.2507970755426	775.8070066577988	827.2716612186822	824.5997299491275	923.297915576496	867.6294331545466
BRDN0007696910	BRDN0007696910_NegCtrl	748.4001192764108	706.5564459082669	799.8915116748014	839.2430103921753	773.2483136382043	811.1565114699312
BRDN0007696909	BRDN0007696909_NegCtrl	653.6027708347322	659.3857740933685	718.7289255268693	616.8481886633873	605.6746705976303	615.0414561651756
BRDN0007696908	BRDN0007696908_NegCtrl	376.1957932896092	393.4234755625577	425.3701804138614	456.6873088175523	439.19628012594893	426.1138636202803
BRDN0007696907	BRDN0007696907_NegCtrl	791.3083927815917	776.8106379730094	758.8212873589804	777.9242735369128	694.3901286779342	727.9872995344066
BRDN0007696906	BRDN0007696906_NegCtrl	960.9457531509115	909.2899715808095	850.7403608277228	950.8980237704145	994.4893325545178	914.8613312907704
BRDN0007696905	BRDN0007696905_NegCtrl	796.2977269101011	866.1338250267534	878.1205103716036	1057.9770120102014	1062.3949918258616	1088.3872179216798
BRDN0007696904	BRDN0007696904_NegCtrl	580.7584925584948	611.2114709632593	595.518252579406	513.4300205343625	533.388001050716	502.0956127959447
BRDN0007696903	BRDN0007696903_NegCtrl	652.6049040090303	734.658122734164	666.9022138902379	936.2547433273668	875.1068025452199	941.5576215416796
BRDN0007696902	BRDN0007696902_NegCtrl	655.5985044861359	715.5891277451624	747.0869375544601	739.4856623739124	671.3898247311887	681.7821817924485
BRDN0007696901	BRDN0007696901_NegCtrl	323.3088515274095	300.08576324797133	271.8457704713873	291.9504038332649	273.8131422231602	277.23070645174863
BRDN0007696900	BRDN0007696900_NegCtrl	876.1270729662516	839.035779516067	853.6739482788529	851.1406757521517	854.2970037362597	859.4151900004207
BRDN0007696899	BRDN0007696899_NegCtrl	447.04433791444274	379.37263714960926	420.4808679953113	524.4124808666483	465.4823417793723	479.50644412209857
BRDN0007696898	BRDN0007696898_NegCtrl	282.39631167363234	284.0276622046016	262.06714563428704	379.81008649155154	322.0042552544364	317.27514182811234
BRDN0007696897	BRDN0007696897_NegCtrl	182.60962910344423	208.75531356380614	178.9488345189348	340.45627030086064	251.90809084530736	353.2124556274131
BRDN0007696896	BRDN0007696896_NegCtrl	522.8822166677857	566.0480617787821	524.1342912685741	497.87153506362415	513.6734548106484	523.6580010755251
BRDN0007696895	BRDN0007696895_NegCtrl	361.22779090408096	351.27096032371225	323.6724821080187	382.555701574623	437.00577498816364	423.0335224374831
