sgRNA	Gene	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007691453	Dgki	1053.4980638323798	999.9061477413484	1087.2357469720355	1021.9235295722646	992.8447715244247	1016.1955394125945
BRDN0007691452	Dgki	567.8281765572353	546.0205249062843	557.5567933189925	524.7467044836	473.88272040645296	520.4652610581746
BRDN0007691451	Dgki	642.7066174219257	681.79827532703	614.273777466959	524.7467044836	583.8323075077182	566.843353627715
BRDN0007691450	Dgki	320.31333036561995	313.2586670421489	361.4506108412779	340.94750851736524	321.05279433569433	275.17668257927255
BRDN0007695325	Depdc5	431.59101331731256	429.6395959742166	427.78064314991667	363.0034120333134	412.31095162974447	397.8209718187236
BRDN0007695324	Depdc5	990.0593847664617	1051.307724686345	1036.2865917204724	1372.0609978879415	1376.5688305078402	1330.5359446061457
BRDN0007695323	Depdc5	577.1879816653217	569.2967106926978	586.3959378010094	748.062727582575	760.8511427407551	749.2638510679069
BRDN0007695322	Depdc5	412.87140310114	459.70466928166746	422.9741190695805	457.65999795592427	480.4796956325289	505.0058968683279
BRDN0007695321	Depdc5	822.6228711662512	802.0585685568333	794.0377780715307	972.2977466613812	960.9593912650578	929.6230999494526
BRDN0007695320	Depdc5	789.3435641152777	849.5807812040943	849.79345740343	988.8396742983424	1004.9392261055639	993.5218052674859
BRDN0007691449	Dennd6a	578.2279600106646	627.4871751587317	689.2555531202029	553.2355798583662	671.7919771887304	603.9458276833473
BRDN0007691448	Dennd6a	839.262524691738	818.5458668222095	836.3351899784888	911.6440119925238	846.611820679742	844.0812847656338
BRDN0007691447	Dennd6a	373.35222597810895	421.88086737874545	359.52800120914344	429.1711225811579	433.20137317898485	427.70907591909406
BRDN0007691446	Dennd6a	477.35006051240117	421.88086737874545	380.6767071626225	411.7101989643656	398.01750530658	461.71967713675696
BRDN0007691445	Dennd6a	602.1474619535518	592.5728964791114	645.9968363971775	618.4842944263796	604.7227290569585	606.0070762419934
BRDN0007691444	Dennd6a	258.95460799038756	258.94756687385063	273.9718725791601	267.4278301308714	302.36136452847927	233.9517114063478
BRDN0007695319	Dennd2d	556.3884147584632	552.8094124273216	542.1759162619169	374.0313637912875	383.7240589834155	378.2391105115844
BRDN0007695318	Dennd2d	420.15125151854045	479.1014907703454	477.76849358541256	461.33598187524893	485.97717498759215	445.229688667587
BRDN0007695317	Dennd2d	590.7077001547797	585.7840089580741	514.2980765959672	521.9897165441064	522.2605387310097	511.18964254426663
BRDN0007695316	Dennd2d	535.5888478516048	470.3729211004403	490.2654561942865	469.60694569372953	511.26558002088314	472.0259199299881
BRDN0007695315	Dennd2d	538.7087828876336	617.7887644143927	640.2290075007742	760.0096753203802	720.169795513287	689.4876428671661
BRDN0007695314	Dennd2d	1351.9718489457985	1396.5711471848124	1315.0649883799686	1629.37987224067	1594.2690129683454	1678.8869510173595
BRDN0007691443	Degs2	471.1101904403436	456.79514605836573	472.00066468900917	474.20192559288535	492.5741502136681	495.73027835441985
BRDN0007691442	Degs2	694.7055346890718	727.3808058254232	721.9399168664886	702.1129285910164	695.9808863510086	732.773862598737
BRDN0007691441	Degs2	655.1863575660408	629.4268573075996	701.7525157290768	669.9480692969253	668.4934895756924	707.0082556156591
BRDN0007691440	Degs2	635.4267690045252	675.0093878059927	645.9968363971775	725.0878280867956	690.4834069959454	699.7938856603972
BRDN0007691439	Degs2	744.6244952655321	708.9538254111791	715.210783154018	709.4648964296657	770.746605579869	786.3663251235391
BRDN0007691438	Degs2	537.6688045422906	521.7744980454369	488.3428465621521	519.2327286046128	454.09179472822524	420.4947059638322
BRDN0007691437	Degs1	1048.2981721056653	966.9315512105959	995.9117894456488	1068.7923245436543	1136.878730627082	1175.9423027076778
BRDN0007691436	Degs1	469.0302337496578	431.5792781230844	443.16152020699235	548.6405999592104	538.7529767961994	534.8940009686984
BRDN0007691435	Degs1	578.2279600106646	590.6332143302436	680.6038097755978	648.8111617608083	716.871307900249	675.0589029566424
BRDN0007691434	Degs1	593.8276351908085	554.7490945761893	544.0985258940514	545.8836120197169	557.4444066034146	515.3121396615591
BRDN0007691433	Degs1	343.1928539631642	387.93642977355904	417.2062901731772	371.274375851794	374.9280920153143	398.85159609804674
BRDN0007691432	Degs1	482.5499522391158	462.61419250496914	440.2776057587906	521.0707205642752	500.2706213107566	501.9140240303586
BRDN0007694851	Defa40	265.19447806244506	302.59041522337606	245.13272809714326	187.47517988555933	217.70018246050506	178.29800032289944
BRDN0007694850	Defa40	123.75742309580771	122.1999753786711	133.62136943334477	149.79634471248124	94.55664490708806	167.99175752966826
BRDN0007694849	Defa40	592.7876568454654	490.73958366355214	575.8215848242698	532.0986723222493	531.0565056991109	565.8127293483918
BRDN0007694848	Defa40	1051.418107141694	1031.910903197667	1065.1257362024892	1060.521360725174	1034.6256146229055	1072.879874775366
BRDN0007694847	Defa40	276.6342398612172	226.94281141753203	215.3322787990592	252.72389445357263	230.8941329126569	250.4416998755177
BRDN0007694846	Defa40	205.91571237789853	156.1444129838575	206.68053545445412	162.66228843011766	163.82488478088513	160.77738757440645
BRDN0007691431	Defa22	337.9929622364496	466.49355680270475	414.3223757249755	486.1488733306906	492.5741502136681	519.4346367788515
BRDN0007691430	Defa22	310.95352525753367	329.7459653075252	327.8049422789249	394.2492753475733	346.3411993689854	413.2803360085704
BRDN0007691429	Defa22	223.5953442487282	267.6761365437557	250.90055699354664	248.12891455441675	284.7694305922768	220.5535957751473
BRDN0007691428	Defa22	521.0291510168039	495.5887890357217	438.3549961266562	401.6012431862227	458.48977821227584	463.7809256954032
BRDN0007691427	Defa22	187.19610216172595	159.0539362071592	200.91270655805076	233.424978877118	250.68505859088464	234.98233568567093
BRDN0007691426	Defa22	957.820056060831	978.5696441038026	1021.8670194794639	1009.9765818344594	990.6457797823994	1049.1755163509342
BRDN0007691425	Defa21	811.1831093674791	941.7156832753145	877.6712970693796	746.2247356229126	698.179878093034	721.4369955261827
BRDN0007691424	Defa21	268.31441309847384	293.86184555347097	266.2814340506223	329.9195567593912	324.3512819487323	347.3203821318908
BRDN0007691423	Defa21	353.59263741659345	309.37930274441334	304.73362669331146	336.3525286182094	337.5452324008841	277.2379311379188
BRDN0007691422	Defa21	452.390580224171	458.73482820723353	455.6584828158663	469.60694569372953	427.7038938239216	477.17904132660374
BRDN0007691421	Defa21	1151.2560282946145	1125.0156463433211	1051.667468777548	1141.3930069503172	1146.7741934661958	1124.411088741522
BRDN0007691420	Defa21	276.6342398612172	250.21899720394558	232.6357654882693	238.93895475610503	267.1774966560744	261.778566948072
BRDN0007691419	Ddx42	129.99729316786522	146.44600223951852	140.35050314581537	59.73473868902626	98.95462839113867	81.41931806652633
BRDN0007691418	Ddx42	259.99458633573045	261.85709009715237	224.94532695973146	274.7797979695208	291.36640581835275	275.17668257927255
BRDN0007691417	Ddx42	247.51484619161542	273.4951829903591	271.08795813095844	333.59554067871585	369.43061266025103	328.7691451040747
BRDN0007691416	Ddx42	62.39870072057531	86.31585562461689	68.25264194077323	92.8185939629485	98.95462839113867	107.18492504960429
BRDN0007691415	Ddx42	278.71419655190306	288.04279910686756	280.70100629163073	306.9446572636119	296.863885173416	326.70789654542847
BRDN0007691414	Ddx42	241.2749761195579	281.2539115858303	254.74577625781555	236.18196681661152	189.1132898141761	226.737341451086
BRDN0007691413	Ddx3x	217.35547417667067	151.29520761168803	184.57052468490787	243.5339346552609	264.9785049140491	331.86101794204404
BRDN0007691412	Ddx3x	288.07400165998934	351.0824689450709	320.1145037503871	361.1654200736511	371.62960440227636	396.7903475394005
BRDN0007691411	Ddx3x	377.51213935948067	385.0269065502573	365.2958301055468	319.8106009812483	326.5502736907576	328.7691451040747
BRDN0007691410	Ddx3x	99.8379211529205	100.86347174112535	104.7822249513279	61.572730648688605	64.87025638974646	87.60306374246504
BRDN0007691409	Ddx3x	262.07454302641634	249.24915612951168	255.7070810738828	328.0815647997288	311.15733149658047	292.6972953277656
BRDN0007691408	Ddx3x	356.7125724526222	371.44913150818275	341.2632097038661	287.6457416871572	269.3764883980997	263.83981550671825
BRDN0007693843	Ddx23	281.83413158793184	313.2586670421489	281.662311107698	348.2994763560146	330.94825717480825	365.87161915970694
BRDN0007693842	Ddx23	359.83250748865095	328.77612423309125	347.9923434163367	348.2994763560146	402.4154887906306	361.74912204241446
BRDN0007693841	Ddx23	197.59588561515517	197.8475791845151	176.88008615637006	258.2378703325597	272.6749760111377	283.4216768138575
BRDN0007693840	Ddx23	204.8757340325556	249.24915612951168	253.78447144174834	335.4335326383782	306.75934801252987	339.07538789730586
BRDN0007693839	Ddx23	278.71419655190306	325.8666010097896	265.32012923455505	351.97546027533934	377.1270837573396	433.89282159503273
BRDN0007693838	Ddx23	213.19556079529897	263.7967722460201	249.9392521774794	290.40272962665074	291.36640581835275	290.63604676911933
BRDN0007695313	Ddx17	323.4332654016487	290.95232233016924	274.93317739522735	294.0787135459754	249.58556271987197	284.4523010931806
BRDN0007695312	Ddx17	511.66934590871756	596.452260776847	578.7054992724716	423.65714670217085	450.7933071151873	406.06596605330856
BRDN0007695311	Ddx17	476.3100821670582	507.22688192892844	491.22676101035375	411.7101989643656	463.9872575673391	405.03534177398546
BRDN0007695310	Ddx17	223.5953442487282	232.7618578641354	266.2814340506223	225.15401505863744	231.99362878366955	251.47232415484083
BRDN0007695309	Ddx17	427.4310999359409	467.4633978771386	396.05758421969813	363.0034120333134	363.93313330518777	324.6466479867822
BRDN0007695308	Ddx17	562.6282848305208	537.2919552363793	511.4141621477656	549.5595959390416	546.449447893288	575.0883478623
BRDN0007695307	Dcp2	632.3068339684964	561.5379820972266	646.9581412132447	863.8562210413028	893.890143133286	1003.8280480607172
BRDN0007695306	Dcp2	698.8654480704436	742.8982630163655	736.359489107497	867.5322049606275	786.1395477740462	834.8056662517257
BRDN0007695305	Dcp2	1103.41702440884	1093.0108908870025	1101.6553192130439	1221.3456571956292	1332.588995667334	1207.8916553666945
BRDN0007695304	Dcp2	669.7460544008417	628.4570162331656	633.4998737883036	832.6103577270429	780.6420684189828	853.3569032795418
BRDN0007695303	Dcp2	206.95569072324145	209.48567207772186	205.7192306383869	222.39702711914393	191.31228155620144	242.19670564093278
BRDN0007695302	Dcp2	478.39003885774406	576.0855982137351	515.2593814120345	717.7358602481463	708.0753409321478	776.060082330308
BRDN0007691407	Dcaf7	243.35493281024372	232.7618578641354	207.64184027052136	190.23216782505284	181.41681871708755	184.48174599883816
BRDN0007691406	Dcaf7	388.9519011582528	402.4840458900675	405.6706323803704	447.55104217778137	470.584232793415	472.0259199299881
BRDN0007691405	Dcaf7	248.55482453695834	295.8015277023388	278.77839665949625	242.61493867542973	172.62085174898635	231.8904628477016
BRDN0007691404	Dcaf7	325.51322209233456	347.20310464733535	346.06973378420224	316.13461706192356	307.85884388354253	306.0954109589661
BRDN0007691403	Dcaf7	267.27443475313095	277.3745472880947	310.5014555897148	336.3525286182094	333.1472489168335	334.95289078001343
BRDN0007691402	Dcaf7	346.312788999193	370.4792904337489	426.81933833384943	499.0148170483271	470.584232793415	431.8315730363865
BRDN0007691401	Dcaf15	361.91246417933684	380.17770117808783	338.37929525566443	337.27152459804057	376.02758788632696	331.86101794204404
BRDN0007691400	Dcaf15	406.63153302908245	426.7300727509149	423.93542388564777	457.65999795592427	495.872637826706	513.2508911029129
BRDN0007691399	Dcaf15	179.91625374432547	195.9078970356473	165.3444283635633	163.58128440994884	169.3223641359484	203.03298302665428
BRDN0007691398	Dcaf15	176.79631870829672	162.9333005048948	161.49920909929438	180.12321204690994	172.62085174898635	198.9104859093618
BRDN0007691397	Dcaf15	155.99675180143828	119.2904521553694	145.1570272261515	120.38847335788368	122.04404168240436	113.368670725543
BRDN0007691396	Dcaf15	121.67746640512186	130.92854504857618	163.42181873142886	256.3998783728973	223.19766181556832	212.30860154056234
BRDN0007696372	Dact1	559.508349794492	571.2363928415657	538.3306969976479	493.50084116934	493.6736460846807	529.7408795720827
BRDN0007696371	Czib	503.34951914597417	511.106246226664	528.7176488369756	375.86935575094986	389.22153833847875	358.6572492044451
BRDN0007691395	Cytip	894.3813769949128	901.9521992235248	869.0195537247746	1110.1471436360573	1168.7641108864489	1068.7573776580734
BRDN0007691394	Cytip	568.8681549025782	633.306221605335	624.8481304436986	521.0707205642752	515.6635635049338	523.557133896144
BRDN0007691393	Cytip	189.27605885241178	243.4301096829083	194.18357284558016	107.52252964024727	109.9495871012652	153.5630176191446
BRDN0007691392	Cytip	535.5888478516048	525.6538623431725	483.53632248181594	470.5259416735607	428.80338969493425	510.1590182649435
BRDN0007691391	Cytip	677.0259028182421	708.9538254111791	681.5651145916651	867.5322049606275	864.2037546159444	953.3274583738843
BRDN0007691390	Cytip	293.27389338670395	301.6205741489421	369.14104936981573	283.9697577678325	313.3563232386058	294.7585438864118
BRDN0007696429	Cypt4	207.9956690685844	268.64597761818965	238.40359438467266	250.8859024939103	212.20270310544183	229.82921428905536
BRDN0007691389	Cyp4a14	801.8233042593928	871.887125916074	836.3351899784888	861.0992331018093	798.2340023551852	851.2956547208956
BRDN0007691388	Cyp4a14	368.15233425139434	410.2427744855387	427.78064314991667	476.9589135323789	577.2353322816423	539.0164980859909
BRDN0007691387	Cyp4a14	340.07291892713545	340.41421712629807	369.14104936981573	439.2800783593008	482.67868737455416	451.41343434352575
BRDN0007691386	Cyp4a14	1342.6120438377122	1370.3854381750973	1309.2971594835653	1272.8094320661748	1364.474375926701	1404.7408927174101
BRDN0007691385	Cyp4a14	473.19014713102945	446.1268942395929	434.5097768623873	490.7438532298465	449.69381124417464	476.1484170472806
BRDN0007691384	Cyp4a14	389.9918795035957	371.44913150818275	391.251060139362	515.5567446852882	524.459530473035	500.8833997510354
BRDN0007691383	Cyp2c69	779.9837590071915	786.541111365891	763.2760239573794	753.576703461562	639.9065969293634	741.0188568333219
BRDN0007691382	Cyp2c69	301.59372014944734	286.10311695799976	284.54622555589964	286.726745707326	264.9785049140491	252.50294843416395
BRDN0007691381	Cyp2c69	514.7892809447463	488.7999015146844	546.982440342253	532.0986723222493	570.6383570555663	588.4864634935004
BRDN0007691380	Cyp2c69	845.5023947637955	870.91728484164	818.0703984732114	862.9372250614716	809.2289610653118	863.663146072773
BRDN0007691379	Cyp2c69	259.99458633573045	248.27931505507777	265.32012923455505	268.3468261107026	239.6900998807581	279.29917969656503
BRDN0007691378	Cyp2c69	544.9486529596911	578.025280362603	559.479402951127	524.7467044836	531.0565056991109	525.6183824547903
BRDN0007691377	Cyp2b23	450.31062353348517	419.94118522987765	441.23891057485787	466.849957754236	394.719017693542	436.9846944330021
BRDN0007691376	Cyp2b23	446.1507101521135	481.0411729192132	426.81933833384943	362.08441605348224	366.1321250472131	379.2697347909075
BRDN0007691375	Cyp2b23	518.949194326118	620.6982876376944	579.6668040885388	579.8864632734703	567.3398694425284	660.6301630461187
BRDN0007691374	Cyp2b23	303.67367684013317	360.7808796894099	304.73362669331146	292.2407215863131	284.7694305922768	251.47232415484083
BRDN0007691373	Cyp2b23	490.8697790018591	474.2522853981759	465.2715309765386	480.6348974517036	431.0023814369595	449.3521857848795
BRDN0007691372	Cyp2b23	721.7449716679878	760.3554023561757	755.5855854288416	587.2384311121197	617.9166795091104	644.1401745769489
BRDN0007691371	Cyb5r1	575.1080249746358	626.5173340842978	547.9437451583202	542.2076281003922	606.9217207989839	560.6596079517763
BRDN0007691370	Cyb5r1	204.8757340325556	226.94281141753203	211.48705953479026	204.9361035023516	214.40169484746713	197.8798616300387
BRDN0007691369	Cyb5r1	553.2684797224344	527.5935444920402	504.68502843529495	550.4785919188728	639.9065969293634	587.4558392141773
BRDN0007691368	Cyb5r1	653.1064008753549	726.4109647509893	675.7972856952616	650.6491537204706	632.2101258322748	655.4770416495031
BRDN0007691367	Cyb5r1	201.75579899652683	196.8777381100812	215.3322787990592	268.3468261107026	272.6749760111377	277.2379311379188
BRDN0007691366	Cyb5r1	445.11073180677056	475.22212647260983	487.38154174608485	415.3861828836903	467.28574518037703	461.71967713675696
BRDN0007691365	Cyb561	290.1539583506752	359.811038614976	291.2753592683702	305.1066653039495	345.2417034979727	325.6772722661053
BRDN0007691364	Cyb561	206.95569072324145	258.94756687385063	217.25488843119365	237.10096279644267	222.0981659445557	211.27797726123922
BRDN0007691363	Cyb561	543.9086746143481	520.8046569710029	546.0211355261858	578.9674672936392	605.8222249279712	563.7514807897456
BRDN0007691362	Cyb561	262.07454302641634	337.50469390299634	289.3527496362358	247.2099185745856	246.28707510683404	248.38045131687147
BRDN0007691361	Cyb561	592.7876568454654	578.025280362603	614.273777466959	593.6714029709378	564.0413818294904	594.6702091694392
BRDN0007691360	Cyb561	414.95135979182584	390.8459529968607	443.16152020699235	492.58184518950884	505.7681006658199	540.047122365314
BRDN0007691359	Cxcr4	905.821138793685	960.1426636895586	986.2987412849765	1052.2503969066934	1125.8837719169555	1081.124869009951
BRDN0007691358	Cxcr4	324.4732437469916	381.14754225252176	350.8762578645384	343.7044964568588	390.3210342094914	373.08598911496875
BRDN0007691357	Cxcr4	710.3052098692157	700.225255741274	794.999082887598	723.2498361271333	680.5879441568316	739.9882325539988
BRDN0007691356	Cxcr4	409.7514680651112	431.5792781230844	384.5219264268914	486.1488733306906	434.3008690499975	476.1484170472806
BRDN0007691355	Cxcr4	616.7071587883527	679.8585931781622	663.3003230863877	503.6097969474829	535.4544891831615	489.5465326784811
BRDN0007691354	Cxcr4	345.27281065385006	337.50469390299634	385.48323124295865	420.90015876267734	423.305910339871	423.5865788018016
BRDN0007696466	Cxcl16	707.1852748331869	723.5014415276876	600.8155100420178	736.1157798447697	717.9708037712617	775.0294580509849
BRDN0007691353	Cx3cr1	628.1469205871248	625.547493009864	599.8542052259506	680.9760210548993	615.7176877670851	626.6195618284559
BRDN0007691352	Cx3cr1	431.59101331731256	478.1316496959115	380.6767071626225	465.9309617744048	538.7529767961994	530.7715038514059
BRDN0007691351	Cx3cr1	504.3894974913171	546.0205249062843	545.0598307101186	724.1688321069645	650.90155563949	654.44641737018
BRDN0007691350	Cx3cr1	627.1069422417819	603.2411482978843	609.4672533866229	654.3251376397953	654.2000432525278	666.8139087220575
BRDN0007691349	Cx3cr1	367.11235590605145	370.4792904337489	357.605391577009	385.97831152909276	354.0376704660739	412.2497117292473
BRDN0007691348	Cx3cr1	553.2684797224344	543.1110016829826	630.6159593401019	693.8419647725358	671.7919771887304	689.4876428671661
BRDN0007691347	Cul4b	164.31657856418167	162.9333005048948	166.30573317963052	155.31032059146827	125.34252929544232	148.40989622252903
BRDN0007691346	Cul4b	245.43488950092956	259.91740794828456	213.40966916692472	216.88305124015687	205.6057278793659	219.52297149582418
BRDN0007691345	Cul4b	244.39491115558664	238.5809043107388	170.15095244389946	245.37192661492324	162.7253889098725	189.63486739545374
BRDN0007691344	Cul4b	386.87194446756695	454.8554639094979	400.8641083000343	315.2156210820924	334.2467447878462	351.4428792491833
BRDN0007691343	Cul4b	507.5094325273459	552.8094124273216	544.0985258940514	454.90301001643076	424.40540621088365	472.0259199299881
BRDN0007691342	Cul4b	316.1534169842482	316.1681902654506	347.9923434163367	262.83285023171555	262.7795131720238	214.36985009920858
BRDN0007691341	Ctxn1	569.9081332479212	530.503067715342	534.4854777333791	569.7775074953274	525.5590263440477	512.2202668235898
BRDN0007691340	Ctxn1	353.59263741659345	376.2983368803522	349.9149530484712	368.5173879123005	332.04775304582085	360.71849776309136
BRDN0007691339	Ctxn1	421.19122986388334	459.70466928166746	426.81933833384943	378.6263436904434	413.41044750075713	422.55595452247843
BRDN0007691338	Ctxn1	435.7509266986843	450.9760996117624	476.8071887693453	504.5287929273141	491.4746543426554	486.4546598405118
BRDN0007691337	Ctxn1	576.1480033199787	624.57765193543	622.9255208115641	557.8305597575221	562.9418859584778	530.7715038514059
BRDN0007691336	Ctxn1	753.9843003736183	728.3506468998571	785.3860347269257	626.7552582448601	622.3146629931609	658.5689144874725
BRDN0007696348	Cthrc1	613.5872237523239	630.3966983820334	635.4224834204381	586.3194351322885	617.9166795091104	560.6596079517763
BRDN0007691335	Ctbs	293.27389338670395	277.3745472880947	276.8557870273618	299.5926894249625	294.6648934313907	303.0035381209967
BRDN0007691334	Ctbs	374.3922043234519	316.1681902654506	344.1471241520678	278.4557818888455	270.47598426911236	277.2379311379188
BRDN0007691333	Ctbs	378.55211770482356	422.8507084531793	346.06973378420224	412.62919494419674	425.50490208189626	465.84217425404944
BRDN0007691332	Ctbs	431.59101331731256	393.7554762201624	460.46500689620245	414.4671869038591	424.40540621088365	424.61720308112467
BRDN0007691331	Ctbs	439.91084008005595	454.8554639094979	369.14104936981573	526.5846964432623	536.5539850541742	477.17904132660374
BRDN0007691330	Ctbs	1013.9788867093488	947.5347297219179	1014.1765809509261	907.0490320933679	1024.7301517837916	961.5724526084692
BRDN0007693837	Csrp3	990.0593847664617	932.0172725309756	958.4209016190268	839.0433295858611	877.3977050680962	823.4687991791715
BRDN0007693836	Csrp3	808.0631743314503	969.8410744338976	913.2395752638671	900.6160602345498	957.6609036520198	878.0918859832967
BRDN0007693835	Csrp3	651.0264441846691	747.747468388535	826.7221418178165	907.0490320933679	889.4921596492354	925.5006028321601
BRDN0007693834	Csrp3	628.1469205871248	670.1601824338233	748.856451716371	737.034775824601	744.3587046755654	773.9988337716618
BRDN0007693833	Csrp3	283.91408827861767	289.98248125573537	273.0105677630929	297.7546974653001	319.9532984646817	241.16608136160966
BRDN0007693832	Csrp3	279.754174897246	321.98723671205397	317.2305893021854	362.08441605348224	362.8336374341751	378.2391105115844
BRDN0007691329	Csl	365.03239921536556	409.27293341110476	383.56062161082417	336.3525286182094	305.6598521415172	270.023561182657
BRDN0007691328	Csl	536.6288261969477	533.4125909386437	487.38154174608485	462.25497785508014	502.46961305278194	479.24028988525
BRDN0007691327	Csl	503.34951914597417	561.5379820972266	526.7950392048413	621.2412823658731	580.5338198946802	644.1401745769489
BRDN0007691326	Csl	248.55482453695834	275.43486513922693	264.3588244184878	309.7016452031054	319.9532984646817	288.5747982104731
BRDN0007691325	Csl	321.35330871096284	322.9570777864879	356.6440867609418	310.62064118293654	363.93313330518777	300.9422895623505
BRDN0007691324	Csl	668.7060760554988	655.6125663173148	587.3572426170766	782.0655788363284	802.6319858392359	814.1931806652634
BRDN0007691323	Crygf	411.83142475579706	404.4237280389353	382.59931679475693	472.36393363322304	450.7933071151873	469.96467137134186
BRDN0007691322	Crygf	334.87302720042084	327.8062831586574	366.25713492161407	289.4837336468196	267.1774966560744	285.48292537250376
BRDN0007691321	Crygf	984.859493039747	967.9013922850297	1001.6796183420521	1057.7643727856803	984.0488045563235	937.8680941840375
BRDN0007691320	Crygf	448.23066684279934	465.5237157282708	490.2654561942865	576.2104793541456	517.862555246959	556.5371108344838
BRDN0007691319	Crygf	738.3846251934746	739.9887397930638	747.8951469003038	753.576703461562	728.9657624813882	744.1107296712913
BRDN0007691318	Crygf	1234.4542959220482	1157.0204017996398	1242.9671271749264	1194.694773780525	1155.5701604342971	1185.2179212215858
BRDN0007693831	Cryba2	950.5402076434306	931.0474314565416	966.1113401475646	997.1106381168229	976.3523334592348	1054.32863774755
BRDN0007693830	Cryba2	496.0696707285737	541.1713195341148	534.4854777333791	516.4757406651194	646.5035721554393	556.5371108344838
BRDN0007693829	Cryba2	454.47053691485684	492.67926581241994	451.8132635515974	422.7381507223397	374.9280920153143	429.7703244777403
BRDN0007693828	Cryba2	527.2690210888615	424.7903906020471	431.6258624141856	461.33598187524893	476.0817121484783	479.24028988525
BRDN0007693827	Cryba2	278.71419655190306	264.76661332045404	286.4688351880341	184.71819194606582	167.1233723939231	194.78798879206934
BRDN0007693826	Cryba2	652.066422530012	629.4268573075996	529.6789536530429	681.8950170347305	592.6282744758194	657.5382902081494
BRDN0007691317	Cry1	763.3441054817047	809.8172971523045	745.0112324521021	719.5738522078086	763.0501344827804	711.1307527329516
BRDN0007691316	Cry1	341.1128972724784	301.6205741489421	348.95364823240396	297.7546974653001	335.34624065885885	304.0341624003199
BRDN0007691315	Cry1	690.5456213077001	736.1093754953282	727.7077457628919	661.6771054784447	722.3687872553123	720.4063712468596
BRDN0007691314	Cry1	341.1128972724784	326.83644208422345	380.6767071626225	415.3861828836903	414.50994337176974	378.2391105115844
BRDN0007691313	Cry1	309.9135469121907	293.86184555347097	298.9657977969081	308.7826492232742	279.27195123721356	351.4428792491833
BRDN0007691312	Cry1	678.0658811635851	676.9490699548605	709.4429542576146	713.1408803489904	666.294497833667	632.8033075043945
BRDN0007691311	Crp	560.5483281398349	595.4824197024132	621.0029111794296	811.473450190926	793.8360188711347	817.2850535032327
BRDN0007691310	Crp	974.4597095863178	1063.9156586539857	1055.512688041817	1132.2030471520054	1052.2175485591079	1132.656082976107
BRDN0007691309	Crp	607.3473536802663	633.306221605335	712.3268687058163	560.5875476970157	594.8272662178447	594.6702091694392
BRDN0007691308	Crp	729.0248200853882	666.2808181360876	737.3207939235642	717.7358602481463	694.881390479996	722.4676198055058
BRDN0007691307	Crp	660.3862492927555	621.6681287121284	687.3329434880684	676.3810411557434	757.5526551277171	719.3757469675365
BRDN0007691306	Crp	303.67367684013317	363.6904029127116	318.19189411825266	215.04505928049454	227.59564529961895	257.65606983077953
BRDN0007691305	Crot	1030.6185402348356	1061.006135430684	1046.8609446972118	1102.7951757974079	1042.322085719994	1105.859851713706
BRDN0007691304	Crot	889.1814852681982	947.5347297219179	964.1887305154302	938.2948954076278	885.0941761651848	880.1531345419429
BRDN0007691303	Crot	368.15233425139434	392.7856351457285	423.93542388564777	514.6377487054569	413.41044750075713	434.9234458743559
BRDN0007691302	Crot	396.2317495756532	454.8554639094979	384.5219264268914	487.0678693105218	496.9721336977187	494.6996540750967
BRDN0007691301	Crot	527.2690210888615	602.2713072234504	569.0924511117993	588.1574270919508	593.727770346832	629.7114346664252
BRDN0007691300	Crot	378.55211770482356	376.2983368803522	377.7927927144208	470.5259416735607	448.594315373162	421.52533024315534
BRDN0007691299	Creg2	561.5883064851778	610.0300358189215	602.7381196741522	646.9731698011459	616.8171836380977	619.405191873194
BRDN0007691298	Creg2	782.0637156978772	816.6061846733418	747.8951469003038	810.5544542110948	808.1294651942991	780.1825794476005
BRDN0007691297	Creg2	407.6715113744254	422.8507084531793	426.81933833384943	382.30232760976804	438.6988525340481	438.0153187123252
BRDN0007691296	Creg2	745.664473610875	720.5919183043859	818.0703984732114	770.1186310985231	721.2692913842997	787.3969494028623
BRDN0007691295	Creg2	645.8265524579544	640.0951091263723	641.1903123168414	744.3867436632503	742.15971293354	716.2838741295672
BRDN0007691294	Creg2	307.8335902215049	281.2539115858303	269.16534849882396	263.7518462115467	277.0729594951883	321.5547751488129
BRDN0007695301	Crebrf	566.7881982118924	490.73958366355214	508.53024769956386	465.01196579457365	477.1812080194909	486.4546598405118
BRDN0007695300	Crebrf	562.6282848305208	505.28719978006063	540.2533066297824	431.00911454082024	523.3600346020223	483.3627870025424
BRDN0007695299	Crebrf	573.02806828395	634.276062679769	540.2533066297824	603.7803587490808	547.5489437643006	598.7927062867317
BRDN0007695298	Crebrf	719.6650149773019	691.4966860713689	655.6098845578498	809.6354582312636	838.9153495826534	824.4994234584946
BRDN0007695297	Crebrf	341.1128972724784	317.1380313398845	332.61146635926104	280.29377384850784	274.87396775316296	247.34982703754835
BRDN0007695296	Crebrf	818.4629577848796	651.7332020195792	763.2760239573794	924.5099557101603	863.1042587449317	865.7243946314193
BRDN0007691293	Cpt2	560.5483281398349	544.0808427574166	604.6607293062867	573.453491414652	586.0312992497435	558.5983593931301
BRDN0007691292	Cpt2	496.0696707285737	438.3681656441217	463.3489213444041	510.0427688063011	421.10691859784566	449.3521857848795
