sgRNA	Gene	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007691970	Lce1c	305.08766541338304	309.2011124421309	343.9716626864585	352.93415177224927	369.835179117912	336.03925504966634
BRDN0007691969	Lce1c	828.8860891539645	772.1486343858738	841.644948732813	770.0381493212711	823.9851140969024	743.958564655411
BRDN0007691968	Lce1c	605.7457458479873	600.7498593488915	559.3824879901044	686.6173498114667	603.6170021872657	643.3264882769014
BRDN0007691967	Lce1c	1425.218966922047	1519.8117294807503	1448.4521011796883	1137.410516393294	1191.9040487634263	1304.6229901928223
BRDN0007691966	Lce1c	709.2872947269395	662.8178542958386	647.9466204093753	641.6984577677259	595.9520243817132	659.499500552019
BRDN0007695007	Lbhd2	775.73106940862	766.4543229228512	687.3719438734379	763.6211647435938	820.1526251941261	767.3195823861365
BRDN0007695006	Lbhd2	1331.0902861229997	1438.383075559526	1364.4590207562508	1145.4317471153909	1270.4700712703402	1115.9378469831165
BRDN0007695005	Lbhd2	917.4777887295385	912.7981275225338	877.0706017005213	940.0882406297185	990.698381367671	993.7417542377834
BRDN0007695004	Lbhd2	415.82728988285055	410.5598564839344	427.3933616104169	545.4436891025671	546.1296686456213	598.4014541793524
BRDN0007695003	Lbhd2	920.2462793412751	969.7412421527605	923.9238846578129	973.7774096625241	1011.7770703329406	1137.50186334994
BRDN0007695002	Lbhd2	346.61502458943335	390.0603352170528	337.1150846927085	697.847072822402	624.6956911525353	632.5444800934896
BRDN0007695595	Lamtor3	260.79181562559603	301.79850754020146	264.54963425885427	484.4823356146331	448.40120162482594	461.8293505228035
BRDN0007695594	Lamtor3	446.28068661195414	414.5458745080503	468.5328295729169	484.4823356146331	567.208357610891	648.7174923686073
BRDN0007695593	Lamtor3	84.16211459679532	92.8172768472695	96.56347341197922	237.4284293740586	260.6092453887877	271.3472059491958
BRDN0007695592	Lamtor3	494.4524232561725	494.26623499036765	510.2436790348961	545.4436891025671	490.55857955536516	578.6344391764309
BRDN0007695591	Lamtor3	349.38351520117004	349.0612926832896	373.112119159896	463.62713573718196	450.3174460762141	402.52830551403883
BRDN0007695590	Lamtor3	213.17377710372497	201.00919464470022	209.12562880937512	256.67938310709036	203.1219118471434	194.0761473014116
BRDN0007695589	Lamtor2	268.54358933845873	270.4797944935768	280.54831624427095	279.13882912896077	256.77675648601144	319.8662427745487
BRDN0007695588	Lamtor2	320.5912128391085	303.5068009791082	265.6923972578126	256.67938310709036	222.28435636102483	230.01617457945076
BRDN0007695587	Lamtor2	533.2112918204862	436.1842580675364	462.81901457812523	505.33753549208416	528.8834685831281	625.3564746378818
BRDN0007695586	Lamtor2	435.7604222873547	353.0473107074055	392.5390901421877	385.01907466063557	433.0712460137208	407.91930960574473
BRDN0007695585	Lamtor2	346.61502458943335	413.976443361748	390.8249456437502	660.9494115007577	553.7946464511739	526.521399623274
BRDN0007695584	Lamtor2	236.42909824231316	165.1350324276574	209.69701030885426	181.27981431938258	210.78688965269598	161.7301227511763
BRDN0007695583	Lamtor1	175.522304784106	166.27389472026192	178.2710278375001	235.82418322963926	323.8453122845965	258.7681964018821
BRDN0007695582	Lamtor1	380.9443081749683	338.8115320498488	297.1183797291668	269.51335226244487	249.11177868045885	206.65515684872528
BRDN0007695581	Lamtor1	779.0532581427041	796.6341736768713	733.0824638317712	871.1056564196879	873.8074698329942	824.8236260309992
BRDN0007695580	Lamtor1	656.1322749815951	620.1105183231687	627.3768864281253	492.50356633672965	555.7108909025621	461.8293505228035
BRDN0007695579	Lamtor1	441.2974035108281	398.03237126528455	385.6825121484377	296.7855367175732	264.44173429156405	341.43025914137223
BRDN0007695578	Lamtor1	470.0897058728896	412.26814992284125	390.8249456437502	383.41482851621623	335.3427789929254	303.6932304994311
BRDN0007691965	Lamb1	1322.7848142877895	1381.4399609292993	1258.7534433526048	1209.6015928921634	1379.6960049994645	1389.0820542962144
BRDN0007691964	Lamb1	954.5755629268101	952.0888766173903	932.4946071500004	938.4839944852991	983.0334035621185	936.2377105929207
BRDN0007691963	Lamb1	982.260469044177	883.7571390611182	887.3554686911463	1063.6151937500058	1082.678115034302	1087.1858251606852
BRDN0007691962	Lamb1	1161.6586606847143	1253.3179530112893	1178.1886519260422	1196.767623736809	1272.3863157217284	1286.6529765538028
BRDN0007691961	Lamb1	838.8526553562165	820.5502818215666	774.2219317942712	1135.8062702488749	1203.4015154717551	1157.2688783528617
BRDN0007691960	Lamb1	1544.817761349072	1787.4443682428157	1569.5849790692716	1381.25593034503	1433.3508496383326	1344.1570201986654
BRDN0007694089	Krtap1-4	520.4762350064974	464.0863842363475	491.38808955208356	529.4012276583738	457.9824238817667	465.4233532506074
BRDN0007694088	Krtap1-4	1412.4839101080584	1494.7567590434505	1298.1787668166673	2032.5798649792719	1900.91449577704	1649.6472520619984
BRDN0007694087	Krtap1-4	1189.343566802081	1062.55851900003	1031.3436065598964	903.1905793080742	781.8277361663633	961.395729687548
BRDN0007694086	Krtap1-4	852.1414102925526	897.9929177186749	883.9271796942712	1087.6788859162955	919.7973366663097	1029.6817815158226
BRDN0007694085	Krtap1-4	592.4569909116512	659.4012674180251	593.6653779588545	693.034334389144	607.449491090042	643.3264882769014
BRDN0007694084	Krtap1-4	827.7786929092697	824.5362998456825	877.0706017005213	948.109471351815	1015.6095592357169	1024.2907774241166
BRDN0007691959	Krt23	2330.515396959944	2321.570783474342	2213.531928982293	1610.663128996992	1555.990494527174	1757.467333896116
BRDN0007691958	Krt23	378.1758175632316	367.2830893649621	381.68284165208354	296.7855367175732	341.09151234708986	285.72321686041147
BRDN0007691957	Krt23	837.7452591115218	750.5102508263877	779.3643652895837	579.1328581353727	620.8632022497591	734.9735578359013
BRDN0007691956	Krt23	691.0152566894774	688.4422558794406	707.3702963552087	798.9145799208187	854.6450253191127	779.8985919334502
BRDN0007691955	Krt23	1340.5031542029044	1279.5117857411938	1285.6083738281257	1657.1862671851522	1571.320450138279	1495.10513476643
BRDN0007691954	Krt23	370.9777419727162	411.69871877653895	331.972651197396	511.75452006976144	615.1144688955945	458.23534779499954
BRDN0007691953	Krt10	1269.0760964200979	1236.8044497685237	1306.1781078093757	930.4627637632026	1073.0968927773613	1038.6667883353323
BRDN0007691952	Krt10	1329.4291917559576	1338.7326249566295	1418.1688817072923	1560.9314985199933	1544.493027818845	1628.0832356951748
BRDN0007691951	Krt10	350.4909114458647	390.0603352170528	376.54040815677104	540.6309506693091	666.8530690830745	587.6194459959406
BRDN0007691950	Krt10	1210.9377935736275	1304.5667561784935	1178.1886519260422	986.6113788178786	1046.2694704579274	1036.8697869714304
BRDN0007691949	Krt10	1107.3962446946753	1253.3179530112893	1158.7616809437507	1119.7638088046817	1119.0867596106768	1036.8697869714304
BRDN0007691948	Krt10	704.8577097481608	730.5801607058085	741.6531863239587	1092.4916243495534	1165.0766264439922	997.3357569655873
BRDN0007696350	Krt1	1110.7184334287592	1004.4765420771988	1060.4840630333338	920.8372868966867	902.5511366038164	988.3507501460775
BRDN0007695577	Kpna4	558.1277073261164	542.098451279758	609.6640599442711	705.8683035444985	712.84293591639	745.755566019313
BRDN0007695576	Kpna4	1310.0497574738008	1266.4148693762415	1310.749159805209	965.7561789404275	1069.264403874585	1042.2607910631364
BRDN0007695575	Kpna4	717.0390684398022	695.8448607813701	742.7959493229171	802.1230722096574	845.063803062172	761.9285782944306
BRDN0007695574	Kpna4	382.05170441966294	358.1721910241259	334.82955869479184	508.54602778092277	517.3860018747991	513.9423900759602
BRDN0007695573	Kpna4	537.6408767992648	603.5970150804029	549.0976209994794	750.7871955882393	791.408958423304	731.3795551080973
BRDN0007695572	Kpna4	419.7031767392819	445.864587554675	478.8176965635419	460.41864344834335	461.81491278454297	537.3034078066858
BRDN0007691947	Kmt2d	452.37136595777486	504.51599562380846	446.2489510932294	646.5111962009838	590.2032910275487	610.9804637266661
BRDN0007691946	Kmt2d	1162.766056929409	1092.1689386077478	1064.483733529688	1012.2793171285876	1027.1070259440457	1169.8478879001755
BRDN0007691945	Kmt2d	891.4539769792136	994.226781443758	972.4913121135421	895.1693485859777	827.8176029996787	848.1846437617247
BRDN0007691944	Kmt2d	543.1778580227382	477.7527317476019	532.5275575145836	566.2988889800181	551.8784019997858	618.168469182274
BRDN0007691943	Kmt2d	492.79132888913045	441.3091383842568	502.24433804218774	511.75452006976144	444.56871272204967	476.20536143401915
BRDN0007691942	Kmt2d	648.9341993910797	675.3453395144885	659.3742503989587	726.7235034219495	693.6804914025086	711.6125401051758
BRDN0007691941	Klra10	155.03547425725452	208.98123069293194	172.55721284270842	261.4921215403483	300.8503788679388	260.5651977657841
BRDN0007691940	Klra10	641.182425678217	679.3313575386044	677.658458382292	689.8258421003054	657.2718468261338	666.6875060076268
BRDN0007691939	Klra10	1250.2503602602883	1147.4037597990678	1113.6225424848965	1049.176978450232	1101.8405595481834	923.658701045607
BRDN0007691938	Klra10	539.8556692886542	571.1394397411736	561.0966324885419	641.6984577677259	563.3758687081147	652.3114950964111
BRDN0007691937	Klra10	2185.4464889049414	2172.3798231431483	2153.53687153698	2088.728480033948	1973.7317849297895	2097.100591673586
BRDN0007691936	Klra10	663.3303505721104	573.4171643263827	604.5216264489586	532.6097199472125	456.06617943037855	517.5363928037642
BRDN0007691935	Klf6	693.2300491788667	784.1066884582215	735.3679898296879	717.0980265554338	664.9368246316864	749.3495687471169
BRDN0007691934	Klf6	844.3896365796899	903.1177980353953	891.3551391875004	925.6500253299446	946.6247589857437	866.1546574007443
BRDN0007691933	Klf6	354.92049642464343	402.01838928940043	365.1127781671877	404.2700283936673	377.5001569234646	449.2503409754898
BRDN0007691932	Klf6	348.2761189564754	329.70063370901255	305.1177207218752	367.3723670720231	364.0864457637476	431.2803273364702
BRDN0007691931	Klf6	700.9818228917294	729.4412984132039	649.6607649078128	479.66959718137514	498.2235573609177	575.0404364486269
BRDN0007691930	Klf6	1046.489451236468	1005.6154043698033	982.204797604688	1169.4954392816805	1086.5106039370783	1256.1039533674693
BRDN0007694083	Klf15	2548.672457164795	2425.2072521013547	2462.08288125573	2343.803616996619	2255.419719283847	2235.469696694037
BRDN0007694082	Klf15	0.0	0.0	0.0	8.021230722096574	11.49746670832887	10.782008183411754
BRDN0007694081	Klf15	1552.5695350619346	1656.4752045932944	1633.0083255114591	1422.9663300999323	1446.7645607980496	1363.924035201587
BRDN0007694080	Klf15	628.4473688642282	683.3173755627203	686.2291808744795	717.0980265554338	762.6652916524818	760.1315769305287
BRDN0007694079	Klf15	860.4468821277627	899.7012111575816	981.6334161052088	1198.3718698812281	1216.8152266314721	1099.764834707999
BRDN0007694078	Klf15	2603.4885712771816	2461.0814143183975	2680.350614056772	2136.8558643665274	2151.942518908887	2276.800728063782
BRDN0007691929	Kirrel3	1103.5203578382439	1069.9611239019594	1126.192935473438	1033.1345170060388	1245.5588934022944	1101.5618360719009
BRDN0007691928	Kirrel3	1032.6469981777846	1006.7542666624079	961.0636821239588	975.3816558069434	935.1272922774149	943.4257160485286
BRDN0007691927	Kirrel3	682.7097848542672	744.815939363365	701.0850998609378	668.9706422228543	691.7642469511204	736.7705591998032
BRDN0007691926	Kirrel3	951.8070723150734	952.6583077636925	938.2084221447922	822.9782720871085	925.5460700204741	896.7036805870775
BRDN0007691925	Kirrel3	767.42559757341	864.3964800868412	802.7910067682295	1020.3005478506842	969.6196924024015	975.7717405987638
BRDN0007691924	Kirrel3	1026.5563188319638	1122.348789361768	1037.628803054167	917.628794607848	986.8658924648947	914.6736942260972
BRDN0007691923	Kifc3	482.8247626868784	478.8915940402064	502.8157195416669	583.9455965686305	624.6956911525353	535.5064064427838
BRDN0007691922	Kifc3	1690.994065648769	1588.1434670370222	1676.4333194718758	1394.0898995003845	1389.2772272564052	1414.2400733908419
BRDN0007691921	Kifc3	1767.4044065327016	1784.5972125113044	1828.4207983333342	1806.3811586161485	1929.658162547862	1888.648433460959
BRDN0007691920	Kifc3	1126.775678976832	1092.7383697540502	1112.479779485938	1143.8275009709714	1159.3278930898277	1069.2158115216657
BRDN0007691919	Kifc3	638.4139350664802	718.6221066334608	694.2285218671879	712.2852881221758	638.1094023122523	684.6575196466464
BRDN0007691918	Kifc3	1188.789868679734	1176.4447482604833	1286.1797553276049	981.7986403846206	875.7237142843824	1009.914766512901
BRDN0007695061	Kif5b	511.0633669265926	434.47596462862964	428.53612460937524	542.2351968137284	622.7794467011472	681.0635169188425
BRDN0007695060	Kif5b	462.3379321600269	413.976443361748	414.8229686218752	524.588489225116	578.7058243192198	580.4314405403328
BRDN0007695059	Kif5b	951.8070723150734	1002.768248638292	979.3478901072922	911.2118100301708	804.8226695830209	851.7786464895286
BRDN0007695058	Kif5b	836.0841647444798	780.1206704341056	835.9311337380212	531.0054738027932	613.1982244442064	693.6425264661563
BRDN0007695057	Kif5b	663.3303505721104	665.0955788810477	642.2328054145836	731.5362418552075	800.9901806802446	810.4476151197836
BRDN0007695056	Kif5b	629.0010669865756	679.3313575386044	603.9502449494795	567.9031351244374	653.4393579233575	743.958564655411
BRDN0007696442	Kif3a	1048.1505456035102	1003.9071109308965	1110.7656349875006	1047.5727323058125	942.7922700829674	981.1627446904697
BRDN0007695571	Keap1	562.0035941825477	612.1384822749369	581.0949849703128	903.1905793080742	927.4623144718622	941.6287146846265
BRDN0007695570	Keap1	246.39566444456523	228.91132081351128	253.69338576875012	495.71205862556826	500.1398018123059	519.3333941676661
BRDN0007695569	Keap1	496.11351762321453	493.1273726977631	535.3844650119794	896.773594730397	914.0486033121452	993.7417542377834
BRDN0007695568	Keap1	871.5208445747094	853.0078571607958	894.7834281843755	898.3778408748162	831.650091902455	938.0347119568227
BRDN0007695567	Keap1	425.7938560851026	397.46294011898226	411.3946796250002	514.9630123586	530.7997130345162	465.4233532506074
BRDN0007695566	Keap1	649.487897513427	636.0545904196321	574.2384069765628	779.663626187787	845.063803062172	891.3126764953718
BRDN0007695565	Kdsr	253.0400419127333	237.45278800804527	234.26641478645845	296.7855367175732	262.5254898401759	267.7532032213919
BRDN0007695564	Kdsr	456.2472528142062	461.80865965113844	432.5357951057294	567.9031351244374	574.8733354164435	551.6794187179014
BRDN0007695563	Kdsr	496.66721574556186	468.6418334067656	494.2449970494794	343.30867490573337	411.9925570484512	341.43025914137223
BRDN0007695562	Kdsr	812.2751454835443	728.3024361205993	791.3633767786462	774.850887754529	818.236380742738	880.53066831196
BRDN0007695561	Kdsr	302.31917480164634	264.21605188425184	260.5499637625001	373.78935164970034	381.3326458262409	393.543298694529
BRDN0007695560	Kdsr	646.165708779343	666.2344411736523	658.2314874000003	694.6385805335633	772.2465139094224	652.3114950964111
BRDN0007695559	Kdm8	1235.3005109569103	1239.0821743537326	1173.0462184307298	855.0631949754948	781.8277361663633	866.1546574007443
BRDN0007695558	Kdm8	388.696081887831	350.7695861221964	365.68415966666686	306.4110135840891	360.2539568609713	318.0692414106468
BRDN0007695557	Kdm8	526.5669143523181	540.9595889871536	487.9598005552086	385.01907466063557	392.83011253456976	424.09232188086236
BRDN0007695556	Kdm8	782.9291449991354	753.357406557899	697.6568108640629	927.2542714743639	753.0840693955411	742.1615632915091
BRDN0007695555	Kdm8	285.7082311312262	355.32503529261453	330.2585066989585	479.66959718137514	438.81997936788525	451.0473423393917
BRDN0007695554	Kdm8	357.13528891403274	333.6866517331284	334.82955869479184	434.7507051376343	503.9722907150822	494.17537507303877
BRDN0007691917	Kdm6a	459.0157434259429	475.47500716239284	466.2473035750002	579.1328581353727	634.276913409476	677.4695141910386
BRDN0007691916	Kdm6a	791.7883149566928	785.8149818971283	859.357775216667	1145.4317471153909	1124.8354929648413	1150.0808728972538
BRDN0007691915	Kdm6a	1304.5127762503275	1359.8015773698132	1297.036003817709	1001.0495941176524	1122.919248513453	1216.5699233616263
BRDN0007691914	Kdm6a	960.6662422726307	929.8810619116018	950.2074336338546	1135.8062702488749	1065.4319149718087	1096.170831980195
BRDN0007691913	Kdm6a	1445.7057974488985	1519.8117294807503	1522.1603146125008	1321.8988230015154	1270.4700712703402	1335.1720133791555
BRDN0007691912	Kdm6a	1573.056365588786	1768.653140414841	1638.7221405062508	1856.1127890931473	1835.762184429843	1669.41426706492
BRDN0007691911	Kdelr2	984.4752615335663	1044.3367223183575	967.3488786182296	1010.6750709841683	929.3785589232504	984.7567474182736
BRDN0007691910	Kdelr2	991.1196390017343	935.0059422283222	1012.4880170770838	766.8296570324325	758.8328027497055	670.2815087354307
BRDN0007691909	Kdelr2	741.4017858230851	776.7040835562921	738.7962788265629	636.8857193344679	634.276913409476	637.9354841851955
BRDN0007691908	Kdelr2	682.1560867319199	682.1785132701157	692.5143773687504	587.1540888574692	666.8530690830745	709.8155387412738
BRDN0007691907	Kdelr2	1218.1358691641428	1219.7215153794557	1303.3212003119797	1025.1132862839422	862.3100031246653	1106.9528401636069
BRDN0007691906	Kdelr2	344.95393022239136	305.21509441801504	366.25554116614603	349.72565948341065	408.1600681456749	393.543298694529
BRDN0007691905	Kctd21	977.8308840653982	956.074894641506	1039.9143290520838	944.9009790629764	831.650091902455	889.5156751314697
BRDN0007691904	Kctd21	1021.0193376084906	1035.7952551238234	1094.1955715026047	1443.8215299773833	1377.7797605480764	1248.9159479118616
BRDN0007691903	Kctd21	559.235103570811	458.39207277332486	447.9630955916669	349.72565948341065	415.8250459512275	411.51331233354864
BRDN0007691902	Kctd21	1432.4170425125624	1333.607744639909	1337.60409028073	1148.6402394042293	1195.7365376662026	1225.5549301811361
BRDN0007691901	Kctd21	1317.8015311866636	1379.1622363440904	1240.4692353692715	1252.9162387914848	1287.7162713328335	1327.9840079235478
BRDN0007691900	Kctd21	804.5233717706816	833.0777670402165	853.0725787223962	630.4687347567907	624.6956911525353	702.627533285666
BRDN0007696412	Kcns3	1130.097867710916	1131.4596877026042	981.6334161052088	1249.7077465026462	1306.878715846715	1245.3219451840575
BRDN0007691899	Kcne1	609.6216327044187	519.3212054276673	544.526569003646	526.1927353695353	519.3022463261873	443.8593368837839
BRDN0007691898	Kcne1	813.382541728239	726.5941426816926	770.222261297917	941.6924867741378	998.3633591732237	1040.4637896992342
BRDN0007691897	Kcne1	1174.3937174987032	1093.3078009003525	1206.1863454005213	1121.368054949101	1226.3964488884128	1202.1939124504106
BRDN0007691896	Kcne1	1334.4124748570837	1250.470797279778	1344.4606682744798	1323.5030691459347	1352.8685826800304	1327.9840079235478
BRDN0007691895	Kcne1	734.2037102325697	724.8858492427858	682.2295103781254	766.8296570324325	833.5663363538431	695.4395278300582
BRDN0007691894	Kcne1	1681.027499446517	1440.091368998433	1615.866880527084	1187.142146870293	1172.741604249545	1178.832894719685
BRDN0007695553	Katnb1	461.2305359153322	390.6297663633551	395.9673791390627	577.5286119909533	525.0509796803518	623.5594732739798
BRDN0007695552	Katnb1	1418.0208913315316	1434.3970575354103	1415.8833557093758	1073.2406706165216	1126.7517374162294	1056.636801974352
BRDN0007695551	Katnb1	1539.834478247946	1558.5330474293044	1444.4524306833341	1520.8253449095105	1506.1681387910821	1360.330032473783
BRDN0007695550	Katnb1	1378.1546265225234	1511.8396934325185	1478.1639391526048	1503.178637320898	1425.68587183278	1439.3980924854693
BRDN0007695549	Katnb1	722.0223515409283	686.7339624405339	667.373591391667	500.5247970588262	557.6271353539503	585.8224446320387
BRDN0007695548	Katnb1	1132.3126602003053	1108.6824418505137	1043.342618048959	773.2466416101097	747.3353360413766	749.3495687471169
BRDN0007691893	Kat6a	217.04966396015635	259.09117156753143	233.69503328697928	219.78172178544614	178.2107339790975	244.39218549066644
BRDN0007691892	Kat6a	475.626687096363	499.9605464533903	469.1042110723961	603.1965503016623	624.6956911525353	537.3034078066858
BRDN0007691891	Kat6a	761.8886163499366	810.3005211881258	754.7949608119795	786.0806107654643	733.9216248816596	806.8536123919796
BRDN0007691890	Kat6a	196.56283343330486	214.10611100965235	206.26872131197928	287.1600598510573	201.20566739575523	172.51213093458807
BRDN0007691889	Kat6a	151.7132855231705	158.3018586720302	122.84702238802089	211.76049106334955	199.2894229443671	255.1741936740782
BRDN0007691888	Kat6a	2036.5016939935078	2069.312785662438	2023.26188965573	1058.8024553167477	1067.3481594231969	1024.2907774241166
BRDN0007694077	Josd2	481.1636683198364	421.94847940997977	419.3940206177085	619.2390117458555	571.0408465136672	530.1154023510779
BRDN0007694076	Josd2	638.4139350664802	637.7628838585389	674.8015508848962	725.1192572775303	747.3353360413766	632.5444800934896
BRDN0007694075	Josd2	888.1317882451295	859.8410309164229	891.9265206869796	1321.8988230015154	1220.6477155342484	1130.3138578943322
BRDN0007694074	Josd2	853.8025046595947	860.4104620627253	875.3564572020838	1071.6364244721024	1038.6044926523746	1058.433803338254
BRDN0007694073	Josd2	722.0223515409283	836.49435391803	770.7936427973962	750.7871955882393	818.236380742738	708.0185373773719
BRDN0007694072	Josd2	1370.956550932008	1446.3551116077579	1374.1725062473965	1416.549345522255	1465.927005311931	1362.127033837685
BRDN0007691887	Jak2	5102.881895553063	5135.699508500145	5312.133800657815	1573.7654676753477	1561.7392278813384	1500.4961388581357
BRDN0007691886	Jak2	9464.362005283041	8896.222798680315	9490.075324849484	2828.285952611252	2901.194099401652	2866.2171754236247
BRDN0007691885	Jak2	8588.965273851902	8397.970545665832	8530.725787223962	2539.5216466157754	2539.0238980892923	2600.260973566135
BRDN0007691884	Jak2	13138.149047057626	12812.770222947307	12686.383432935943	4461.408527630115	4612.400394491266	4512.2704247578195
BRDN0007691883	Jak2	8309.347722066495	8097.310900418235	8422.16330232292	2424.0159242175846	2278.4146527005046	2415.169833084233
BRDN0007691882	Jak2	15709.523127238663	16334.701862826827	16012.966522903653	4758.194064347687	5237.0960856438005	5090.90486393425
BRDN0007696962	Jak1	13197.394746148791	13492.10158048591	13212.054412456777	3498.8608409785256	3374.5064788945238	3270.5424823015655
BRDN0007696961	Jak1	12252.785749424234	12124.897398214169	12396.121631200527	4334.673082220988	4489.760749602424	4472.736394751976
BRDN0007696960	Jak1	8148.775266585768	8112.116110222094	8269.604441961983	3056.0889051187946	3031.4987220960456	2868.0141767875266
BRDN0007696959	Jak1	8190.3026257618185	8681.54725652436	8308.458383926567	2653.4231228695467	2410.6355198462866	2515.8019094627425
BRDN0007696958	Jak1	10497.009003460827	10811.219743694839	10608.268919330214	4511.140158107113	4543.415594241292	4745.880602065074
BRDN0007696957	Jak1	4410.759242618891	4305.46889719144	4446.490828946877	1602.6418982748955	1828.0972066242905	1739.4973202570964
BRDN0007695547	Itpk1	1285.687040090518	1297.1641512765639	1259.324824852084	1119.7638088046817	1048.1857149093155	1031.4787828797246
BRDN0007695546	Itpk1	370.9777419727162	385.5048860466347	388.5394196458335	624.0517501791135	617.0307133469827	560.6644255374113
BRDN0007695545	Itpk1	382.05170441966294	389.49090407075056	455.9624365843752	368.9766132164424	446.4849571734378	555.2734214457054
BRDN0007695544	Itpk1	394.7867612336517	349.6307238295919	369.683830163021	481.2738433257944	457.9824238817667	433.07732870037216
BRDN0007695543	Itpk1	445.7269884896068	472.05842028457926	444.53480659479186	357.7468902055072	377.5001569234646	386.3552932389212
BRDN0007695542	Itpk1	583.5978209540939	599.610997056287	617.6634009369794	726.7235034219495	724.3404026247189	817.6356205753914
BRDN0007691881	Itgal	1699.299537483979	1678.1135881527805	1664.4343079828134	1692.4796823623772	1636.472761485476	1514.8721497693516
BRDN0007691880	Itgal	1704.2828205851051	1745.306463416448	1775.8537003812507	1536.8678063537036	1368.1985382911357	1475.3381197635083
BRDN0007691879	Itgal	1274.6130776435712	1360.940439662418	1185.6166114192713	1169.4954392816805	1182.3228265064856	1310.0139942845283
BRDN0007691878	Itgal	674.9580111414045	658.2624051254205	705.6561518567712	622.4475040346941	590.2032910275487	591.2134487237446
BRDN0007691877	Itgal	1171.071528764619	1295.455857837657	1265.0386398468756	1188.7463930147123	1170.8253597981566	1106.9528401636069
BRDN0007691876	Itgal	1065.868885518625	1168.4727122122517	1247.8971948625006	988.215624962298	1065.4319149718087	1121.3288510748225
BRDN0007691875	Irf3	604.0846514809454	685.0256690016271	729.082793335417	832.6037489536244	856.5612697705009	790.680600116862
BRDN0007691874	Irf3	932.4276380329165	1066.544537024146	1002.774531585938	993.0283633955559	971.5359368537896	929.0497051373128
BRDN0007691873	Irf3	548.7148392462116	576.8337512041963	566.2390659838544	741.1617187217234	806.738914034409	783.4925946612542
BRDN0007691872	Irf3	1612.9226303977946	1852.3595189212742	1662.1487819848967	1352.3794997454825	1299.2137380411625	1423.2250802103515
BRDN0007691871	Irf3	764.1034088393259	685.5951001479293	725.654504338542	729.9319957107882	680.2667802427915	646.9204910047052
BRDN0007691870	Irf3	562.557292304895	572.2783020337782	534.8130835125003	811.7485490761733	848.8962919649483	914.6736942260972
BRDN0007690783	Irf1	5906.851569201398	5851.474459402094	5852.660699165107	2558.772600348807	2391.473075332405	2488.846889004213
BRDN0007690782	Irf1	4425.155393799922	4500.214349226815	4640.760538769794	2955.021398020378	2859.0367214711127	2920.1272163406834
BRDN0007690781	Irf1	5501.544543643146	5902.1538314229965	5760.096896249482	2284.4465096531044	2464.2903644851544	2364.8537948949784
BRDN0007690780	Irf1	4646.634642738857	4914.190792588563	4716.754278200523	2768.9288452677374	2567.7675648601144	2569.7119503798017
BRDN0007690779	Irf1	2587.985023851456	2505.4970437299744	2497.508534223439	1479.1149451546082	1657.5514504507455	1547.2181743195868
BRDN0007690778	Irf1	5061.90823449936	5263.252085271853	5209.8565122510445	2316.5314325414906	2278.4146527005046	2587.681964018821
BRDN0007696363	Iqch	1115.148018407538	1132.5985499952087	1120.4791204786463	1180.7251622926158	1255.140115659235	1220.16392608943
BRDN0007696425	Iqce	1115.148018407538	1065.9751058778436	1025.6297915651046	932.0670099076219	912.1323588607571	1002.7267610572932
BRDN0007694071	Ipw	1205.9545104725014	1166.1949876270426	1210.7573973963547	1174.3081777149384	1075.0131372287494	1275.870968370391
BRDN0007694070	Ipw	1178.2696043551346	1095.016094339259	1089.6245195067713	1326.7115614347733	1406.5234273188985	1279.4649710981948
BRDN0007694069	Ipw	1068.6373761303616	1032.3786682460097	1098.766623498438	1094.0958704939726	1232.1451822425772	1209.3819179060185
BRDN0007694068	Ipw	1611.8152341530997	1645.6560128135513	1642.150429503126	1766.2750050056657	1872.170829006218	1823.9563843604885
BRDN0007694067	Ipw	1148.3699057483782	1116.6544778987454	1129.621224470313	1105.3255935049078	1053.93444826348	1193.2089056309007
BRDN0007694066	Ipw	1327.7680973889155	1315.9553791045387	1407.8840147166673	1414.9450993778357	1272.3863157217284	1358.533031109881
BRDN0007695541	Ints14	1263.5391151966244	1177.583610553088	1249.611339360938	1514.4083603318331	1485.0894498258124	1428.6160843020575
BRDN0007695540	Ints14	1865.9626723105278	1988.453562887516	1960.9813062125008	1374.8389457673527	1239.81016004813	1311.8109956484302
BRDN0007695539	Ints14	2177.1410170697313	2206.5456919212843	2013.5484041645843	1626.7055904411852	1596.2316280063249	1755.670332532214
BRDN0007695538	Ints14	2009.9241841208357	2027.17488083607	1919.2704567505218	1211.2058390365826	1234.0614266939654	1195.005906994803
BRDN0007695537	Ints14	831.6545797657011	813.7171080659393	839.9308042343754	543.8394429581477	475.22862394426	555.2734214457054
BRDN0007695536	Ints14	2054.7737320309698	2004.3976349839795	1996.9783406796885	1480.7191912990274	1569.404205686891	1556.2031811390966
BRDN0007695535	Ints13	921.9073737083171	1064.2668124389368	982.7761791041671	704.2640574000792	772.2465139094224	792.477601480764
BRDN0007695534	Ints13	1209.2766992065854	1151.9592089694859	1207.900489898959	980.1943942402013	917.8810922149215	972.1777378709598
BRDN0007695533	Ints13	1016.0360545073645	923.0478881559746	977.6337456088546	864.6886718420106	973.4521813051778	812.2446164836855
