sgRNA	Gene	Input2_ACT_rep1	Input2_ACT_rep2	Input2_ACT_rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007692261	Nfib	816.7347682887322	766.1266046969573	687.5866370829698	583.8676287626568	686.7098231839616	612.8674218419023
BRDN0007692260	Nfib	1031.0291640841037	950.6722989894614	979.4049027425923	1225.625815617928	1085.636627981581	1061.4420709611259
BRDN0007692259	Nelfe	803.6039842326433	795.2347583708538	733.0648083545992	626.8720433457419	609.3061147903936	496.5702905887702
BRDN0007692258	Nelfe	220.07194078005068	257.3160784772455	246.88150118884582	115.78111618522938	85.3425502800877	156.90882788120993
BRDN0007692257	Nelfe	785.2208865541188	739.3471033169725	687.045230282117	555.749357689101	545.7953796982354	515.030152692442
BRDN0007692256	Nelfe	589.3095884372717	585.0738888453208	598.7959217431217	603.715820108696	607.3214043187637	551.9498768997855
BRDN0007692255	Nelfe	699.6081745084189	610.6890640783497	632.3631433959911	572.2895171441338	450.52927705999787	467.03451122289545
BRDN0007692254	Nelfe	882.3886885691769	937.282548299469	904.1493574240626	714.5348884574156	762.1288211058995	732.8565255157687
BRDN0007694161	Necap1	1586.1987139755443	1471.1260866787318	1538.1367212226119	1673.864136849316	1762.4228988073926	1742.6109825866138
BRDN0007694160	Necap1	1392.3883413076715	1352.3648196892339	1366.5107653522957	1749.9488703424668	1762.4228988073926	1749.9949274280825
BRDN0007694159	Necap1	1062.5430458187172	1034.5037815702835	960.9970715135994	1137.9629705062544	980.4469729851936	1000.5245260190092
BRDN0007694158	Necap1	546.2406167333	540.24733218752	624.7834481840528	747.6152073674812	684.7251127123316	666.4010219425504
BRDN0007694157	Necap1	1481.1524415268327	1307.5382630314332	1421.1928522384217	1169.3892734708168	1099.5296012829904	1083.593905485532
BRDN0007694156	Necap1	511.05011546298164	567.0268335675048	508.92239280156815	522.6690387790354	458.4681189465177	513.1841664820748
BRDN0007692253	Ndufs7	852.4505009212942	785.9201491952069	822.3969304953	807.1597814055991	728.3887430881904	760.5463186712764
BRDN0007692252	Ndufs7	815.1590742020015	840.6434781021325	737.9374695622738	572.2895171441338	573.5813263010546	618.4053804730038
BRDN0007692251	Ndufs7	402.3272234785652	441.8617727697497	393.6027442199362	367.1915399017274	418.77390951391874	420.884855963716
BRDN0007692250	Ndufs7	619.7730074473981	615.928531739651	638.3186182053711	496.204783650983	514.0400121521561	646.0951736285115
BRDN0007692249	Ndufs7	840.8954109519359	774.8590507991263	815.3586420842145	494.55076770547976	458.4681189465177	470.72648364362976
BRDN0007692248	Ndufs7	456.42605378965163	499.49591704406487	517.5849016152118	410.19595448481266	390.9879629110995	350.73737996976337
BRDN0007695703	Ndufs2	170.70019272915624	182.21704199859244	167.29470146349422	168.70962644133422	212.3640204644043	136.602979567171
BRDN0007695702	Ndufs2	408.6299998254879	399.9460314793386	435.8324746864493	330.80318910065535	291.75243932960217	306.43371092095117
BRDN0007695701	Ndufs2	79.83516706102077	69.85956881735173	60.637561695505994	21.502207291542597	23.81652565955936	22.151834524406105
BRDN0007695700	Ndufs2	620.2982388096417	617.6750209600849	606.37561695506	410.19595448481266	549.7648006414952	455.9585939606924
BRDN0007695699	Ndufs2	472.1829946569584	499.49591704406487	541.4068008527321	439.96824150387164	541.8259587549754	511.33818027170764
BRDN0007695698	Ndufs2	518.4033545343915	583.3273996248869	530.0372580348247	358.92146017421106	476.3305131911872	385.8111179667397
BRDN0007692247	Ndufb9	203.78976855050038	209.57870645205517	190.57519390016168	84.35481322066711	111.143786411277	105.221213990929
BRDN0007692246	Ndufb9	246.8587402544721	230.5365770972607	286.4041976510953	191.8658496783801	162.74625867365563	151.3708692501084
BRDN0007692245	Ndufb9	785.2208865541188	820.8499336038828	824.562557698711	954.3672005553907	960.5998682688942	976.5267052842358
BRDN0007692244	Ndufb9	586.683431626054	529.7683968649172	564.6872932893996	607.0238519997026	631.137929978323	618.4053804730038
BRDN0007692243	Ndufb9	741.1014521256599	744.5865709782738	724.9437063418083	580.5595968716501	623.1990880918032	548.2579044790511
BRDN0007692242	Ndufb9	599.814215682143	642.7080331196358	604.209989751649	489.5887198689699	529.9176959251957	455.9585939606924
BRDN0007692241	Ndufb5	1137.1258992573025	1246.9933033897282	1256.6051847791912	1171.04328941632	1087.6213384532107	1031.906291595251
BRDN0007692240	Ndufb5	671.2456809472668	604.8674333435704	609.0826509593236	418.466034212329	452.51398753162783	404.27098007041144
BRDN0007692239	Ndufb5	835.6430973295003	822.5964228243166	855.4227453473167	532.5931344520551	512.0553016805262	430.1147870155519
BRDN0007692238	Ndufb5	431.7401797642044	479.7023725458152	433.6668474830384	345.68933261018486	363.20201630828024	411.65492491188013
BRDN0007692237	Ndufb5	290.45294332068744	314.3680596780828	282.0729432442734	325.8411412641455	315.5689649891615	341.5074489179275
BRDN0007692236	Ndufb5	717.9912721869434	741.0935925374063	643.1912794130457	529.2851025610486	573.5813263010546	563.0257941619885
BRDN0007694935	Ndufb4c	766.8377888755942	835.404010440831	813.1930148808036	577.2515649806436	647.0156137513626	577.7936838449259
BRDN0007694934	Ndufb4c	415.45800753465414	443.02609891670556	492.6801887759862	279.5286947900538	317.55367546079145	254.74609703067023
BRDN0007694933	Ndufb4c	663.3672105136134	592.0598457270559	628.0318889891693	428.3901298853487	369.1561477231701	398.73302143930994
BRDN0007694932	Ndufb4c	1138.7015933440332	1112.5136334163262	1149.948045011203	1240.5119591274577	1252.3523075984963	1294.03633346739
BRDN0007694931	Ndufb4c	585.1077375393232	606.6139225640042	589.0505993277725	511.09092716051254	502.1317493223765	472.57246985399695
BRDN0007694930	Ndufb4c	1224.314305389733	1224.871106597567	1261.4778459868658	1162.7732096888035	1236.4746238254568	1240.502733366742
BRDN0007694155	Ndufb4	553.5938558047098	553.6370828775124	531.6614784373829	568.9814852531272	525.9482749819358	563.0257941619885
BRDN0007694154	Ndufb4	379.7422749020922	372.58436702587585	389.2714898131144	186.9038018418703	208.3945995211444	221.51834524406107
BRDN0007694153	Ndufb4	612.4197683759883	674.1448390874442	690.2936710872334	428.3901298853487	470.37638177629736	406.1169662807786
BRDN0007694152	Ndufb4	424.9121720550382	384.2276284954345	391.4371170165253	294.41483829958327	394.95738385435936	284.28187639654504
BRDN0007694151	Ndufb4	818.8356937377065	861.0191856738601	790.9953360458416	615.2939317272189	714.4957697867808	683.014897835855
BRDN0007694150	Ndufb4	1567.8156162970197	1536.910513981738	1452.0530398870274	1602.7414511926752	1667.156796169155	1716.7671756414734
BRDN0007692235	Ndufaf8	368.18718493273394	298.0674936207007	410.3863550463709	135.6293075312687	119.0826282977968	131.06502093606946
BRDN0007692234	Ndufaf8	519.9790486211222	498.331590897109	522.9989696237392	476.3565923049437	480.2999341344471	481.8024009058328
BRDN0007692233	Ndufaf8	469.5568378457406	540.24733218752	505.13254519559905	163.7475786048244	134.96031207083638	156.90882788120993
BRDN0007692232	Ndufaf8	527.8575190547755	530.3505599383952	565.770106891105	368.84555584723074	379.0797000813198	354.4293523904977
BRDN0007692231	Ndufaf8	680.6998454676508	647.9475007809373	636.6943978028129	600.4077882176895	585.4895891308342	657.1710908907145
BRDN0007692230	Ndufaf8	471.13253193247124	473.8807418110359	463.98562833079137	277.8746788445505	214.34873093603423	208.59644177149084
BRDN0007692229	Ndufa7	959.0724674567364	1025.1891723946367	1076.858126896084	1010.6037427025021	980.4469729851936	1024.5223467537824
BRDN0007692228	Ndufa7	941.2146011404554	885.4700347599331	910.6462390342954	1032.1059499940447	922.8903693079252	884.2273947658771
BRDN0007692227	Ndufa7	1174.9425573388387	1238.8430203610374	1171.6043170453122	1410.875601514295	1409.144434857262	1314.342181781429
BRDN0007692226	Ndufa7	525.7565936058013	532.6792122323069	533.2856988399411	506.1288793240027	488.2387760209669	526.106069954645
BRDN0007692225	Ndufa7	584.5825061770797	610.6890640783497	538.1583600476157	365.53752395622416	295.72186027286205	365.50526965270075
BRDN0007692224	Ndufa7	970.6275574260947	1043.2362276724525	1010.2650903911981	841.8941162611679	863.3490551590268	808.5419601408229
BRDN0007692223	Ncor1	506.84826456503316	516.3786461749248	448.28483110606214	525.977070670042	488.2387760209669	535.336001006481
BRDN0007692222	Ncor1	1303.0990097262668	1221.9602912301773	1265.8091003936877	1414.1836334053016	1349.6031207083638	1441.715230296764
BRDN0007692221	Ncor1	1080.4009121349982	1081.076827448518	1115.298009756628	1005.6416948659923	918.9209483646653	970.9887466531344
BRDN0007692220	Ncor1	364.51056539702904	355.11947482153795	380.06757419861793	266.29656722602755	339.38549064872086	273.205959134342
BRDN0007692219	Ncor1	872.9345240487929	945.4328313281601	906.3149846274735	618.6019636182256	591.4437205457241	688.5528564669565
BRDN0007692218	Ncor1	1422.3265289555543	1461.229314429607	1498.0726179595097	1728.4466630509241	1784.254713995322	1773.9927481628558
BRDN0007695697	Nat10	461.1531360498437	438.3687943288821	435.8324746864493	271.2586150625374	371.14085819480005	387.6571041771069
BRDN0007695696	Nat10	178.05343180056607	225.29710943595933	186.78534629419258	157.13151482281128	170.6851005601754	127.37304851533511
BRDN0007695695	Nat10	410.2056939122186	462.23748034147724	456.4059331188531	291.10680640857674	259.997071783523	265.8220142928733
BRDN0007695694	Nat10	327.74437003998	307.3821027963476	318.34719890140644	138.93733942227524	140.91444348572622	101.52924157019466
BRDN0007695693	Nat10	646.034575559576	537.9186798936083	652.9366018283948	611.9858998362124	561.6730634712749	527.9520561650122
BRDN0007695692	Nat10	588.2591257127847	558.2943874653358	537.0755464459102	618.6019636182256	643.0461928081027	662.709049521816
BRDN0007695067	Naa50	849.8243441100764	900.6062746703593	855.4227453473167	777.3874943865401	734.3428745030802	779.0061807749481
BRDN0007695066	Naa50	604.541297942335	553.6370828775124	584.7193449209507	449.89233717689126	541.8259587549754	485.4943733265672
BRDN0007695065	Naa50	452.74943425394673	428.47202207975727	518.1263084160646	375.46161962924384	309.6148335742717	391.34907659784125
BRDN0007695064	Naa50	477.43530827939395	454.66936038626415	468.31688273761324	413.5039863758192	365.1867267799102	385.8111179667397
BRDN0007695063	Naa50	689.6287786257913	678.2199806017896	691.3764846889388	385.3857153022635	345.3396220636107	359.96731102159924
BRDN0007695062	Naa50	579.3301925546441	587.9847042127104	576.5982429081597	646.7202346917812	680.7556917690717	605.4834770004336
BRDN0007696353	Myo5a	1322.0073387670348	1380.8908102896526	1330.2365096951628	1400.9515058412755	1377.389067311183	1497.0948166077794
BRDN0007696361	Myo1g	1614.0359761744528	1615.5025289012588	1559.792993256721	1488.614350952949	1480.5940118359401	1401.1035336686862
BRDN0007692217	Myo1b	462.72883013657435	481.44886176624897	452.616085512884	456.5084009589044	508.08588073726634	433.80675943628626
BRDN0007692216	Myo1b	1454.3656420524112	1513.6239910426207	1523.5187375995881	1488.614350952949	1492.5022746657198	1467.5590372419047
BRDN0007692215	Myo1b	1075.1485985125626	995.4988556472621	1038.959650836393	1147.8870661792741	1170.9791782616685	1124.20560211361
BRDN0007692214	Myo1b	313.56312325940394	339.4010718376338	317.264385299701	261.3345193895177	319.5383859324214	302.7417385002168
BRDN0007692213	Myo1b	647.0850382840631	651.4404792218048	626.407668586611	521.0150228335322	448.54456658836796	533.4900147961138
BRDN0007692212	Myo1b	474.8091514681762	507.6462000727559	451.53327191117853	421.7740661033356	480.2999341344471	439.3447180673878
BRDN0007692211	Mup6	1080.9261434972418	1030.4286400559379	1127.750366176241	1169.3892734708168	1133.2696793006996	1131.5895469550787
BRDN0007692210	Mup6	1064.6439712676915	1034.5037815702835	1037.8768372346874	964.2912962284104	950.6763159107444	972.8347328635016
BRDN0007692209	Mup6	247.90920297895923	240.43334934638554	251.2127555956677	188.55781778737355	208.3945995211444	201.21249693002213
BRDN0007692208	Mup6	597.1880588709251	551.8905936570786	512.7122404075373	443.27627339487816	428.69746187206846	522.4140975339106
BRDN0007692207	Mup6	1799.4426470464286	1723.202697494676	1620.9719617530798	1617.6275947022048	1712.805137016644	1703.845272168903
BRDN0007692206	Mup6	498.96979413137984	468.05911107625656	428.7941862753638	484.6266720324601	422.7433304571786	437.49873185702063
BRDN0007692205	Mup4	776.8171847582219	764.9622785500014	727.1093335452192	611.9858998362124	601.3672729038739	657.1710908907145
BRDN0007692204	Mup4	1523.1709505063175	1483.3515112217683	1508.9007539765644	1890.5402257102453	1808.0712396548813	1914.287700150761
BRDN0007692203	Mup4	180.15435724954028	183.9635312190262	181.37127828566526	215.02207291542598	190.53220527647488	280.58990397581067
BRDN0007692202	Mup4	754.2322361817488	802.8028783260669	788.2883020415779	565.6734533621207	732.3581640314503	740.2404703572374
BRDN0007692201	Mup4	754.7574675439924	795.8169214443318	750.3898259818867	686.4166173838598	768.0829525207894	695.9368013084252
BRDN0007692200	Mup4	982.1826473954529	908.7565576990504	944.7548674880175	1002.3336629749857	887.1655808185861	863.9215464518381
BRDN0007692199	Mup3	1031.0291640841037	1071.180055199393	1113.6737893540699	989.1015354109595	996.3246567582332	1020.8303743330481
BRDN0007692198	Mup3	775.7667220337347	777.187703093038	776.9187592236706	835.2780524791548	853.4255028008771	887.9193671866115
BRDN0007692197	Mup3	779.4433415694397	781.8450076808614	844.0532025294093	1078.4183964681365	877.2420284604364	970.9887466531344
BRDN0007692196	Mup3	918.1044212017389	941.3576898138145	919.8501546487918	734.3830798034548	962.5845787405241	910.0712017110176
BRDN0007692195	Mup3	963.7995497169284	933.2074067851235	960.9970715135994	838.5860843701613	803.8077410101284	830.693794665229
BRDN0007692194	Mup3	725.8697426205968	724.2108634065462	713.5741635239009	537.555182288565	607.3214043187637	520.5681113235435
BRDN0007692193	Mup21	1395.5397294811328	1408.8346378165932	1481.2890071330748	1290.132437492556	1379.3737777828128	1329.1100714643665
BRDN0007692192	Mup21	1763.7269144138668	1786.6584725037703	1694.6032866690514	2193.225143737345	2058.1447590802545	2163.4958385503296
BRDN0007692191	Mup21	540.4630717486209	614.1820425192172	564.1458864885468	492.8967517599765	545.7953796982354	472.57246985399695
BRDN0007692190	Mup21	1001.090976436221	822.5964228243166	843.5117957285565	1531.6187655360343	1561.967141172768	1659.541603120091
BRDN0007692189	Mup21	405.47861165202653	417.4109236836766	402.80665983443265	292.76082235408	259.997071783523	252.90011082030304
BRDN0007692188	Mup21	930.1847425333407	978.6161265164021	910.6462390342954	860.0882916617039	966.553999683784	922.9931051835878
BRDN0007692187	Mthfd2	731.1220562430324	779.5163553869497	722.7780791383973	516.0529749970224	543.8106692266053	539.0279734272152
BRDN0007692186	Mthfd2	778.918110207196	830.7467058530076	789.9125224441361	861.7423076072072	936.7833426093348	950.6828983390955
BRDN0007692185	Mthfd2	952.7696911098137	955.9117666507628	905.232171025768	951.0591686643842	901.0585541199957	908.2252155006504
BRDN0007692184	Mthfd2	487.41470416202156	538.5008429670862	560.3560388825776	396.96382692078646	398.9268047976193	435.65274564665344
BRDN0007692183	Mthfd2	461.6783674120872	456.99801268017586	438.539508690713	421.7740661033356	319.5383859324214	398.73302143930994
BRDN0007692182	Mthfd2	733.7482130542501	745.1687340517517	718.4468247315755	479.6646241959503	504.11645979400646	491.0323319576687
BRDN0007692181	Mthfd1l	743.2023775746342	783.0093338278173	783.4156408339034	944.443104882371	887.1655808185861	904.533243079916
BRDN0007692180	Mthfd1l	1298.8971588283182	1273.1906416962352	1210.5856067067089	1475.382223388923	1490.51756419409	1351.2619059887725
BRDN0007692179	Mthfd1l	1019.9993054769891	1079.3303382280842	1073.6096860909677	1144.5790342882676	1325.7865950488044	1414.0254371412566
BRDN0007692178	Mthfd1l	833.5421718805261	746.3330601987076	749.8484191810339	785.6575741140565	926.859790251185	817.7718911926588
BRDN0007692177	Mthfd1l	681.7503081921379	682.2951221161352	619.9107869763782	724.4589841304353	724.4193221449306	762.3923048816436
BRDN0007692176	Mthfd1l	1169.690243716403	1225.4532696710448	1092.0175173199607	1184.275416980346	1071.7436546801712	1196.1990643179297
BRDN0007694149	Mst1	1105.612017522689	1151.5185593393476	1171.6043170453122	1354.6390593671838	1407.1597243856322	1271.884498942984
BRDN0007694148	Mst1	643.9336501106018	601.3744549027028	645.3569066164566	764.1553668225139	764.1135315775294	815.9259049822916
BRDN0007694147	Mst1	519.9790486211222	528.0219076444835	566.8529204928104	484.6266720324601	577.5507472443145	535.336001006481
BRDN0007694146	Mst1	1296.2710020171005	1347.1253520279324	1290.7138132329133	1354.6390593671838	1468.6857490061604	1270.0385127326167
BRDN0007694145	Mst1	698.5577117839317	733.5254725821932	711.9499431213427	661.6063782013107	627.1685090350632	599.945518369332
BRDN0007694144	Mst1	1495.8589196696523	1442.600096078313	1519.7288899936188	1343.0609477486607	1530.211773626689	1474.9429820833732
BRDN0007692175	Msl3l2	787.321812003093	806.8780198404124	847.3016433345257	1033.759965939548	1059.8353918503915	935.915008656158
BRDN0007692174	Msl3l2	1256.35341848659	1354.6934719831456	1302.0833560508206	999.0256310839792	1077.697786095061	1017.1384019123137
BRDN0007692173	Msl3l2	1488.5056805982426	1529.342394026525	1482.3718207347804	1477.0362393344262	1319.8324636339146	1491.556857976678
BRDN0007692172	Msl3l2	1009.494678232118	1018.7853785863794	930.6782906658465	1121.4228110512217	1055.8659709071317	1079.9019330647977
BRDN0007692171	Msl3l2	631.3280974167563	665.4123929852752	602.044362548238	363.8835080107209	381.06441055294977	439.3447180673878
BRDN0007692170	Msl3l2	1169.690243716403	1168.9834515436855	1176.4769782529868	1366.2171709857066	1476.6245908926803	1294.03633346739
BRDN0007696321	hMS4A1	1989.051168816353	2032.3312895114573	1951.2301102732463	1824.3795878901144	1925.1691574810482	1930.9015760440657
BRDN0007696320	hMS4A1	549.9172362690049	576.9236058166297	551.1521232680813	453.20036906789784	478.3152236628171	443.03669048812213
BRDN0007696319	hMS4A1	1050.987955849359	940.1933636668587	961.5384783144522	1162.7732096888035	1041.972997605722	978.372691494603
BRDN0007696318	hMS4A1	1145.0043696909559	1125.3212210328406	1195.4262162828325	1262.0141664190003	1236.4746238254568	1282.9604162051871
BRDN0007696317	hMS4A1	1047.311336313654	1062.4476090972241	1106.6355009429844	969.2533440649202	940.7527635525947	932.2230362354237
BRDN0007696316	hMS4A1	1474.84966517991	1538.6570032021718	1529.474212408968	1581.2392439011326	1399.2208824991123	1450.9451613486
BRDN0007694893	Mrtfa	1388.186490409723	1433.2854869026662	1401.1608006068707	1652.3619295577735	1667.156796169155	1703.845272168903
BRDN0007694892	Mrtfa	1024.726387737181	986.1842464716152	1080.1065677012004	1080.0724124136398	1039.988287134092	1137.1275055861802
BRDN0007694891	Mrtfa	464.8297555855486	447.683403504529	476.979391551257	365.53752395622416	371.14085819480005	352.58336618013055
BRDN0007694890	Mrtfa	675.4475318452152	647.3653377074594	686.5038234812642	716.1889044029189	791.8994781803488	745.778428988339
BRDN0007694889	Mrtfa	623.9748583453465	558.8765505388138	607.9998373576182	626.8720433457419	649.0003242229925	635.0192563663084
BRDN0007694888	Mrtfa	1674.4375828324619	1701.0805007025147	1694.0618798681987	2413.209264489281	2596.00129689197	2455.1616597883435
BRDN0007695691	Mrps33	174.37681226486117	183.9635312190262	146.17983623023767	57.89055809261469	83.35783980845775	66.45550357321832
BRDN0007695690	Mrps33	428.0635602284995	467.4769480027786	476.4379847504042	320.8790934276357	339.38549064872086	424.5768283844504
BRDN0007695689	Mrps33	628.176709243295	629.3182824296434	600.4201421456798	310.95499775461604	311.5995440459016	319.35561439352136
BRDN0007695688	Mrps33	313.56312325940394	275.9452968285393	279.3659092400097	262.988535335021	265.9512031984128	217.82637282332672
BRDN0007695687	Mrps33	805.1796783193739	865.6764902616835	797.4922176560743	750.9232392584877	660.9085870527722	664.5550357321832
BRDN0007695686	Mrps33	350.329318616453	364.43408399718487	316.72297849884825	132.32127564026214	144.8838644289861	206.75045556112366
BRDN0007695685	Mrps30	594.5619020597073	572.8484643022841	545.7380552595539	228.2542004794522	252.05822989700323	241.8241935581
BRDN0007695684	Mrps30	438.5681874733707	464.566132635389	430.418406677922	281.18271073555707	285.7983079147123	263.9760280825061
BRDN0007695683	Mrps30	883.439151293664	878.4840778781979	900.9009166189462	904.7467221902924	976.4775520419338	939.6069810768923
BRDN0007695682	Mrps30	940.6893697782118	817.9391182364932	886.8243397967751	732.7290638579516	676.7862708258118	653.4791184699801
BRDN0007695681	Mrps30	321.9668250553009	334.74376724981033	347.583166147454	355.6134282832045	273.89004508493264	339.6614627075603
BRDN0007695680	Mrps30	1049.4122617626283	1058.9546306563566	970.7423939289486	1055.2621732310906	986.4011044000835	961.7588156012985
BRDN0007695679	Mrps18b	555.1695498914405	512.8856677340573	518.1263084160646	554.0953417435977	521.978854038676	572.2557252138245
BRDN0007695678	Mrps18b	707.4866449420722	665.4123929852752	731.440587952041	668.2224419833238	597.3978519606139	599.945518369332
BRDN0007695677	Mrps18b	716.4155781002128	730.6146572148035	792.6195564483997	813.7758451876122	776.0217944073091	871.3054912933069
BRDN0007695676	Mrps18b	1007.9189841453873	844.718619616478	1057.3674820653857	798.8897016780827	813.7312933682781	898.9952844488145
BRDN0007695675	Mrps18b	290.45294332068744	267.7950137998483	283.1557568459789	210.06002507891614	162.74625867365563	258.4380694514046
BRDN0007695674	Mrps18b	118.70228786704405	100.13204863820414	94.74619014922811	109.16505240321627	93.28139216660749	70.14747599395267
BRDN0007692169	Mrpl47	506.84826456503316	434.2936528145366	405.5136938386963	239.83231209797515	273.89004508493264	171.67671756414734
BRDN0007692168	Mrpl47	1218.0115290428103	1206.2418882462732	1271.7645752030676	1271.9382620920198	1270.2147018431658	1207.2749815801328
BRDN0007692167	Mrpl47	1100.3597039002534	1037.4145969376732	1030.838548823602	1339.7529158576542	1210.6733876942674	1299.5742920984917
BRDN0007692166	Mrpl47	470.6073005702277	462.23748034147724	467.77547593676053	393.6557950297799	359.23259536502036	448.5746491192237
BRDN0007692165	Mrpl47	797.3012078857206	805.7136936934565	782.3328272321978	960.9832643374039	837.5478190278375	865.7675326622053
BRDN0007692164	Mrpl47	370.81334174395175	393.5422376710814	391.4371170165253	426.73611393984544	345.3396220636107	369.1972420734351
BRDN0007695673	Mrpl41	377.641349453118	411.0071298754193	362.7425565713305	494.55076770547976	557.703642528015	450.4206353295908
BRDN0007695672	Mrpl41	463.77929286106144	465.73045878234484	453.1574923137367	345.68933261018486	351.29375347850055	374.7352007045366
BRDN0007695671	Mrpl41	535.2107581261853	525.1110922770938	455.8645263180004	428.3901298853487	337.40078017709095	332.2775178660916
BRDN0007695670	Mrpl41	480.5866964528553	473.8807418110359	488.34893436916434	400.271858811793	321.52309640405133	391.34907659784125
BRDN0007695669	Mrpl41	302.53326465228923	319.0253642659062	350.29020015171767	365.53752395622416	281.82888697145245	273.205959134342
BRDN0007695668	Mrpl41	744.7780716613648	704.4173189082966	748.7656055793285	659.9523622558074	561.6730634712749	684.8608840462222
BRDN0007695667	Mrpl35	167.02357319345134	180.47055277815863	127.77200500124476	117.43513213073265	148.853285372246	99.68325535982748
BRDN0007695666	Mrpl35	246.8587402544721	226.4614355829152	252.83697599822588	248.1023918254915	258.0123613118931	238.13222113736566
BRDN0007695665	Mrpl35	860.3289713549475	989.0950618390049	898.1938826146825	628.5260592912451	567.6271948861647	599.945518369332
BRDN0007695664	Mrpl35	553.0686244424662	510.55701544014556	548.4450892638176	385.3857153022635	381.06441055294977	435.65274564665344
BRDN0007695663	Mrpl35	554.644318529197	647.3653377074594	569.5599544970742	403.57989070279956	472.3610922479273	489.1863457473015
BRDN0007695662	Mrpl35	650.2364264575244	549.561941363167	570.1013612979269	502.8208474329962	585.4895891308342	531.6440285857466
BRDN0007695661	Mrpl33	1117.1671074920473	1222.5424543036552	1125.0433321719772	1223.9717996724248	1230.520492410567	1247.8866782082107
BRDN0007695660	Mrpl33	563.5732516873375	638.0507285318124	632.9045501968438	411.8499704303159	460.45282941814764	437.49873185702063
BRDN0007695659	Mrpl33	586.683431626054	590.3133565066221	583.0951245183925	388.69374719327004	394.95738385435936	359.96731102159924
BRDN0007695658	Mrpl33	431.7401797642044	467.4769480027786	425.00433866939466	350.6513804466947	287.78301838634223	326.73955923499005
BRDN0007695657	Mrpl33	303.0584960145328	292.2458628859214	295.6081132655917	143.89938725878508	132.9756015992064	195.67453829892062
BRDN0007695656	Mrpl33	261.03998703504817	271.8701553141938	250.1299419939622	277.8746788445505	309.6148335742717	341.5074489179275
BRDN0007695655	Mrpl24	699.6081745084189	772.5303985052145	681.6311622735897	697.9947290023828	674.8015603541819	764.2382910920107
BRDN0007695654	Mrpl24	346.12746771850453	331.2507888089428	320.5128261048174	211.71404102441943	204.4251785778845	186.44460724708475
BRDN0007695653	Mrpl24	936.4875188802635	1031.5929662028939	1002.6853951792598	919.6328656998219	851.4407923292471	893.457325817713
BRDN0007695652	Mrpl24	366.0862594837597	330.66862573546484	328.0925213167556	368.84555584723074	365.1867267799102	313.81765576241986
BRDN0007695651	Mrpl24	455.37559106516454	466.8947849293007	471.56532354272963	367.1915399017274	406.86564668413905	291.66582123801373
BRDN0007695650	Mrpl24	491.09132369772647	451.17638194539654	467.77547593676053	244.79435993448496	267.9359136700428	267.6680005032405
BRDN0007695649	Mrpl2	680.1746141054073	709.07462349612	665.3889582480077	871.6664032802269	660.9085870527722	812.2339325615573
BRDN0007695648	Mrpl2	1038.907634517757	897.6954593029697	926.3470362590245	853.4722278796909	783.9606362938289	699.6287737291595
BRDN0007695647	Mrpl2	548.3415421822742	608.3604117844379	573.891208903896	312.6090137001193	363.20201630828024	361.81329723196643
BRDN0007695646	Mrpl2	793.6245883500156	726.539515700458	786.6640816390197	588.8296765991665	581.5201681875743	588.869601107129
BRDN0007695645	Mrpl2	364.51056539702904	390.63142230369175	345.4175389440431	221.63813669743908	200.4557576346246	269.5139867136076
BRDN0007695644	Mrpl2	577.7544984679134	511.13917851362345	555.4833776749031	203.44396129690304	222.287572822554	177.21467619524884
BRDN0007692163	Mrap	798.3516706102077	773.6947246521704	750.3898259818867	807.1597814055991	789.9147677087187	760.5463186712764
BRDN0007692162	Mrap	555.1695498914405	529.1862337914393	497.5528499836608	378.76965152025036	402.8962257408792	448.5746491192237
BRDN0007692161	Mrap	775.7667220337347	777.7698661665158	766.0906232066159	689.7246492748665	720.4499012016706	692.2448288876908
BRDN0007692160	Mrap	808.3310664928354	787.0844753421628	746.5999783759175	798.8897016780827	797.8536095952386	747.6244151987061
BRDN0007692159	Mrap	1307.3008606242151	1235.3500419201698	1291.255220033766	1103.2286356506856	1099.5296012829904	1227.5808298941718
BRDN0007692158	Mrap	1128.7221974614056	1181.208876086722	1125.5847389728299	1134.6549386152478	1053.8812604355016	961.7588156012985
BRDN0007694143	Mon1b	1049.4122617626283	1052.5508368480994	1029.2143284210438	1065.1862689041102	1117.39199552766	1033.7522778056184
BRDN0007694142	Mon1b	781.0190356561703	850.5402503512573	754.7210803887085	790.6196219505663	690.6792441272214	790.0820980371511
BRDN0007694141	Mon1b	1244.2730971549881	1205.6597251727953	1235.4903195459347	1361.2551231491968	1311.8936217473947	1401.1035336686862
BRDN0007694140	Mon1b	1053.6141126605767	1110.1849811224145	1013.5135311963145	1046.9920935035743	1081.6672070383208	1015.2924157019465
BRDN0007694139	Mon1b	1336.1885855476107	1290.0733708270952	1266.891913995393	1349.6770115306738	1208.6886772226376	1310.6502093606946
BRDN0007694138	Mon1b	1320.9568760425477	1294.7306754149188	1264.1848799911295	1811.147460326088	1802.1171082399915	1836.7562793153397
BRDN0007692157	Mmd	1160.7613105582625	1133.4715040615317	1150.4894518120557	1566.3531003916032	1488.53285372246	1633.6977961749503
BRDN0007692156	Mmd	1055.715038109551	1024.0248462476807	1015.6791583997253	724.4589841304353	897.0891331767359	791.9280842475183
BRDN0007692155	Mmd	1043.1094854157056	1079.912501301562	1064.4057704764712	815.4298611331154	901.0585541199957	869.4595050829397
