sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3
BRDN0007691902	Kctd21	1196.5141299603583	1086.1274610813914	1050.4957798811292	1137.1054442855657	1336.2137756085006	1163.2731364813078
BRDN0007691901	Kctd21	958.8722418956208	986.8279033107475	871.0140888461624	996.7439910065661	894.6678868863846	934.8604589113456
BRDN0007691900	Kctd21	572.3847626505504	566.1925095245414	636.1042285209852	719.5745389619594	684.6441870073257	712.9738578433822
BRDN0007696412	Kcns3	1089.830809243124	1066.3909030151765	1084.8084561084022	1083.8036265846797	1122.8826158888266	1119.2221200928152
BRDN0007691899	Kcne1	801.721961078617	862.2408805177656	743.7932431419653	584.5432674530485	663.1456980433276	634.6609398193951
BRDN0007691898	Kcne1	1057.889695255928	1132.3850190490828	1095.8940899664442	1138.8821715422619	1193.9930024620512	1243.2175736307947
BRDN0007691897	Kcne1	1075.7767190887578	1178.0258095772049	1007.7369064286812	897.2472646315791	937.664864814381	928.3343824093466
BRDN0007691896	Kcne1	1209.9293978349806	1250.1876000068032	1274.3200063482643	1353.8661696025015	1400.709242500495	1249.7436501327936
BRDN0007691895	Kcne1	1115.3837004328807	1108.3310889058832	1036.77070939022	826.1781743637313	858.2858286396186	804.3389288713672
BRDN0007691894	Kcne1	854.1053880176182	911.582275683303	872.5977508258827	987.8603547230852	939.3185947346885	959.3332457938416
BRDN0007695553	Katnb1	702.7045077183097	701.8813462297692	660.3870455433631	605.8639945334029	605.2651508325633	580.8208086779041
BRDN0007695552	Katnb1	1115.3837004328807	1036.7860659158541	1141.2924000517594	1209.9512618101096	1045.1573096343718	969.1223605468399
BRDN0007695551	Katnb1	1517.202914391805	1387.1099715911696	1384.120570275538	1428.4887143837418	1478.43454875495	1499.3660763342523
BRDN0007695550	Katnb1	1147.3248144200766	1129.3011818512366	1096.4219772930178	1455.1396232341847	1433.783840906646	1567.889879605241
BRDN0007695549	Katnb1	676.5127942488091	662.4082300973392	595.456904374831	549.0087223191247	454.7757280845763	497.61333327741784
BRDN0007695548	Katnb1	723.785642949859	719.7676019772765	749.0721164076996	714.2443571918709	714.4113255728616	763.550950733874
BRDN0007691893	Kat6a	615.185855393393	528.5696957108191	577.5087352713343	426.4145416070871	335.7071738224327	367.09180323743936
BRDN0007691892	Kat6a	874.5477009694237	931.9356011890872	874.1814128056029	628.9614488704535	593.6890413904105	610.1881529368992
BRDN0007691891	Kat6a	1157.5459708959793	1129.9179492908058	1192.4974707293823	829.7316288771236	859.9395585599261	788.0237376163699
BRDN0007691890	Kat6a	590.9106087631241	607.5159279756789	594.9290170482576	321.5876334620115	363.82058246766104	345.88205460594287
BRDN0007691889	Kat6a	626.6846564287835	589.6296722281717	565.3673267601454	270.06254301782184	305.9400352568968	228.41267756996228
BRDN0007691888	Kat6a	665.6528154931625	626.6357186023247	666.7216934622443	737.3418115289214	909.5514561691526	789.6552567418696
BRDN0007694077	Josd2	792.1396268824582	823.3845318249049	814.0022575762317	547.2319950624285	712.7575956525541	646.0815736978933
BRDN0007694076	Josd2	845.8006983809473	689.5459974383848	774.9385954097978	717.7978117052633	755.7545735805504	753.7618359808755
BRDN0007694075	Josd2	1077.0543636482457	1050.354949586377	1039.9380333496606	1119.3381717186037	1294.8705276008118	1189.3774424893036
BRDN0007694074	Josd2	891.1570802427655	852.3726014846582	889.4901452762325	900.8007191449715	881.4380475239243	946.2810927898437
BRDN0007694073	Josd2	952.4840190981816	994.8458800251474	864.1515536007078	705.3607209083899	702.8352161307088	799.4443714948679
BRDN0007694072	Josd2	1252.0916682980792	1303.846367249325	1291.7402881251874	1392.9541692498178	1483.3957385158726	1412.8955626827667
BRDN0007691887	Jak2	545.5542269013059	618.6177418879248	608.1262002125934	511.6974499285045	454.7757280845763	473.14054639492184
BRDN0007691886	Jak2	871.353589570704	910.9655082437338	834.0619759860222	1204.621080040021	1212.1840315854342	1246.4806118817942
BRDN0007691885	Jak2	729.5350434675543	809.198880714813	722.1498627524546	1039.3854451672748	1157.6109442152851	1070.2765463278233
BRDN0007691884	Jak2	1253.369312857567	1365.523111206247	1446.411274811203	1766.066893156019	1872.0222697881468	1801.1971145517025
BRDN0007691883	Jak2	576.8565186087579	643.9052069102628	630.2974679286775	721.3512662186557	687.9516468479409	773.3400654868723
BRDN0007691882	Jak2	1009.3392019953903	939.3368104639178	1018.2946529601498	1618.5985308502347	1577.658343973403	1662.5179888842254
BRDN0007696962	Jak1	979.9533771271701	918.3667175185644	991.9002866314783	1279.2436248212614	1109.652776526366	1241.586054505295
BRDN0007696961	Jak1	1017.0050693523174	1098.4628098727758	1155.545357869242	1641.6959851872853	1536.3150959657141	1602.1517812407353
BRDN0007696960	Jak1	896.2676584807168	936.8697407056409	916.4123989314775	1318.3316244685775	1279.986958318044	1300.3207430232853
BRDN0007696959	Jak1	955.6781304969012	861.0073456386272	988.7329626720376	781.7599929463263	808.673931030392	882.6518468953542
BRDN0007696958	Jak1	1540.83933874233	1588.7929243303035	1490.7538102433712	2135.626162548828	2007.6281232533659	2142.184611781146
BRDN0007696957	Jak1	791.5008046027143	700.6478113506307	863.6236662741343	712.4676299351747	725.9874350150145	838.6008305068615
BRDN0007695547	Itpk1	952.4840190981816	949.8218569365945	1021.9898642461638	1117.5614444619075	1213.8377615057418	1098.0123714613187
BRDN0007695546	Itpk1	811.3042952747758	761.091020428414	752.2394403671402	659.1658122342888	580.4592020279501	639.5554971958944
BRDN0007695545	Itpk1	774.8914253293724	733.9532530873685	696.2833837503565	575.6596311695675	621.8024500356389	587.346885179903
BRDN0007695544	Itpk1	779.3631812875799	737.0370902852145	738.514369876231	641.3985396673269	562.2681729045671	628.1348633173963
BRDN0007695543	Itpk1	596.6600092808193	598.8811838217099	543.1960590440613	380.219632932986	418.3936698378102	352.4081311079418
BRDN0007695542	Itpk1	856.6606771365939	800.564136560844	861.5121169678406	900.8007191449715	899.6290766473073	820.6541201263644
BRDN0007691881	Itgal	1041.2803159825862	1066.3909030151765	1157.6569071755357	1567.0734404060452	1723.1865769604674	1483.050885079255
BRDN0007691880	Itgal	1004.228623757439	964.6242754862557	1054.1909911671432	961.2094458726422	1000.5066017860679	1102.9069288378178
BRDN0007691879	Itgal	967.1769315322917	994.2291125855782	1025.685075532178	939.8887187922878	1041.8498497937567	1011.5418578098329
BRDN0007691878	Itgal	744.2279559016644	697.5639741527847	758.046200959448	589.8734492231372	669.7606177245578	538.4013114149111
BRDN0007691877	Itgal	1017.6438916320612	1009.0315311352393	1064.7487376986119	1160.2028986226162	1144.3811048528248	1275.8479561407894
BRDN0007691876	Itgal	1036.1697377446349	928.8517639912411	1056.8304278000103	1051.822535964148	1043.5035797140642	1057.2243933238253
BRDN0007691875	Irf3	926.292305628681	967.0913452445326	942.8067652601491	758.6625386092758	788.8291719867015	797.8128523693682
BRDN0007691874	Irf3	913.5158600338026	848.0552294076737	942.8067652601491	851.052355957478	841.748529436543	776.6031037378717
BRDN0007691873	Irf3	734.6456217055056	679.6777184052773	682.0304259328738	964.7629003860345	874.823127842694	900.5985572758512
BRDN0007691872	Irf3	939.7075735033033	857.3067410012119	794.9983138195882	991.4138092364775	1157.6109442152851	1166.5361747323072
BRDN0007691871	Irf3	775.5302476091164	721.6179042959841	727.4287360181889	529.4647224954665	620.1487201153313	564.5056174229068
BRDN0007691870	Irf3	626.6846564287835	683.3783230426926	644.5504257461602	851.052355957478	833.4798798350052	836.9693113813618
BRDN0007690783	Irf1	986.9804222043532	964.6242754862557	979.7588781202893	1265.0298067676918	1207.2228418245115	1246.4806118817942
BRDN0007690782	Irf1	1245.7034455006399	1093.5286703562222	1149.210709950361	1487.1207138547163	1468.5121692331045	1527.101901467748
BRDN0007690781	Irf1	1016.3662470725734	1053.4387867842229	1060.5256390860243	1197.5141710132364	1293.2167976805042	1326.4250490312809
BRDN0007690780	Irf1	1040.0026714230983	1113.8819958620063	1083.7526814552552	1076.696717557895	1088.154287562368	974.0169179233392
BRDN0007690779	Irf1	1115.3837004328807	1249.570832567234	1175.077188952459	1177.9701711895782	1293.2167976805042	1259.532764885792
BRDN0007690778	Irf1	899.4617698794365	843.7378573306892	919.5797228909181	1124.6683534886922	1114.6139662872888	1044.1722403198276
BRDN0007696363	Iqch	1148.6024589795645	1179.2593444563433	1184.579160830781	1062.4828995043254	1174.1482434183606	941.3865354133445
BRDN0007696425	Iqce	1015.0886025130856	1052.2052519050847	1012.487892367842	1000.2974455199585	1031.9274702719113	921.8083059073477
BRDN0007694071	Ipw	929.4864170274005	963.3907406071173	859.9284549881203	1265.0298067676918	1078.2319080405227	1182.8513659873047
BRDN0007694070	Ipw	1129.4377905872468	1171.8581351815126	1177.1887382587527	1225.9418071203754	1230.3750607088173	1238.3230162542955
BRDN0007694069	Ipw	981.8698439664018	991.7620428273012	907.4383143797291	1066.0363540177177	1043.5035797140642	962.596284044841
BRDN0007694068	Ipw	1374.1067237291675	1377.8584599976311	1409.987049277636	1694.9978028881712	1784.3745840118465	1740.8309069082125
BRDN0007694067	Ipw	921.1817273907296	909.7319733645953	877.3487367650436	1215.2814435801981	1187.378082780821	1164.9046556068076
BRDN0007694066	Ipw	1139.0201247834057	1105.2472517080373	1208.8619778531586	1389.4007147364255	1491.6643881174102	1425.9477156867645
BRDN0007695541	Ints14	1147.9636366998204	1114.4987633015755	1182.467611524487	1007.4043545467433	1018.6976309094509	1039.2776829433283
BRDN0007695540	Ints14	1071.9437854102944	1029.3848566410236	1009.8484557349749	920.3447189686296	955.855893937764	946.2810927898437
BRDN0007695539	Ints14	1254.0081351373108	1244.6366930506804	1260.0670485307814	1179.7468984462744	1313.0615567241948	1186.1144042383041
BRDN0007695538	Ints14	712.9256641942123	621.701579085771	680.4467639531535	929.2283552521106	967.4320033799169	889.1779233973532
BRDN0007695537	Ints14	655.4316590172598	682.7615556031235	645.606200399307	357.12217859593545	393.58772103319694	345.88205460594287
BRDN0007695536	Ints14	1100.0519657190266	1250.1876000068032	1180.3560622181933	1167.309807649401	1114.6139662872888	1102.9069288378178
BRDN0007695535	Ints13	703.3433299980536	703.7316485484769	645.606200399307	589.8734492231372	542.4234138608765	642.8185354468939
BRDN0007695534	Ints13	753.8102900978231	782.0611133737674	824.5600041077004	779.9832656896301	818.5963105522374	912.0191911543494
BRDN0007695533	Ints13	926.9311279084249	848.6719968472429	882.6276100307779	646.7287214374154	701.1814862104013	618.3457485643979
BRDN0007695532	Ints13	981.2310216866579	790.6958575277365	925.9143708097993	1032.27853614049	1137.7661851715945	995.2266665548357
BRDN0007695531	Ints13	1089.830809243124	1122.5167400159753	1186.1628228105012	1581.2872584596146	1425.5151913051081	1370.4760654197737
BRDN0007695530	Ints13	743.5891336219205	865.941485155181	748.0163417545527	1222.388352606983	1412.2853519426478	1257.9012457602923
BRDN0007695529	Ints10	988.8968890435849	883.8277409026882	1015.6552163272827	822.6247198503388	765.6769531023957	704.8162622158836
BRDN0007695528	Ints10	948.6510854197181	990.5285079481629	1044.6890192888213	1186.853807473059	1200.6079221432815	1241.586054505295
BRDN0007695527	Ints10	720.5915315511394	704.9651834276152	834.5898633125955	792.4203564865036	747.4859239790127	770.0770272358728
BRDN0007695526	Ints10	1028.5038703877078	1213.1815536326503	1086.3921180881225	1508.4414409350707	1501.5867676392556	1497.7345572087527
BRDN0007695525	Ints10	585.8000305251727	608.7494628548174	553.2259182489564	598.7570855066182	606.9188807528709	530.2437157874124
BRDN0007695524	Ints10	1008.7003797156464	997.9297172229934	977.1194414874221	831.5083561338198	974.046923061147	925.0713441583472
BRDN0007691869	Ing5	941.6240403425351	832.6360434184433	866.7909902335749	852.8290832141741	742.52473421809	747.2357594788766
BRDN0007691868	Ing5	894.990013921229	870.8756246717347	857.2890183552531	890.1403556047943	949.2409742565338	944.649573664344
BRDN0007691867	Ing5	709.7315527954928	709.899322944169	658.2754962370693	552.562176832517	701.1814862104013	610.1881529368992
BRDN0007691866	Ing5	1022.1156475902686	996.696182343855	951.252962485324	879.4799920646171	878.1305876833092	965.8593222958405
BRDN0007691865	Ing5	804.9160724773366	935.0194383869333	932.7769060552539	817.2945380802503	859.9395585599261	743.9727212278772
BRDN0007691864	Ing5	863.0488999340331	885.0612757818267	902.6873284405683	1128.2218080020846	1088.154287562368	1042.5407211943277
BRDN0007695055	Impdh2	321.3276067111907	333.6711848069465	392.7481709706332	94.1665446048984	61.18800705137936	96.2596284044841
BRDN0007695054	Impdh2	368.60045541224065	369.4436963019611	325.7064804958074	92.3898173482022	152.14315266829462	132.15304916547817
BRDN0007695053	Impdh2	627.9623009882713	553.857160733157	551.6422562692362	296.71345186826477	223.25353924151926	278.98977046045394
BRDN0007695052	Impdh2	672.0410382906017	580.9949280742026	594.4011297216841	172.34254389953102	206.71624003844377	163.15191254997305
BRDN0007695051	Impdh2	281.08180308732386	296.66513843279347	253.91380408182067	72.84581752454405	62.841736971686906	91.36507102798491
BRDN0007695050	Impdh2	702.7045077183097	677.2106486470005	686.7814118720347	554.3389040892132	567.2293626654897	525.3491584109132
BRDN0007695049	Impa2	796.6113828406657	843.7378573306892	875.2371874587499	660.942539490985	653.2233185214823	629.766382442896
BRDN0007695048	Impa2	627.3234787085274	600.7314861404176	650.8850736650413	675.1563575445546	725.9874350150145	761.9194316083741
BRDN0007695047	Impa2	918.626438271754	799.9473691212747	841.9802858846236	703.5839936516937	762.3694932617806	652.6076501998922
BRDN0007695046	Impa2	1045.1132496610496	1078.7262518065609	1028.8523994916184	1035.8319906538825	924.4350254519205	895.7039998993521
BRDN0007695045	Impa2	1045.7520719407937	1040.4866705532695	1071.6112729440665	1078.4734448145912	1167.5333237371303	1236.6914971287958
BRDN0007695044	Impa2	938.4299289438154	996.696182343855	1020.4062022664435	1122.891626231996	1078.2319080405227	1130.6427539713134
BRDN0007691863	Il6	890.5182579630216	887.5283455401036	826.671553413994	925.6749007387183	1012.0827112282207	1075.1711037043224
BRDN0007691862	Il6	938.4299289438154	960.3069034092712	945.9740892195897	849.2756287007818	848.3634491177733	748.8672786043763
BRDN0007691861	Il6	504.03077871795125	510.68343996331186	487.7678897538509	429.9679961204795	418.3936698378102	407.87978137493263
BRDN0007691860	Il6	880.2971014871189	964.6242754862557	1027.268737511898	1106.9010809217302	1088.154287562368	990.3321091783364
BRDN0007691859	Il6	961.4275310145965	936.8697407056409	940.6952159538554	1000.2974455199585	1069.963258438985	1080.0656610808217
BRDN0007691858	Il6	813.8595843937514	702.4981136693384	926.9701454629461	717.7978117052633	694.566566529171	799.4443714948679
BRDN0007696327	hIL13RA2	620.2964336313443	663.6417649764777	658.2754962370693	680.4865393146432	709.450135811939	673.8173988313887
BRDN0007696326	hIL13RA2	841.9677647024838	774.6599040989367	774.9385954097978	843.9454469306933	911.2051860894602	783.1291802398707
BRDN0007696325	hIL13RA2	1413.0748827935465	1421.6489482070456	1560.4349373510643	1625.7054398770197	1615.6941321404765	1486.3139233302545
BRDN0007696324	hIL13RA2	877.7418123681432	1057.7561588612075	920.635497544065	1185.077080216363	1238.6437103103551	1179.5883277363052
BRDN0007696323	hIL13RA2	675.8739719690651	607.5159279756789	548.4749323097956	469.0559957677958	453.12199816426875	386.67003274343614
BRDN0007696322	hIL13RA2	672.6798605703456	710.5160903837382	734.819158590217	605.8639945334029	616.8412602747162	597.1359999329014
BRDN0007696380	Il11ra1	824.719563149398	945.50448485961	886.8507086433654	881.2567193213133	873.1693979223865	954.4386884173424
BRDN0007695523	Ikzf3	810.6654729950318	919.6002523977029	880.5160607244842	708.9141754217823	719.3725153337843	606.9251146858998
BRDN0007695522	Ikzf3	1027.865048107964	988.061438189886	1066.8602870049056	790.6436292298073	858.2858286396186	892.4409616483526
BRDN0007695521	Ikzf3	642.0163911426375	618.6177418879248	636.1042285209852	312.7039971785305	317.5161446990496	340.9874972294437
BRDN0007695520	Ikzf3	1135.8260133846861	1067.0076704547457	1214.140851118893	1067.813081274414	1058.3871489968321	1125.748196594814
BRDN0007695519	Ikzf3	686.7339507247118	724.7017414938302	701.0343696895173	584.5432674530485	563.9219028248746	553.0849835444086
BRDN0007695518	Ikzf3	837.4960087442764	873.3426944300115	798.6935251056022	413.9774508102137	388.6265312722743	398.09066662193425
BRDN0007691857	Ikbkg	865.6041890530088	848.6719968472429	858.8726803349734	1177.9701711895782	1098.0766670842133	1063.7504698258242
BRDN0007691856	Ikbkg	699.5103963195901	695.0969043945078	685.7256372188879	573.8829039128714	486.19659657041973	497.61333327741784
BRDN0007691855	Ikbkg	917.3487937122661	898.6301594523495	872.5977508258827	1115.7847172052113	1116.2676962075964	1080.0656610808217
BRDN0007691854	Ikbkg	1381.1337688063506	1320.499088117694	1258.4833865510614	1490.6741683681087	1536.3150959657141	1554.8377266012433
BRDN0007691853	Ikbkg	750.6161786991036	764.7916250658293	774.4107080832243	559.6690858593018	729.2948948556297	569.4001747994059
BRDN0007691852	Ikbkg	1409.8807713948268	1281.6427394248333	1358.7819786000132	1520.878531731944	1458.5897897112593	1587.468109111238
BRDN0007696388	Ifnk	1119.216634111344	986.2111358711783	1110.1470477839268	1234.8254434038563	1150.9960245340549	1217.113267622799
BRDN0007691851	Ifngr1	1194.5976631211265	1142.8700655217594	1231.0332455692428	1309.4479881850966	1275.0257685571212	1285.6370708937877
BRDN0007691850	Ifngr1	746.78324502064	779.5940436154906	797.6377504524554	939.8887187922878	926.0887553722281	949.5441310408431
BRDN0007691849	Ifngr1	561.5247838949039	611.8333000526635	549.5307069629424	394.43345098655556	343.97582342397044	455.19383601442485
BRDN0007691848	Ifngr1	719.9527092713955	769.725764582383	716.3431021601468	822.6247198503388	795.4440916679316	814.1280436243655
BRDN0007691847	Ifngr1	656.7093035767476	711.7496252628766	707.3690176083985	827.9549016204274	828.5186900740827	747.2357594788766
BRDN0007691846	Ifngr1	1070.6661408508064	1118.81613537856	1086.9200054146959	1767.8436204127152	1759.5686352072335	1639.6767211272293
BRDN0007691845	Ifne	732.0903325865299	759.2407181097063	724.2614120587483	778.2065384329339	858.2858286396186	840.2323496323612
BRDN0007691844	Ifne	1082.803764165941	1160.7563212692667	1095.8940899664442	1389.4007147364255	1304.7929071226572	1461.8411364477586
BRDN0007691843	Ifne	1347.276187979923	1147.8042050383133	1329.2202883119012	1954.399982365816	2027.4728822970565	2080.1868850121564
BRDN0007691842	Ifne	883.4912128858385	840.654020132843	987.1493006923173	847.4989014440856	800.4052814288543	840.2323496323612
BRDN0007691841	Ifne	1001.6733346384633	961.5404382884096	934.3605680349742	1256.1461704842106	1146.0348347731322	1295.426185646786
BRDN0007691840	Ifne	437.59326162458376	531.6535329086653	459.78986144545905	419.3076325803023	433.27723912057814	407.87978137493263
BRDN0007694065	Ifit2	1130.076612866991	1028.1513217618851	1079.0016955160945	1144.2123533123504	1103.037856845136	1098.0123714613187
BRDN0007694064	Ifit2	967.8157538120356	895.5463222545034	896.8805678482605	1224.1650798636792	1222.1064111072797	1210.5871911208
BRDN0007694063	Ifit2	896.9064807604608	938.7200430243486	932.7769060552539	1385.8472602230331	1337.8675055288081	1465.104174698758
BRDN0007694062	Ifit2	1331.305630986325	1380.325529755908	1300.714372676936	1540.422531555602	1729.8014966416974	1602.1517812407353
BRDN0007694061	Ifit2	720.5915315511394	714.2166950211536	722.6777500790281	646.7287214374154	686.2979169276333	623.2403059408971
BRDN0007694060	Ifit2	898.1841253199486	947.3547871783176	895.2969058685402	694.7003573682127	749.1396538993203	724.3944917218804
BRDN0007690795	Ido2	500.19784503948773	523.0187887546962	468.23605867063395	353.56872408254304	317.5161446990496	326.3038250999461
BRDN0007690794	Ido2	847.0783429404352	729.0191135708147	774.4107080832243	701.8072663949976	838.441069595928	809.2334862478664
BRDN0007690793	Ido2	727.6185766283226	699.4142764714923	676.7515526671394	717.7978117052633	707.7964058916315	743.9727212278772
BRDN0007690792	Ido2	786.390226364763	835.7198806162893	781.273243328679	909.6843554284525	937.664864814381	820.6541201263644
BRDN0007690791	Ido2	937.1522843843276	856.6899735616427	925.3864834832258	666.2727212610736	656.5307783620974	629.766382442896
BRDN0007690790	Ido2	921.8205496704736	898.0133920127803	877.3487367650436	1019.8414453436167	1020.3513608297585	1050.6983168218264
BRDN0007690789	Ido1	963.3439978538282	928.8517639912411	874.1814128056029	879.4799920646171	836.7873396756204	861.4420982638577
BRDN0007690788	Ido1	1381.1337688063506	1472.2238782517215	1358.2540912734398	1476.460350314539	1622.3090518217068	1590.7311473622374
BRDN0007690787	Ido1	1409.8807713948268	1383.4093669537542	1387.2878942349787	1336.0988970355395	1281.6406882383515	1308.4783386507838
BRDN0007690786	Ido1	1216.3176206324197	1160.7563212692667	1207.8062032000119	1300.5643519016157	1311.4078268038872	1285.6370708937877
BRDN0007690785	Ido1	939.7075735033033	887.5283455401036	883.6833846839247	948.7723550757688	1056.7334190765246	1021.3309725628313
BRDN0007690784	Ido1	1073.221429969782	1017.6662752892083	942.2788779335757	1503.1112591649821	1359.3659944928063	1373.7391036707731
BRDN0007695043	Hsp90aa1	683.5398393259921	695.713671834077	824.5600041077004	511.6974499285045	568.8830925857973	557.9795409209079
BRDN0007695042	Hsp90aa1	590.2717864833802	651.3064161850933	568.0067633930125	229.19781611380932	291.05646597412886	261.0430600799569
BRDN0007695041	Hsp90aa1	802.9996056381049	881.9774385839806	921.6912721972118	746.2254478124024	816.9425806319298	858.1790600128583
BRDN0007695040	Hsp90aa1	661.181059534955	645.1387417894011	621.8512707035026	522.3578134686817	482.88913672980465	476.40358464592134
BRDN0007695039	Hsp90aa1	1084.7202310051725	1050.354949586377	1094.8383153132975	1455.1396232341847	1460.2435196315669	1386.791256674771
BRDN0007695038	Hsp90aa1	1188.8482626034313	1031.8519263993003	1100.6450759056052	1645.2494397006776	1557.8135849297123	1551.5746883502438
BRDN0007691839	Hsd3b3	1041.2803159825862	1030.618391520162	992.9560612846251	890.1403556047943	964.1245435393017	921.8083059073477
BRDN0007691838	Hsd3b3	942.2628626222789	917.7499500789952	984.5098640594501	1385.8472602230331	1157.6109442152851	1230.1654206267967
BRDN0007691837	Hsd3b3	878.3806346478872	830.7857410997356	876.8208494384701	490.37672284815017	441.5458887221159	491.0872567754189
BRDN0007691836	Hsd3b3	1128.160146027759	1210.0977164348042	1124.4000056014097	1108.6778081784264	1018.6976309094509	892.4409616483526
BRDN0007691835	Hsd3b3	883.4912128858385	722.8514391751226	847.7870464769313	774.6530839195416	717.7187854134768	830.4432348793629
BRDN0007691834	Hsd3b3	969.0933983715234	903.5642989689032	948.6135258524569	788.8669019731111	772.2918727836259	737.4466447258782
BRDN0007695517	Hscb	672.6798605703456	621.701579085771	540.0287350846206	195.43999823658157	167.02672195106257	244.7278688249596
BRDN0007695516	Hscb	1018.2827139118052	1066.3909030151765	941.7509906070022	751.5556295824911	917.8201057706904	854.9160217618588
BRDN0007695515	Hscb	694.3998180816387	723.4682066146918	689.9487358314752	705.3607209083899	869.8619380817714	809.2334862478664
BRDN0007695514	Hscb	479.11670980793843	529.1864631503884	464.54084738461995	245.18836142407508	234.82964868367213	311.62015297044854
BRDN0007695513	Hscb	712.9256641942123	808.5821132752437	793.9425391664413	300.2669063816572	287.7490061335137	208.8344480639655
BRDN0007695512	Hscb	834.3018973455568	791.3126249673056	853.5938070692391	641.3985396673269	555.6532532233368	621.6087868153974
BRDN0007696453	Hrh4	988.8968890435849	957.2230662114251	945.9740892195897	799.5272655132883	800.4052814288543	768.4455081103731
BRDN0007695511	Hprt	864.3265444935209	853.6061363637966	877.3487367650436	984.3069002096927	977.3543829017622	933.2289397858459
BRDN0007695510	Hprt	582.6059191264532	572.9769513598028	553.2259182489564	575.6596311695675	621.8024500356389	543.2958687914103
BRDN0007695509	Hprt	818.9701626317028	892.4624850566573	844.0918351909173	925.6749007387183	907.8977262488451	943.0180545388442
BRDN0007695508	Hprt	432.48268338663246	404.5994403574065	492.5188756930118	254.07199770755605	299.3251155756666	295.3049617154512
BRDN0007695507	Hprt	744.2279559016644	741.9712298017683	715.8152148335735	579.21308568296	582.1129319482577	600.3990381839009
BRDN0007695506	Hprt	1418.1854610314979	1335.9182741069244	1376.73014770351	1421.381805356957	1566.08223453125	1430.8422730632637
BRDN0007696455	Hpgds	1027.22622582822	1111.4149261037294	1166.630991727284	1062.4828995043254	1008.7752513876056	974.0169179233392
BRDN0007691833	Hpdl	835.5795419050446	828.3186713414588	883.6833846839247	716.0210844485671	704.4889460510163	742.3412021023775
BRDN0007691832	Hpdl	905.2111703971317	923.9176244746874	947.55775119931	1156.6494441092239	1167.5333237371303	1225.2708632502977
BRDN0007691831	Hpdl	1119.216634111344	962.1572057279789	1091.1431040272835	1014.511263573528	980.6618427423773	1036.0146446923288
BRDN0007691830	Hpdl	883.4912128858385	803.0312063191208	838.2850745986096	737.3418115289214	856.632098719311	750.4987977298761
BRDN0007691829	Hpdl	1215.039976072932	1190.3611583685893	1250.0371893258864	1137.1054442855657	1074.9244481999076	1160.0100982303084
BRDN0007691828	Hpdl	1049.5850056192571	1049.7381821468077	1137.5971887657454	1145.9890805690466	1147.6885646934397	1256.2697266347925
BRDN0007691827	Hoxa11os	621.5740781908321	555.7074630518647	589.1222564559498	502.8138136450235	575.4980122670274	584.0838469289035
BRDN0007691826	Hoxa11os	638.183457464174	719.1508345377073	668.3053554419646	765.7694476360606	765.6769531023957	789.6552567418696
BRDN0007691825	Hoxa11os	702.0656854385658	721.6179042959841	741.1538065090981	549.0087223191247	509.34881545472547	574.2947321759052
BRDN0007691824	Hoxa11os	818.3313403519588	667.342369613893	741.6816938356716	684.0399938280356	719.3725153337843	587.346885179903
BRDN0007691823	Hoxa11os	902.655881278156	870.2588572321655	1000.8743711832266	939.8887187922878	985.6230325032999	975.6484370488389
BRDN0007691822	Hoxa11os	939.7075735033033	814.7497876709359	854.649581722386	913.2378099418448	823.55750031316	854.9160217618588
BRDN0007695505	Hook3	437.59326162458376	431.73720769845204	478.26591787552917	262.955633991037	264.59678724920803	265.93761745645605
BRDN0007695504	Hook3	834.9407196253007	844.9713922098275	870.4862015195889	968.316354899427	921.1275656113055	828.8117157538632
BRDN0007695503	Hook3	673.3186828500895	635.2704627562937	672.0005667279786	678.7098120579469	635.0322893980992	538.4013114149111
BRDN0007695502	Hook3	927.5699501881688	910.3487408041645	960.7549343636458	717.7978117052633	729.2948948556297	748.8672786043763
BRDN0007695501	Hook3	756.3655792167988	820.3006946270589	754.8788770000074	527.6879952387703	654.8770484417898	714.605376968882
BRDN0007695500	Hook3	656.0704812970037	717.3005322189996	667.2495807888178	453.06545045753006	514.3100052156481	561.2425791719073
BRDN0007695499	Hnrnpf	588.9941419238924	561.8751374475569	569.5904253727329	236.3047251405941	208.3699699587513	190.8877376834685
BRDN0007695498	Hnrnpf	570.4682958113187	592.7135094260177	580.6760592307749	298.49017912496095	286.0952762132062	243.09634969945986
BRDN0007695497	Hnrnpf	1132.6319019859666	1066.3909030151765	1065.2766250251852	1080.2501720712874	1152.6497544543624	1140.4318687243117
BRDN0007695496	Hnrnpf	716.7585978726759	735.1867879665069	680.4467639531535	374.8894511628974	345.629553344278	350.7766119824421
BRDN0007695495	Hnrnpf	1200.3470636388217	1222.4330652261885	1189.8580340965152	893.6938101181867	960.8170836986867	851.6529835108594
BRDN0007695494	Hnrnpf	932.0417061463762	986.2111358711783	1039.410146023087	996.7439910065661	1025.3125505906812	939.7550162878448
BRDN0007691821	Hmgb3	624.7681895895518	623.5518814044785	616.0445101111949	467.2792685110996	491.1577863313424	440.51016388492724
BRDN0007691820	Hmgb3	578.1341631682457	627.2524860418939	604.9588762531528	552.562176832517	487.8503264907273	610.1881529368992
