sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	AR2480_BM	AR2481_BM	AR2482_BM	AR2483_BM
BRDN0007693489	Unc5c	409.8302555243663	443.86088461427556	501.0765309090938	3998.2584757754453	5962.734264829163	2687.056907441601	568.198776184392
BRDN0007693488	Unc5c	845.0831365251104	898.8076318606079	864.5742455281185	1022.0326161286946	405.1454759596015	958.6901387133216	559.8182632613185
BRDN0007693487	Unc5c	570.2557887028883	634.4524460192526	604.2606431266456	733.606233662928	505.8596055766776	3284.748272785075	2038.1407428915068
BRDN0007693486	Unc5c	625.4842509446746	664.7253785914079	590.5027614976387	332.31735371055714	640.9080975632114	2096.176839708879	2696.849058645094
BRDN0007693485	Unc5c	766.6236544514617	741.0472790197991	768.9931731581758	261.25578121899144	856.0701017451468	381.43266620210306	1146.4541678764726
BRDN0007693484	Unc5c	665.3714736748535	650.6548606353357	669.7916056227049	606.1134124280602	86.98038466929299	325.2394609134004	440.8149797536729
BRDN0007696213	Unc50	1072.1334812968985	944.856599716844	986.5849326064166	2848.7330384118827	2426.2949407750148	2506.5575207566776	1102.8755006764898
BRDN0007696212	Unc50	633.3740312649297	661.3143439353904	562.6249487230721	453.5400361961692	1306.994727530692	149.84854743654049	211.18892566145547
BRDN0007696211	Unc50	492.6729488870457	515.4926123906428	490.939144445615	399.19883370261897	1302.4168125480976	282.6688508462014	397.23631255369
BRDN0007696210	Unc50	820.9754744354418	823.7648694282232	810.6288675617493	1201.7765936073606	416.59026341608745	1163.0290670358768	273.2047212922003
BRDN0007696209	Unc50	520.7255011368419	563.6734769068897	487.31864928008685	455.6300824459211	1130.7450007008088	1372.476468566496	157.55364295378425
BRDN0007696208	Unc50	477.7700305043415	470.29640319841104	513.3862144718894	1036.662939876958	224.31783414712402	262.23495801394586	400.5885177229195
BRDN0007693483	Uggt2	753.4740205843697	708.2160704556308	720.8405874566515	2487.1550372047986	1334.4622174262581	1008.0720463912725	571.5509813536215
BRDN0007693482	Uggt2	436.5678443874533	436.6124359702384	424.32203339989735	562.2224411832697	448.63566829424803	481.89930596069274	1627.495609660899
BRDN0007693481	Uggt2	603.1298733706183	641.7008946632898	663.9988133578598	589.3930424300447	1858.6334829333132	875.2517429816115	816.2619587073715
BRDN0007693480	Uggt2	701.3138062449049	724.4184850717139	743.287657482926	716.8858636649126	430.3240083638705	614.7196093703536	886.6582672611901
BRDN0007693479	Uggt2	470.75689244189243	439.1707119622515	462.33723263794275	200.64443997618542	563.0835428591072	638.5591510079851	145.82092486148116
BRDN0007693478	Uggt2	518.5338954923266	514.6398537266384	544.5224728954314	271.7060124677511	585.973117772079	3763.241929940392	326.84000399987156
BRDN0007693477	Uggt1	405.00872310643257	373.5082948339149	326.5686639306377	81.51180374032533	0.0	180.4993866849238	55.311385292285955
BRDN0007693476	Uggt1	742.9543134906961	752.9859003158604	823.6626501576505	236.17522622196827	1030.0308710837328	126.00900579890906	982.1961145842293
BRDN0007693475	Uggt1	534.3134561328369	603.3267547830931	635.3969015501875	1007.402292380431	531.0381379809467	2169.3982890244615	170.96246363070205
BRDN0007693474	Uggt1	629.8674622337053	623.3665833871958	633.2246044508706	229.9050874727125	292.9865588860395	1845.8616525137488	831.3468819689041
BRDN0007693473	Uggt1	619.3477551400316	632.3205493592417	632.8625549343178	190.19420872742577	521.8823080157579	483.6021303633807	273.2047212922003
BRDN0007693472	Uggt1	781.964893963069	844.2310773643281	844.6615221177137	660.4546149216104	540.1939679461353	902.4969334246189	192.75179723069348
BRDN0007694659	Ufsp2	583.4054225699803	514.2134743946363	546.3327204781955	305.14675246378204	469.2362857159227	252.01801159781812	139.11651452302226
BRDN0007694658	Ufsp2	527.7386391992909	582.0077881829837	555.0219088754629	969.7814598848963	311.298218816417	502.3331987929483	308.4028755691096
BRDN0007694657	Ufsp2	891.1068550599323	892.4119418805751	952.1902285338992	614.473597427068	949.9173588883313	325.2394609134004	546.4094425844006
BRDN0007694656	Ufsp2	800.8127025059008	756.3969349718778	865.6603940777769	303.0567062140301	1446.62113449982	1103.4302129417981	447.5193900921318
BRDN0007694655	Ufsp2	590.4185606324294	566.658132230905	579.6412760010543	242.44536497122408	215.16200418193526	134.52312781234886	351.98154276909247
BRDN0007694654	Ufsp2	530.3685659727093	529.1367510147127	474.6469162007384	75.24166499106954	114.44787456485919	23.83954163763144	636.9189821535958
BRDN0007693471	Ufc1	671.5079694794964	608.4433067671193	580.7274245507127	43.89097124479056	540.1939679461353	40.86778566451105	100.56615507688356
BRDN0007693470	Ufc1	504.50761936742845	491.61536979852036	491.3011939621678	294.69652121502236	29.75644738686339	350.7818269537198	348.629337599863
BRDN0007693469	Ufc1	564.9959351560515	590.5353748230275	551.0393641933821	566.4025336827734	700.4209923369382	701.5636539074396	3756.145892121601
BRDN0007693468	Ufc1	699.5605217292926	647.2438259793182	658.9301201261204	2414.003418463481	125.8926620213451	229.88129436287463	655.3561105843578
BRDN0007693467	Ufc1	803.4426292793191	790.9336608640549	786.3715499527108	443.0898049474095	9.155829965188735	80.03274692633413	583.2836994459246
BRDN0007693466	Ufc1	712.2718344674815	842.0991807043172	831.2656900052597	298.87661371452623	325.0319637642001	567.0405260950907	519.591801230565
BRDN0007693465	Ubr4	518.5338954923266	536.3851996587499	530.7645912664245	267.52591996824725	260.94115400787894	439.3286958934937	688.8781622766523
BRDN0007693464	Ubr4	643.0170961007972	637.8634806752701	667.9813580399408	204.8245324756893	892.6934216059017	779.8935764310858	826.3185742150599
BRDN0007693463	Ubr4	704.3820541472264	790.9336608640549	665.4470114240711	825.568268652013	830.8915693408777	3058.2726272275763	357.00985052293663
BRDN0007693462	Ubr4	616.2795072377102	561.967959578881	677.3946454703139	852.7388698987882	61.80185226502396	464.8710619338131	643.6233924920548
BRDN0007693461	Ubr4	687.2875301200069	662.5934819313969	650.9650307619586	1659.4967223030337	288.4086439034451	487.0077791687566	581.60759686131
BRDN0007693460	Ubr4	721.0382570455429	677.9431378834756	649.1547831791945	1335.5395535914843	4218.54865646071	114.08923498009334	1282.2184772302653
BRDN0007694653	Ubl4a	454.97733180138204	395.68002009802854	412.7364488702073	265.4358737184953	549.3497979113241	1563.1928016675474	221.24554116914382
BRDN0007694652	Ubl4a	606.6364424018427	636.5843426792636	604.9847421597512	570.5826261822773	2082.951317080437	573.8518237058425	92.18564215380992
BRDN0007694651	Ubl4a	902.064883282509	947.4148757088572	875.7977805412556	1477.6626985746157	2412.5611958272316	670.9128146590563	1743.146687999315
BRDN0007694650	Ubl4a	631.6207467493175	654.9186539553575	663.2747143247542	1521.5536698194062	462.3694132420311	1459.3205131035818	296.6701574768065
BRDN0007694649	Ubl4a	634.2506735227358	565.8053735669007	577.1069293851846	982.3217373834078	336.476751220686	1833.941881694933	1055.9446283072773
BRDN0007694648	Ubl4a	831.9335026580185	808.8415928081467	802.6637781975874	1360.6201085885075	551.6387554026213	1593.8436409159308	638.5950847382106
BRDN0007693459	Ube2m	681.1510343153639	642.127273995292	582.175622616924	1065.9235873734851	52.646022299835224	195.82480630911542	469.30872369212324
BRDN0007693458	Ube2m	522.9171067813572	611.0015827591325	525.6958980346851	100.32221998809271	347.92153867717195	558.526404081651	375.4469789536986
BRDN0007693457	Ube2m	575.077321120822	555.9986489308504	529.3163932002133	405.4689724518747	366.2331986075494	434.22022268542986	819.614163876601
BRDN0007693456	Ube2m	470.3185713129894	526.5784750226996	462.69928215449556	257.0756887194876	9.155829965188735	282.6688508462014	806.2053431996832
BRDN0007693455	Ube2m	610.1430114330673	654.9186539553575	690.0663785496624	2633.458274687434	43.490192334646494	417.1919786585502	836.3751897227482
BRDN0007693454	Ube2m	764.4320488069463	782.4060742240111	781.6649062375242	129.58286748461975	258.65219651658174	1438.8866202713264	811.2336509535273
BRDN0007693453	Ube2l3	662.3032257725321	594.7991681430493	593.761207146614	794.2175749057341	29.75644738686339	893.9828114111791	548.0855451690154
BRDN0007693452	Ube2l3	805.6342349238345	811.8262481321619	717.5821418076762	236.17522622196827	1359.640749830527	156.65984504729235	558.1421606767037
BRDN0007693451	Ube2l3	604.0065156284244	603.3267547830931	539.8158291802448	114.95254373635625	50.35706480853804	258.82930920856995	145.82092486148116
BRDN0007693450	Ube2l3	689.4791357645222	674.105723895456	671.6018532054688	294.69652121502236	862.9369742190382	1079.5906713041668	1736.442277660856
BRDN0007693449	Ube2l3	514.1506842032959	504.8331290905881	461.6131336048371	367.84813995634	135.04849198653383	643.6676242160489	806.2053431996832
BRDN0007693448	Ube2l3	506.2609038830407	556.8514075948548	486.5945502469812	152.57337623189102	144.20432195172256	95.35816655052577	263.148105784512
BRDN0007696207	Ube2h	552.7229435467657	569.6427875549203	556.4701069416742	890.3597023943229	6340.412250893199	795.2189960552774	995.6049352611473
BRDN0007696206	Ube2h	707.4503020495479	703.0995184716046	753.7870934629575	2426.543695961993	306.72030383382264	2019.5497415879208	221.24554116914382
BRDN0007696205	Ube2h	540.8882730663829	484.7933004864854	492.38734251182626	8.360184999007727	1329.8843024436637	88.54686893977393	92.18564215380992
BRDN0007696204	Ube2h	827.9886124978908	881.3260792485183	913.0888807461954	422.1893424498902	2169.93170174973	2011.035619574481	1325.7971444302482
BRDN0007696203	Ube2h	378.2711342433456	399.091054754046	355.5326252548628	75.24166499106954	27.467489895566203	192.4191575037395	472.6609288613527
BRDN0007696202	Ube2h	480.83827840666294	438.3179532982471	497.81808526011844	691.8053086678893	597.4179052285649	694.7523562966877	145.82092486148116
BRDN0007693447	Ube2g2	431.7463119695196	416.99898669813786	439.8901626116683	131.6729137343717	2.2889574912971837	127.71183020159701	155.8775403691695
BRDN0007693446	Ube2g2	536.5050617773522	541.5017516427761	543.0742748292201	292.6064749652704	1014.0081686446524	136.2259522150368	370.41867119985443
BRDN0007693445	Ube2g2	573.7623577341128	596.9310648030603	602.8124450604344	1212.2268248561204	311.298218816417	59.598854094078604	169.2863610460873
BRDN0007693444	Ube2g2	452.78572615686676	435.3332979742318	366.39411075144716	290.5164287155185	153.36015191691132	558.526404081651	367.066466030625
BRDN0007693443	Ube2g2	586.4736704723017	564.099856238892	538.0055815974807	530.8717474369906	36.62331986075494	262.23495801394586	883.3060620919606
BRDN0007693442	Ube2g2	479.08499389105066	471.14916186241544	440.2522121282211	234.08517997221634	286.119686412148	73.22144931558229	105.59446283072774
BRDN0007696201	Ube2f	779.7732883185537	823.338490096221	732.0641224697887	190.19420872742577	2751.326904539215	2048.497756433616	710.6674958766438
BRDN0007696200	Ube2f	460.6755064771219	474.9865758504351	476.0951142669496	273.79605871750306	59.51289477372678	282.6688508462014	320.13559366141266
BRDN0007696199	Ube2f	675.8911807685271	676.663999887469	678.4807940199723	585.2129499305408	485.25898815500295	536.3896868467075	1706.272431137791
BRDN0007696198	Ube2f	491.3579855003365	469.4436445344067	463.0613316710484	137.9430524836275	77.82455470410424	243.5038895843783	786.0921121843064
BRDN0007696197	Ube2f	628.114177718093	686.0443451915171	726.6333797214966	779.5872511574705	1822.0101630725583	710.0777759208794	878.2777543381164
BRDN0007696196	Ube2f	566.7492196716638	488.2043351425029	486.2325007304284	332.31735371055714	638.6191400719142	1115.349983760614	149.1731300307106
BRDN0007696195	Ube2e1	731.9962852681195	834.85073206028	732.0641224697887	163.02360748065067	25.17853240426902	338.8620561349041	1131.36924461494
BRDN0007696194	Ube2e1	645.6470228742156	634.0260666872505	663.636763841307	817.2080836530052	2330.158726140533	641.964799813361	2509.1255691682445
BRDN0007696193	Ube2e1	496.6178390471733	502.274853098575	529.3163932002133	58.521294993054084	226.60679163842119	527.8755648332676	554.7899555074742
BRDN0007696192	Ube2e1	581.652138054368	614.41261741515	599.9160489280118	66.88147999206181	185.40555679507187	735.6201419611988	46.930872369212324
BRDN0007696191	Ube2e1	545.2714843554136	581.1550295189794	603.1744945769872	71.06157249156567	286.119686412148	1341.8256293181125	266.5003109537414
BRDN0007696190	Ube2e1	575.9539633786281	590.1089954910253	604.6226926431984	395.0187412031151	1540.4683916430047	52.78755648332677	157.55364295378425
BRDN0007693441	Ube2d3	864.3692661968453	906.9088391686495	799.405332548612	160.93356123089873	146.49327944301976	1570.0040992782992	2797.4152137219776
BRDN0007693440	Ube2d3	469.88025018408626	431.06950465420994	421.4256372674748	18.810416247767385	6.866872473891551	529.5783892359556	174.3146687999315
